id,granted,sponsor,grant_category,grant_value,date
732,1,2B,10A,100000.0,2005-11-19
733,1,93A,30C,,2005-11-19
734,1,2B,10A,40000.0,2005-11-19
735,0,24D,30B,,2005-11-19
736,0,5A,30B,,2005-11-19
737,1,4D,10A,,2005-11-19
738,1,2B,10A,,2005-11-19
739,1,2B,10A,100000.0,2005-11-19
740,1,1A,10A,40000.0,2005-11-19
741,0,21A,50A,,2005-11-19
742,0,4D,10A,,2005-11-19
743,0,,,,2005-11-19
744,0,4D,20C,,2005-11-19
745,0,4D,20C,,2005-11-19
746,1,59C,20C,100000.0,2005-11-19
747,0,33A,10A,,2005-11-19
748,1,60D,30D,,2005-11-19
749,1,4D,10A,,2005-11-19
750,0,36D,10A,5000.0,2005-11-19
751,0,60D,30D,,2005-11-19
752,0,59C,10A,,2005-11-19
753,0,4D,20C,,2005-11-19
754,0,40D,10B,10000.0,2005-11-19
755,0,33A,20C,20000.0,2005-11-19
756,1,34B,30C,,2005-11-19
757,1,2B,10A,,2005-11-19
758,0,,,20000.0,2005-11-19
759,1,59C,20C,200000.0,2005-11-19
760,1,148D,30B,5000.0,2005-11-19
761,0,90B,30G,,2005-11-19
762,0,6B,30B,,2005-11-19
763,0,62B,10B,10000.0,2005-11-19
764,0,2B,10A,,2005-11-19
765,1,2B,10A,,2005-11-19
766,1,21A,50A,,2005-11-19
767,0,,,,2005-11-19
768,0,44D,30G,,2005-11-19
769,0,24D,30B,5000.0,2005-11-19
770,0,4D,20C,,2005-11-19
771,1,4D,10A,100000.0,2005-11-19
772,0,12D,30B,,2005-11-19
773,0,95C,30B,,2005-11-19
774,1,2B,10A,200000.0,2005-11-19
775,1,2B,10A,,2005-11-19
776,0,4D,10A,,2005-11-19
777,0,4D,10A,,2005-11-19
778,1,47C,10B,,2005-11-19
779,1,2B,10A,,2005-11-19
780,0,2B,10A,,2005-11-19
781,1,2B,10A,,2005-11-19
782,1,34B,30C,5000.0,2005-11-19
783,0,,,,2005-11-19
784,1,4D,10A,,2005-11-19
785,0,33A,10A,50000.0,2005-11-19
786,1,18B,20A,10000.0,2005-11-19
787,0,12D,30B,,2005-11-19
788,1,2B,10A,,2005-11-19
789,0,40D,30B,,2005-11-19
790,0,161A,30B,,2005-11-19
791,0,77A,30B,,2005-11-19
792,1,2B,10A,30000.0,2005-11-19
793,1,4D,10A,,2005-11-19
794,0,133A,30E,,2005-11-19
795,1,163C,10A,,2005-11-19
796,1,2B,10A,,2005-11-19
797,0,144D,20C,,2005-11-19
798,1,2B,10A,,2005-11-19
799,0,62B,10B,,2005-11-19
800,0,94B,10B,,2005-11-19
801,0,77A,30B,5000.0,2005-11-19
802,0,20D,30B,,2005-11-19
803,0,,,,2005-11-19
804,0,141A,30B,,2005-11-19
805,1,,,20000.0,2005-11-19
806,1,2B,10A,,2005-11-19
807,0,59C,20C,10000.0,2005-11-19
808,1,2B,10A,,2005-11-19
809,1,21A,50A,,2005-11-19
810,0,77A,30B,,2005-11-19
811,0,177A,30B,,2005-11-19
812,1,40D,30B,5000.0,2005-11-19
813,1,2B,10A,,2005-11-19
814,0,65A,30B,,2005-11-19
815,1,4D,20C,,2005-11-19
816,1,2B,10A,100000.0,2005-11-19
817,1,55C,30B,5000.0,2005-11-19
818,0,4D,20C,5000.0,2005-11-19
819,1,21A,50A,,2005-11-19
820,1,4D,10A,,2005-11-19
821,0,65A,10A,,2005-11-19
822,0,21A,50A,,2005-11-19
823,0,2B,10A,,2005-11-19
824,0,113A,10B,,2005-11-19
825,0,2B,10A,,2005-11-19
826,0,40D,30B,,2005-11-19
827,0,,,40000.0,2005-11-19
828,1,36D,10A,,2005-11-19
829,0,2B,10A,,2005-11-19
830,1,2B,10A,200000.0,2005-11-19
831,0,,,,2005-11-19
832,1,40D,30B,5000.0,2005-11-19
833,1,4D,10A,50000.0,2005-11-19
834,1,34B,30C,,2005-11-19
835,1,2B,10A,30000.0,2005-11-19
836,0,100D,10B,,2005-11-19
837,0,24D,30B,,2005-11-19
838,1,2B,10A,,2005-11-19
839,1,2B,10A,,2005-11-19
840,0,,,20000.0,2005-11-19
841,0,,,,2005-11-19
842,0,69A,30B,,2005-11-19
843,0,89A,30B,5000.0,2005-11-19
844,1,2B,10A,,2005-11-19
845,1,47C,10B,5000.0,2005-11-19
846,0,166B,10A,,2005-11-19
847,1,2B,10A,40000.0,2005-11-19
848,0,24D,30B,,2005-11-19
849,1,4D,10A,,2005-11-19
850,0,63C,20A,,2005-11-19
851,0,89A,30B,,2005-11-19
852,1,2B,10A,,2005-11-19
853,0,4D,10A,50000.0,2005-11-19
854,1,4D,10A,,2005-11-19
855,1,136D,30B,,2005-11-19
856,1,2B,10A,,2005-11-19
857,0,4D,20C,,2005-11-19
858,1,4D,10A,30000.0,2005-11-19
859,0,32D,30B,,2005-11-19
860,0,20D,10B,10000.0,2005-11-19
861,0,60D,30D,10000.0,2005-11-19
862,1,4D,10A,50000.0,2005-11-19
863,0,4D,20C,5000.0,2005-11-19
864,0,,,10000.0,2005-11-19
865,0,4D,10A,,2005-11-19
866,0,89A,30B,,2005-11-19
867,0,60D,30D,,2005-11-19
868,0,2B,10A,,2005-11-19
869,0,4D,10A,,2005-11-19
870,1,2B,10A,100000.0,2005-11-19
871,1,,,,2005-11-19
872,0,24D,30B,,2005-11-19
873,0,83C,30B,,2005-11-19
874,1,2B,10A,,2005-11-19
875,1,40D,30B,5000.0,2005-11-19
876,1,,,20000.0,2005-11-19
877,0,59C,10A,5000.0,2005-11-19
878,1,21A,50A,,2005-11-19
879,1,4D,10A,100000.0,2005-11-19
880,1,2B,10A,40000.0,2005-11-19
881,1,2B,10A,,2005-11-19
882,0,77A,30B,5000.0,2005-11-19
883,0,4D,20C,,2005-11-19
884,0,,,,2005-11-19
885,0,150B,30B,5000.0,2005-11-19
886,0,2B,10A,,2005-11-19
887,0,,,10000.0,2005-11-19
888,1,4D,10A,50000.0,2005-11-19
889,1,29A,10B,5000.0,2005-11-19
890,1,2B,10A,30000.0,2005-11-19
891,1,2B,10A,,2005-11-19
892,0,,,,2005-11-19
893,0,65A,30B,,2005-11-19
894,1,2B,10A,,2005-11-19
895,1,,,10000.0,2005-11-19
896,0,,,,2005-11-19
897,0,24D,30B,,2005-11-19
898,1,2B,10A,,2005-11-19
899,1,126B,10A,,2005-11-19
900,0,13A,20C,10000.0,2005-11-19
901,0,34B,30C,,2005-11-19
902,1,4D,10A,100000.0,2005-11-19
903,0,65A,10A,,2005-11-19
904,0,,,,2005-11-19
905,1,75C,10B,,2005-11-19
906,1,4D,10A,,2005-11-19
907,0,,,,2005-11-19
908,0,34B,30C,,2005-11-19
909,1,84D,30B,5000.0,2005-11-19
910,1,4D,10A,,2005-11-19
911,0,20D,30B,100000.0,2005-11-19
912,1,4D,10A,,2005-11-19
913,1,24D,30B,5000.0,2005-11-19
914,0,2B,10A,200000.0,2005-11-19
915,1,2B,10A,,2005-11-19
916,0,39C,30B,,2005-11-19
917,0,20D,10B,,2005-11-19
918,0,103C,30B,,2005-11-19
919,1,4D,20C,40000.0,2005-11-19
920,0,166B,10A,,2005-11-19
921,1,2B,10A,20000.0,2005-11-19
922,1,53A,30B,5000.0,2005-11-19
923,1,2B,10A,,2005-11-19
924,1,29A,10B,,2005-11-19
925,1,4D,10A,40000.0,2005-11-19
926,0,166B,10A,,2005-11-19
927,0,4D,20C,,2005-11-19
928,1,148D,30B,5000.0,2005-11-19
929,0,153A,10A,,2005-11-19
930,0,33A,20C,,2005-11-19
931,1,1A,10A,,2005-11-19
932,0,89A,30B,,2005-11-19
933,0,24D,30B,,2005-11-19
934,0,28D,30B,5000.0,2005-11-19
935,0,63C,20A,,2005-11-19
936,1,28D,30B,5000.0,2005-11-19
937,0,146B,30G,5000.0,2005-11-19
938,1,2B,10A,50000.0,2005-11-19
939,0,87C,30G,,2005-11-19
940,0,169A,20C,5000.0,2005-11-19
941,0,141A,30B,,2005-11-19
942,1,4D,10A,,2005-11-19
943,0,4D,20C,,2005-11-19
944,0,2B,10A,,2005-11-19
945,1,2B,10A,,2005-11-19
946,0,24D,30B,,2005-11-19
947,1,2B,10A,,2005-11-19
948,0,161A,30B,,2005-11-19
949,0,4D,10A,20000.0,2005-11-19
950,0,6B,30B,,2005-11-19
951,0,4D,10A,,2005-11-19
952,0,37A,30B,,2005-11-19
953,1,2B,10A,20000.0,2005-11-19
954,0,69A,30B,,2005-11-19
955,1,4D,10A,,2005-11-19
956,0,59C,20C,,2005-11-19
957,0,42B,20A,,2005-11-19
958,0,173A,30B,5000.0,2005-11-19
959,1,5A,30B,5000.0,2005-11-19
960,0,159C,30E,5000.0,2005-11-19
961,0,4D,10A,,2005-11-19
962,1,47C,10B,,2005-11-19
963,0,4D,10A,,2005-11-19
964,0,24D,30B,,2005-11-19
965,1,62B,10B,,2005-11-19
966,0,91C,30B,,2005-11-19
967,0,5A,30B,,2005-11-19
968,0,135C,30G,,2005-11-19
969,0,13A,10A,5000.0,2005-11-19
970,0,65A,30B,,2005-11-19
971,1,4D,10A,,2005-11-19
972,0,24D,30B,5000.0,2005-11-19
973,1,34B,30C,5000.0,2005-11-19
974,0,24D,30B,,2005-11-19
975,0,101A,30G,,2005-11-19
976,0,,,40000.0,2005-11-19
977,1,2B,10A,100000.0,2005-11-19
978,0,178B,30E,,2005-11-19
979,1,4D,10A,50000.0,2005-11-19
980,1,4D,10A,100000.0,2005-11-19
981,1,5A,30B,,2005-11-19
982,0,34B,30C,5000.0,2005-11-19
983,0,97A,30B,5000.0,2005-11-19
984,1,2B,10A,,2005-11-19
985,0,49A,30B,,2005-11-19
986,0,59C,20C,,2005-11-19
987,0,141A,30B,5000.0,2005-11-19
988,0,,,20000.0,2005-11-19
989,0,,,10000.0,2005-11-19
990,0,40D,30B,,2005-11-19
991,0,156D,30G,20000.0,2005-11-19
992,0,137A,20C,,2005-11-19
993,1,2B,10A,,2005-11-19
994,1,63C,20A,,2005-11-19
995,0,4D,10A,,2005-11-19
996,0,186B,30G,,2005-11-19
997,0,143C,30B,,2005-11-19
998,0,,,50000.0,2005-11-19
999,1,2B,10A,,2005-11-19
1000,0,,,,2005-11-19
1001,0,89A,30B,,2005-11-19
1002,1,2B,10A,,2005-11-19
1003,0,32D,30B,,2005-11-19
1004,0,4D,20C,,2005-11-19
1005,0,103C,30B,,2005-11-19
1006,0,4D,20C,,2005-11-19
1007,0,152D,30B,5000.0,2005-11-19
1008,0,,,,2005-11-19
1009,0,4D,10A,,2005-11-19
1010,0,4D,10A,30000.0,2005-11-19
1011,0,4D,10A,,2005-11-19
1012,1,69A,30B,,2005-11-19
1013,0,83C,30B,,2005-11-19
1014,0,172D,30B,,2005-11-19
1015,0,59C,20C,100000.0,2005-11-19
1016,0,94B,10B,,2005-11-19
1017,1,40D,10B,20000.0,2005-11-19
1018,0,4D,10A,20000.0,2005-11-19
1019,0,126B,10A,,2005-11-19
1020,0,4D,10A,,2005-11-19
1021,0,32D,30B,,2005-11-19
1022,0,4D,10A,,2005-11-19
1023,0,4D,10A,,2005-11-19
1024,0,2B,10A,,2005-11-19
1025,1,4D,10A,,2005-11-19
1026,0,34B,30C,5000.0,2005-11-19
1027,0,20D,10B,10000.0,2005-11-19
1028,0,28D,30B,5000.0,2005-11-19
1029,1,4D,10A,100000.0,2005-11-19
1030,1,4D,10A,,2005-11-19
1031,1,32D,30B,100000.0,2005-11-19
1032,1,2B,10A,,2005-11-19
1033,0,174B,30B,5000.0,2005-11-19
1034,1,2B,10A,,2005-11-19
1035,0,21A,50A,,2005-11-19
1036,1,4D,10A,100000.0,2005-11-19
1037,1,4D,10A,,2005-11-19
1038,1,4D,10A,50000.0,2005-11-19
1039,0,,,,2005-11-19
1040,0,24D,30B,,2005-11-19
1041,0,90B,30D,,2005-11-19
1042,1,4D,10A,100000.0,2005-11-19
1043,1,4D,10A,,2005-11-19
1044,0,2B,10A,,2005-11-19
1045,1,2B,10A,40000.0,2005-11-19
1046,0,90B,30G,,2005-11-19
1047,1,2B,10A,,2005-11-19
1048,1,,,,2005-11-19
1049,1,2B,10A,,2005-11-19
1050,1,4D,10A,10000000.0,2005-11-19
1051,0,4D,10A,,2005-11-19
1052,1,2B,10A,,2005-11-19
1053,0,112D,30C,5000.0,2005-11-19
1054,0,24D,30B,,2005-11-19
1055,1,4D,10A,100000.0,2005-11-19
1056,1,4D,10A,100000.0,2005-11-19
1057,1,4D,10A,50000.0,2005-11-19
1058,0,24D,30B,10000.0,2005-11-19
1059,1,161A,30B,,2005-11-19
1060,0,95C,30B,,2005-11-19
1061,0,75C,10B,,2005-11-19
1062,0,62B,10B,,2005-11-19
1063,1,4D,10A,100000.0,2005-11-19
1064,0,137A,20C,5000.0,2005-11-19
1065,0,171C,30G,,2005-11-19
1066,0,,,50000.0,2005-11-19
1067,0,89A,30B,,2005-11-19
1068,0,24D,30B,,2005-11-19
1069,0,20D,10B,,2005-11-19
1070,0,4D,10A,,2005-11-19
1071,1,21A,50A,,2005-11-19
1072,0,2B,10A,,2005-11-19
1073,1,63C,20A,10000.0,2005-11-19
1074,0,24D,30B,,2005-11-19
1075,0,18B,30B,,2005-11-19
1076,1,4D,10A,,2005-11-19
1077,0,84D,30B,,2005-11-19
1078,0,4D,10A,,2005-11-19
1079,1,2B,10A,,2005-11-19
1080,0,87C,30G,,2005-11-19
1081,0,55C,30B,5000.0,2005-11-19
1082,0,4D,10A,,2005-11-19
1083,0,4D,10A,,2005-11-19
1084,0,89A,30B,,2005-11-19
1085,1,,,5000.0,2005-11-22
1086,1,201A,30B,5000.0,2005-11-23
1087,1,21A,50A,5000.0,2005-11-25
1088,1,21A,50A,5000.0,2005-11-25
1089,1,21A,50A,5000.0,2005-11-25
1090,1,21A,50A,5000.0,2005-11-25
1091,1,21A,50A,5000.0,2005-11-25
1092,1,21A,50A,5000.0,2005-11-25
1093,0,21A,50A,5000.0,2005-11-25
1094,1,21A,50A,5000.0,2005-11-25
1095,1,21A,50A,5000.0,2005-11-25
1096,1,21A,50A,5000.0,2005-11-25
1097,1,21A,50A,5000.0,2005-11-25
1098,1,21A,50A,5000.0,2005-11-25
1099,1,21A,50A,5000.0,2005-11-25
1100,1,21A,50A,5000.0,2005-11-25
1101,1,21A,50A,5000.0,2005-11-25
1102,0,36D,10A,10000.0,2005-11-28
1103,1,,,100000.0,2005-11-28
1104,0,21A,50A,5000.0,2005-11-28
1105,1,21A,50A,5000.0,2005-11-28
1106,1,21A,50A,5000.0,2005-11-28
1107,1,21A,50A,5000.0,2005-11-28
1108,1,21A,50A,5000.0,2005-11-28
1109,0,21A,50A,5000.0,2005-11-28
1110,1,21A,50A,5000.0,2005-11-28
1111,1,21A,50A,5000.0,2005-11-28
1112,1,112D,30C,5000.0,2005-11-28
1113,1,21A,50A,5000.0,2005-11-28
1114,1,21A,50A,5000.0,2005-11-28
1115,1,21A,50A,5000.0,2005-11-28
1116,1,21A,50A,5000.0,2005-11-28
1117,1,21A,50A,5000.0,2005-11-28
1118,1,21A,50A,,2005-11-28
1119,1,21A,50A,5000.0,2005-11-28
1120,1,21A,50A,5000.0,2005-11-28
1121,0,21A,50A,5000.0,2005-11-29
1122,0,21A,50A,5000.0,2005-11-29
1123,0,182B,30B,10000.0,2005-11-29
1124,1,,,10000.0,2005-11-29
1125,0,,,30000.0,2005-11-29
1126,0,21A,50A,5000.0,2005-11-29
1127,1,,,10000.0,2005-11-29
1128,1,21A,50A,5000.0,2005-11-29
1129,1,113A,10B,20000.0,2005-11-29
1130,0,21A,50A,5000.0,2005-11-29
1131,0,183C,20C,30000.0,2005-11-29
1132,1,21A,50A,5000.0,2005-11-29
1133,1,21A,50A,5000.0,2005-11-29
1134,0,,,30000.0,2005-11-29
1135,0,21A,50A,5000.0,2005-11-29
1136,1,113A,10B,20000.0,2005-11-29
1137,1,21A,50A,5000.0,2005-11-29
1138,1,21A,50A,5000.0,2005-11-29
1139,1,21A,50A,5000.0,2005-11-29
1140,1,,,5000.0,2005-11-30
1141,1,21A,50A,5000.0,2005-11-30
1142,1,21A,50A,5000.0,2005-11-30
1143,1,21A,50A,5000.0,2005-11-30
1144,1,21A,50A,5000.0,2005-11-30
1145,1,21A,50A,5000.0,2005-11-30
1146,1,21A,50A,5000.0,2005-11-30
1147,1,21A,50A,5000.0,2005-11-30
1148,1,21A,50A,5000.0,2005-11-30
1149,0,21A,50A,5000.0,2005-11-30
1150,1,21A,50A,5000.0,2005-11-30
1151,1,21A,50A,5000.0,2005-11-30
1152,1,52D,20A,500000.0,2005-11-30
1153,1,21A,50A,5000.0,2005-11-30
1154,1,21A,50A,5000.0,2005-11-30
1155,1,21A,50A,5000.0,2005-11-30
1156,1,21A,50A,5000.0,2005-11-30
1157,1,21A,50A,5000.0,2005-11-30
1158,1,21A,50A,5000.0,2005-11-30
1159,0,21A,50A,5000.0,2005-11-30
1160,1,21A,50A,10000.0,2005-11-30
1161,1,21A,50A,5000.0,2005-11-30
1162,1,21A,50A,5000.0,2005-11-30
1163,1,21A,50A,5000.0,2005-11-30
1164,1,21A,50A,5000.0,2005-11-30
1165,1,21A,50A,5000.0,2005-11-30
1166,1,21A,50A,5000.0,2005-11-30
1167,1,2B,10A,40000.0,2005-01-12
1168,1,,,100000.0,2005-01-12
1169,1,34B,30C,5000.0,2005-01-12
1170,1,21A,50A,5000.0,2005-01-12
1171,0,21A,50A,5000.0,2005-01-12
1172,1,34B,30C,5000.0,2005-01-12
1173,1,21A,50A,5000.0,2005-01-12
1174,1,2B,10A,40000.0,2005-01-12
1175,0,21A,50A,5000.0,2005-01-12
1176,0,21A,50A,5000.0,2005-01-12
1177,1,21A,50A,5000.0,2005-01-12
1178,0,21A,50A,5000.0,2005-01-12
1179,0,21A,50A,5000.0,2005-01-12
1180,0,21A,50A,5000.0,2005-01-12
1181,1,21A,50A,5000.0,2005-01-12
1182,1,21A,50A,5000.0,2005-01-12
1183,0,21A,50A,5000.0,2005-01-12
1184,0,21A,50A,5000.0,2005-01-12
1185,0,21A,50A,5000.0,2005-01-12
1186,0,21A,50A,5000.0,2005-01-12
1187,1,21A,50A,5000.0,2005-01-12
1188,1,34B,30C,5000.0,2005-01-12
1189,1,,,20000.0,2005-01-12
1190,0,21A,50A,5000.0,2005-01-12
1191,0,21A,50A,5000.0,2005-01-12
1192,1,2B,10A,40000.0,2005-01-12
1193,0,21A,50A,5000.0,2005-01-12
1194,1,34B,30C,5000.0,2005-01-12
1195,0,21A,50A,5000.0,2005-02-12
1196,0,21A,50A,5000.0,2005-02-12
1197,0,21A,50A,,2005-02-12
1198,0,21A,50A,5000.0,2005-02-12
1199,0,21A,50A,5000.0,2005-02-12
1200,0,21A,50A,5000.0,2005-02-12
1201,0,21A,50A,5000.0,2005-02-12
1202,0,21A,50A,5000.0,2005-02-12
1203,0,21A,50A,5000.0,2005-02-12
1204,0,21A,50A,5000.0,2005-02-12
1205,0,21A,50A,5000.0,2005-02-12
1206,0,21A,50A,5000.0,2005-02-12
1207,0,21A,50A,5000.0,2005-02-12
1208,0,21A,50A,5000.0,2005-02-12
1209,0,21A,50A,5000.0,2005-02-12
1210,0,21A,50A,5000.0,2005-02-12
1211,0,21A,50A,5000.0,2005-02-12
1212,0,21A,50A,5000.0,2005-02-12
1213,0,21A,50A,5000.0,2005-02-12
1214,0,21A,50A,5000.0,2005-02-12
1215,0,21A,50A,5000.0,2005-02-12
1216,0,21A,50A,5000.0,2005-02-12
1217,0,21A,50A,5000.0,2005-02-12
1218,0,21A,50A,5000.0,2005-02-12
1219,0,21A,50A,5000.0,2005-02-12
1220,0,21A,50A,5000.0,2005-02-12
1221,0,21A,50A,5000.0,2005-02-12
1222,0,21A,50A,5000.0,2005-02-12
1223,0,21A,50A,5000.0,2005-02-12
1224,0,21A,50A,5000.0,2005-02-12
1225,1,2B,10A,5000.0,2005-05-12
1226,1,2B,10A,5000.0,2005-05-12
1227,1,2B,10A,5000.0,2005-06-12
1228,1,,,10000.0,2005-07-12
1229,1,29A,10B,5000.0,2005-07-12
1230,1,34B,30C,5000.0,2005-09-12
1231,0,,,40000.0,2005-09-12
1232,1,,,,2005-09-12
1233,1,34B,30C,,2005-09-12
1234,0,,,,2005-09-12
1235,0,,,,2005-12-20
1236,1,21A,50A,,2005-12-20
1237,0,21A,50A,,2005-12-20
1238,1,,,5000.0,2005-12-20
1239,1,21A,50A,,2005-12-21
1240,1,21A,50A,,2005-12-21
1241,1,21A,50A,,2005-12-21
1242,1,21A,50A,,2005-12-21
1243,1,21A,50A,,2005-12-21
1244,1,21A,50A,,2005-12-21
1245,1,21A,50A,,2005-12-21
1246,1,21A,50A,,2005-12-21
1247,1,21A,50A,,2005-12-21
1248,1,21A,50A,,2005-12-21
1249,1,21A,50A,,2005-12-21
1250,1,21A,50A,,2005-12-21
1251,1,21A,50A,,2005-12-21
1252,1,21A,50A,,2005-12-21
1253,1,166B,10A,20000.0,2005-12-21
1254,1,21A,50A,,2005-12-21
1255,1,21A,50A,,2005-12-21
1256,1,21A,50A,,2005-12-21
1257,1,21A,50A,,2005-12-21
1258,1,21A,50A,,2005-12-21
1259,1,21A,50A,,2005-12-21
1260,1,21A,50A,,2005-12-21
1261,1,21A,50A,,2005-12-21
1262,1,21A,50A,,2005-12-21
1263,1,21A,50A,,2005-12-21
1264,1,21A,50A,,2005-12-21
1265,1,21A,50A,,2005-12-21
1266,1,21A,50A,,2005-12-21
1267,1,21A,50A,,2005-12-21
1268,1,21A,50A,,2005-12-21
1269,1,21A,50A,,2005-12-21
1270,1,21A,50A,,2005-12-21
1271,1,21A,50A,,2005-12-21
1272,1,51C,20C,,2005-12-21
1273,1,21A,50A,,2005-12-21
1274,1,1A,10A,5000.0,2005-12-21
1275,1,21A,50A,,2005-12-21
1276,1,21A,50A,,2005-12-21
1277,0,21A,50A,,2005-12-21
1278,1,1A,10A,5000.0,2005-12-22
1279,1,,,5000.0,2005-12-23
1280,1,77A,30B,5000.0,2006-01-01
1281,1,4D,10A,50000.0,2006-01-01
1282,1,4D,20C,5000.0,2006-01-01
1283,1,,,200000.0,2006-01-01
1284,1,4D,10A,20000.0,2006-01-01
1285,1,2B,10A,50000.0,2006-01-01
1286,1,,,40000.0,2006-01-01
1287,1,4D,10A,20000.0,2006-01-01
1288,1,2B,10A,30000.0,2006-01-01
1289,1,2B,10A,30000.0,2006-01-01
1290,1,4D,10A,20000.0,2006-01-01
1291,1,4D,10A,,2006-01-01
1292,1,4D,20C,5000.0,2006-01-01
1293,1,2B,10A,10000.0,2006-01-01
1294,1,2B,10A,10000.0,2006-01-01
1295,1,,,20000.0,2006-01-01
1296,1,4D,20C,5000.0,2006-01-01
1297,1,75C,10B,5000.0,2006-01-01
1298,1,40D,10B,20000.0,2006-01-01
1299,1,132D,40C,10000.0,2006-01-01
1300,1,4D,10A,100000.0,2006-01-01
1301,1,4D,10A,50000.0,2006-01-01
1302,1,4D,10A,50000.0,2006-01-01
1303,1,4D,10A,50000.0,2006-01-01
1304,1,4D,10A,50000.0,2006-01-01
1305,1,4D,20C,5000.0,2006-01-01
1306,1,,,100000.0,2006-01-01
1307,1,4D,20C,10000.0,2006-01-01
1308,1,34B,30C,5000.0,2006-01-01
1309,1,4D,20C,5000.0,2006-01-01
1310,1,219C,30A,20000.0,2006-01-01
1311,1,,,100000.0,2006-01-01
1312,1,4D,10A,100000.0,2006-01-01
1313,1,2B,10A,20000.0,2006-01-01
1314,1,2B,10A,40000.0,2006-01-01
1315,1,4D,10A,40000.0,2006-01-01
1316,1,149A,30B,5000.0,2006-01-01
1317,1,,,,2006-01-01
1318,1,,,10000.0,2006-01-01
1319,1,,,500000.0,2006-01-01
1320,1,4D,10A,50000.0,2006-01-01
1321,1,149A,30B,20000.0,2006-01-01
1322,1,173A,30B,,2006-01-01
1323,1,4D,10A,30000.0,2006-01-01
1324,1,2B,10A,10000.0,2006-01-01
1325,1,,,20000.0,2006-01-01
1326,1,4D,10A,40000.0,2006-01-01
1327,1,2B,10A,30000.0,2006-01-01
1328,1,2B,10A,30000.0,2006-01-01
1329,1,4D,20C,10000.0,2006-01-01
1330,1,34B,30C,5000.0,2006-01-01
1331,1,,,50000.0,2006-01-01
1332,1,65A,10B,,2006-01-01
1333,1,4D,20C,5000.0,2006-01-01
1334,1,4D,10A,50000.0,2006-01-01
1335,1,,,30000.0,2006-01-01
1336,1,4D,20C,10000.0,2006-01-01
1337,1,4D,20C,5000.0,2006-01-01
1338,1,2B,10A,30000.0,2006-01-01
1339,1,29A,10B,5000.0,2006-01-01
1340,1,29A,10B,5000.0,2006-01-01
1341,1,2B,10A,20000.0,2006-01-01
1342,1,4D,10A,40000.0,2006-01-01
1343,1,7C,10A,,2006-01-01
1344,1,,,20000.0,2006-01-01
1345,1,4D,20C,10000.0,2006-01-01
1346,1,4D,10A,50000.0,2006-01-01
1347,1,4D,20C,5000.0,2006-01-01
1348,1,,,200000.0,2006-01-01
1349,1,2B,10A,20000.0,2006-01-01
1350,1,4D,10A,50000.0,2006-01-01
1351,1,2B,10A,40000.0,2006-01-01
1352,1,4D,10A,20000.0,2006-01-01
1353,1,4D,10A,30000.0,2006-01-01
1354,1,,,20000.0,2006-01-01
1355,1,4D,20C,5000.0,2006-01-01
1356,1,2B,10A,50000.0,2006-01-01
1357,1,4D,10A,50000.0,2006-01-01
1358,1,2B,10A,100000.0,2006-01-01
1359,1,4D,20C,5000.0,2006-01-01
1360,1,4D,10A,100000.0,2006-01-01
1361,1,,,50000.0,2006-01-01
1362,1,32D,30B,10000.0,2006-01-01
1363,1,2B,10A,10000.0,2006-01-01
1364,1,2B,10A,30000.0,2006-01-01
1365,1,4D,20C,5000.0,2006-01-01
1366,1,2B,10A,30000.0,2006-01-01
1367,1,2B,10A,20000.0,2006-01-01
1368,1,40D,10B,20000.0,2006-01-01
1369,1,2B,10A,,2006-01-01
1370,1,4D,20C,10000.0,2006-01-01
1371,1,75C,10B,5000.0,2006-01-01
1372,1,4D,10A,40000.0,2006-01-01
1373,1,4D,10A,,2006-01-01
1374,1,4D,20C,5000.0,2006-01-01
1375,1,,,,2006-01-01
1376,1,4D,10A,40000.0,2006-01-01
1377,1,2B,10A,30000.0,2006-01-01
1378,1,2B,10A,40000.0,2006-01-01
1379,1,4D,10A,50000.0,2006-01-01
1380,1,4D,10A,,2006-01-01
1381,1,4D,10A,50000.0,2006-01-01
1382,1,4D,20C,5000.0,2006-01-01
1383,1,2B,10A,10000.0,2006-01-01
1384,1,4D,10A,30000.0,2006-01-01
1385,1,,,5000.0,2006-01-01
1386,1,2B,10A,5000.0,2006-01-01
1387,1,4D,10A,50000.0,2006-01-01
1388,1,4D,20C,5000.0,2006-01-01
1389,1,4D,10A,30000.0,2006-01-01
1390,1,4D,10A,50000.0,2006-01-01
1391,1,4D,10A,30000.0,2006-01-01
1392,1,4D,10A,50000.0,2006-01-01
1393,1,4D,20C,5000.0,2006-01-01
1394,1,,,5000.0,2006-01-01
1395,1,4D,10A,100000.0,2006-01-01
1396,1,4D,20C,5000.0,2006-01-01
1397,1,,,,2006-01-01
1398,1,2B,10A,20000.0,2006-01-01
1399,1,4D,10A,30000.0,2006-01-01
1400,1,,,,2006-01-01
1401,1,32D,30B,30000.0,2006-01-01
1402,1,219C,30A,20000.0,2006-01-01
1403,1,32D,30B,30000.0,2006-01-01
1404,1,,,100000.0,2006-01-01
1405,1,84D,30B,10000.0,2006-01-01
1406,1,,,100000.0,2006-01-01
1407,1,2B,10A,20000.0,2006-01-01
1408,1,4D,20C,5000.0,2006-01-01
1409,1,4D,10A,50000.0,2006-01-01
1410,1,4D,10A,20000.0,2006-01-01
1411,1,,,40000.0,2006-01-01
1412,1,2B,10A,20000.0,2006-01-01
1413,1,4D,20C,5000.0,2006-01-01
