,date,Person.ID,Faculty.No.,Dept.No.,With.PHD,years_in_uni,Number.of.Successful.Grant,Number.of.Unsuccessful.Grant,A.,A,B,C
272,2005-11-19,73402,31.0,3268.0,1.0,2.0,0.0,1.0,3.0,8.0,1.0,0.0
273,2005-11-19,73547,25.0,2578.0,,0.0,0.0,2.0,4.0,10.0,4.0,6.0
274,2005-11-19,134907,25.0,2578.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
275,2005-11-19,641012,25.0,2853.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
276,2005-11-19,21732,25.0,2853.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
277,2005-11-19,8377,25.0,2553.0,1.0,2.0,1.0,0.0,3.0,3.0,0.0,1.0
278,2005-11-19,74047,25.0,2553.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0
279,2005-11-19,67097,7.0,653.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0
280,2005-11-19,25117,25.0,2763.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0
281,2005-11-19,64507,25.0,2763.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,2005-11-19,117502,25.0,2768.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
283,2005-11-19,5382,31.0,3198.0,,,1.0,0.0,3.0,4.0,3.0,0.0
284,2005-11-19,491327,1.0,1098.0,1.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0
285,2005-11-19,10592,25.0,2893.0,1.0,2.0,2.0,2.0,3.0,8.0,2.0,0.0
286,2005-11-19,65657,,,,,0.0,0.0,2.0,0.0,2.0,0.0
287,2005-11-19,39212,25.0,2603.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
288,2005-11-19,3167,25.0,2668.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0
289,2005-11-19,80817,,,,,0.0,0.0,2.0,0.0,1.0,0.0
290,2005-11-19,4502,25.0,2668.0,,1.0,1.0,2.0,4.0,8.0,15.0,2.0
291,2005-11-19,28607,25.0,2763.0,1.0,1.0,2.0,1.0,1.0,11.0,4.0,5.0
292,2005-11-19,64307,31.0,3098.0,1.0,4.0,1.0,0.0,6.0,7.0,0.0,2.0
293,2005-11-19,22707,,,,,0.0,0.0,1.0,4.0,1.0,3.0
294,2005-11-19,79477,,,,,0.0,0.0,3.0,3.0,2.0,0.0
295,2005-11-19,14612,25.0,2713.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0
296,2005-11-19,70827,,,,,0.0,0.0,0.0,0.0,0.0,0.0
297,2005-11-19,614142,25.0,2578.0,,,0.0,1.0,0.0,0.0,0.0,0.0
298,2005-11-19,10522,19.0,2153.0,1.0,2.0,1.0,0.0,19.0,9.0,1.0,0.0
299,2005-11-19,141012,19.0,2153.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,0.0
300,2005-11-19,593492,25.0,2538.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0
301,2005-11-19,176127,25.0,2603.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0
302,2005-11-19,636257,25.0,2678.0,,0.0,1.0,0.0,2.0,1.0,0.0,0.0
303,2005-11-19,734322,25.0,2603.0,,0.0,0.0,5.0,0.0,0.0,0.0,0.0
304,2005-11-19,2252,22.0,3658.0,,3.0,1.0,1.0,3.0,0.0,10.0,2.0
305,2005-11-19,9402,,,,,0.0,0.0,0.0,0.0,7.0,3.0
306,2005-11-19,11837,1.0,1033.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
307,2005-11-19,28622,25.0,2628.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0
308,2005-11-19,70322,46.0,2298.0,1.0,3.0,1.0,0.0,0.0,0.0,5.0,6.0
309,2005-11-19,82527,25.0,2628.0,1.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0
310,2005-11-19,78612,25.0,2628.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
311,2005-11-19,4797,25.0,2853.0,,0.0,2.0,0.0,0.0,2.0,0.0,1.0
312,2005-11-19,76022,19.0,2103.0,1.0,2.0,1.0,2.0,12.0,5.0,0.0,0.0
313,2005-11-19,64077,31.0,3073.0,1.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0
314,2005-11-19,64777,25.0,2813.0,,4.0,0.0,2.0,2.0,9.0,8.0,5.0
315,2005-11-19,80387,31.0,3258.0,,,0.0,1.0,2.0,0.0,0.0,0.0
316,2005-11-19,9417,25.0,2523.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,4.0
317,2005-11-19,68587,25.0,2523.0,1.0,3.0,0.0,1.0,2.0,1.0,2.0,4.0
318,2005-11-19,106227,25.0,2523.0,,,0.0,1.0,0.0,0.0,0.0,0.0
319,2005-11-19,66917,22.0,3658.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0
320,2005-11-19,80687,46.0,2298.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2005-11-19,8047,46.0,2298.0,,2.0,0.0,0.0,0.0,0.0,0.0,1.0
322,2005-11-19,66932,31.0,3028.0,,4.0,0.0,1.0,0.0,3.0,7.0,5.0
323,2005-11-19,4492,25.0,2558.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,2.0
324,2005-11-19,63507,64.0,68.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
325,2005-11-19,111122,31.0,3048.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0
326,2005-11-19,19517,25.0,2668.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
327,2005-11-19,34502,25.0,2553.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0
328,2005-11-19,113607,7.0,603.0,,0.0,0.0,0.0,0.0,1.0,0.0,2.0
329,2005-11-19,67852,25.0,2523.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
330,2005-11-19,66187,19.0,2103.0,,0.0,0.0,1.0,5.0,4.0,3.0,1.0
331,2005-11-19,130642,19.0,2163.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
332,2005-11-19,74077,25.0,2653.0,,0.0,0.0,1.0,11.0,3.0,1.0,3.0
333,2005-11-19,68517,25.0,2538.0,,0.0,1.0,0.0,25.0,30.0,23.0,12.0
334,2005-11-19,72622,25.0,2538.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
335,2005-11-19,147827,31.0,3273.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0
336,2005-11-19,3327,13.0,1578.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0
337,2005-11-19,77582,25.0,2553.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
338,2005-11-19,17857,25.0,2553.0,,,0.0,0.0,0.0,0.0,0.0,0.0
339,2005-11-19,63782,25.0,2553.0,1.0,4.0,2.0,3.0,11.0,13.0,7.0,3.0
340,2005-11-19,70652,25.0,2553.0,,0.0,0.0,0.0,0.0,0.0,11.0,2.0
341,2005-11-19,22982,25.0,2628.0,1.0,2.0,1.0,0.0,13.0,5.0,4.0,0.0
342,2005-11-19,12542,,,,,0.0,0.0,0.0,2.0,3.0,0.0
343,2005-11-19,81792,31.0,3268.0,1.0,4.0,2.0,0.0,0.0,3.0,5.0,4.0
344,2005-11-19,74692,25.0,2563.0,1.0,3.0,0.0,0.0,1.0,1.0,3.0,3.0
345,2005-11-19,24627,25.0,2768.0,,2.0,0.0,0.0,0.0,1.0,0.0,0.0
346,2005-11-19,73422,25.0,2713.0,1.0,3.0,0.0,0.0,6.0,7.0,3.0,5.0
347,2005-11-19,129752,4.0,3508.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0
348,2005-11-19,78132,4.0,3508.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2005-11-19,63232,7.0,653.0,1.0,2.0,0.0,0.0,1.0,11.0,13.0,1.0
350,2005-11-19,14507,4.0,3508.0,1.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0
351,2005-11-19,361647,7.0,653.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0
352,2005-11-19,67577,7.0,548.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
353,2005-11-19,75652,19.0,2253.0,,1.0,0.0,1.0,0.0,1.0,5.0,0.0
354,2005-11-19,144652,31.0,3098.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
355,2005-11-19,2477,25.0,2668.0,1.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0
356,2005-11-19,32522,31.0,3198.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0
357,2005-11-19,12282,,,,,0.0,0.0,0.0,0.0,1.0,2.0
358,2005-11-19,32892,31.0,3028.0,1.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0
359,2005-11-19,23442,25.0,2668.0,,0.0,2.0,0.0,10.0,7.0,4.0,0.0
360,2005-11-19,720017,25.0,2653.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0
361,2005-11-19,20357,31.0,3268.0,1.0,2.0,1.0,0.0,2.0,7.0,4.0,1.0
362,2005-11-19,45462,31.0,3943.0,,0.0,1.0,1.0,27.0,8.0,4.0,0.0
363,2005-11-19,78782,25.0,2678.0,1.0,2.0,4.0,0.0,0.0,3.0,13.0,3.0
364,2005-11-19,730232,25.0,2853.0,,,0.0,1.0,0.0,0.0,0.0,0.0
365,2005-11-19,35562,31.0,3123.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
366,2005-11-19,79242,25.0,2768.0,1.0,4.0,0.0,2.0,0.0,9.0,7.0,2.0
367,2005-11-19,6747,31.0,3268.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0
368,2005-11-19,66782,25.0,2813.0,,1.0,0.0,0.0,4.0,3.0,3.0,2.0
369,2005-11-19,573352,1.0,1038.0,,,0.0,1.0,0.0,0.0,0.0,0.0
370,2005-11-19,3762,31.0,3198.0,1.0,3.0,0.0,2.0,4.0,3.0,5.0,0.0
371,2005-11-19,67297,25.0,2828.0,,4.0,0.0,0.0,4.0,6.0,2.0,2.0
372,2005-11-19,18832,25.0,2768.0,,,0.0,1.0,8.0,11.0,5.0,1.0
373,2005-11-19,62902,7.0,528.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
374,2005-11-19,66737,25.0,2763.0,1.0,2.0,0.0,1.0,0.0,3.0,6.0,4.0
375,2005-11-19,76682,,,,,0.0,0.0,0.0,0.0,0.0,0.0
376,2005-11-19,103002,25.0,2813.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
377,2005-11-19,69222,25.0,2558.0,,,1.0,2.0,5.0,14.0,6.0,1.0
378,2005-11-19,110472,25.0,2973.0,,1.0,0.0,1.0,0.0,2.0,2.0,2.0
379,2005-11-19,9657,25.0,2923.0,1.0,1.0,2.0,0.0,0.0,4.0,0.0,3.0
380,2005-11-19,9107,25.0,2523.0,1.0,1.0,0.0,0.0,2.0,3.0,10.0,2.0
381,2005-11-19,4992,25.0,2853.0,1.0,2.0,0.0,0.0,4.0,19.0,9.0,13.0
382,2005-11-19,636677,25.0,2768.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
383,2005-11-19,74827,25.0,2768.0,1.0,3.0,0.0,0.0,12.0,24.0,9.0,2.0
384,2005-11-19,129757,25.0,2498.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
385,2005-11-19,1737,25.0,2533.0,1.0,1.0,1.0,0.0,4.0,7.0,7.0,3.0
386,2005-11-19,74527,25.0,2533.0,1.0,2.0,0.0,0.0,8.0,28.0,13.0,10.0
387,2005-11-19,75972,25.0,2603.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,3.0
388,2005-11-19,68622,25.0,2853.0,,4.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2005-11-19,52602,25.0,2853.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0
390,2005-11-19,7952,31.0,3098.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0
391,2005-11-19,81187,22.0,3658.0,1.0,1.0,2.0,0.0,5.0,2.0,10.0,0.0
392,2005-11-19,752,22.0,3658.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
393,2005-11-19,111192,1.0,1098.0,1.0,1.0,0.0,1.0,2.0,14.0,7.0,9.0
394,2005-11-19,63192,7.0,653.0,,,0.0,0.0,0.0,1.0,1.0,0.0
395,2005-11-19,35137,7.0,653.0,,,1.0,0.0,0.0,0.0,0.0,0.0
396,2005-11-19,66152,31.0,3268.0,,,0.0,1.0,0.0,1.0,0.0,0.0
397,2005-11-19,491302,1.0,1098.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,0.0
398,2005-11-19,79032,25.0,2713.0,1.0,4.0,0.0,1.0,4.0,9.0,5.0,2.0
399,2005-11-19,63137,7.0,653.0,1.0,4.0,0.0,1.0,0.0,4.0,1.0,0.0
400,2005-11-19,33312,25.0,2813.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0
401,2005-11-19,713112,25.0,2578.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
402,2005-11-19,25662,31.0,3273.0,1.0,1.0,1.0,1.0,7.0,5.0,3.0,0.0
403,2005-11-19,147717,25.0,2668.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0
404,2005-11-19,12887,25.0,2678.0,1.0,0.0,0.0,1.0,8.0,7.0,5.0,4.0
405,2005-11-19,78637,25.0,2713.0,,3.0,0.0,1.0,2.0,3.0,2.0,0.0
406,2005-11-19,140292,25.0,2728.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2005-11-19,23412,,,,,0.0,0.0,0.0,0.0,0.0,0.0
408,2005-11-19,697842,25.0,2828.0,,,0.0,1.0,0.0,0.0,0.0,0.0
409,2005-11-19,73652,7.0,803.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0
410,2005-11-19,18752,79.0,188.0,,2.0,0.0,1.0,0.0,0.0,0.0,0.0
411,2005-11-19,58747,25.0,2603.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
412,2005-11-19,89902,7.0,593.0,,,1.0,0.0,0.0,0.0,1.0,0.0
413,2005-11-19,329757,,,,,0.0,0.0,0.0,0.0,0.0,0.0
414,2005-11-19,82502,25.0,2603.0,,2.0,4.0,1.0,0.0,2.0,0.0,0.0
415,2005-11-19,8867,31.0,3123.0,1.0,3.0,0.0,0.0,1.0,12.0,7.0,1.0
416,2005-11-19,22077,31.0,3273.0,,0.0,0.0,0.0,7.0,1.0,2.0,1.0
417,2005-11-19,116582,,,,,0.0,0.0,0.0,0.0,0.0,0.0
418,2005-11-19,67467,25.0,2828.0,,2.0,2.0,0.0,2.0,2.0,3.0,0.0
419,2005-11-19,13612,7.0,828.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2005-11-19,63177,22.0,3658.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0
421,2005-11-19,675742,25.0,2558.0,,,0.0,1.0,0.0,0.0,0.0,0.0
422,2005-11-19,23912,7.0,528.0,,,0.0,2.0,0.0,0.0,2.0,3.0
423,2005-11-19,66092,1.0,1033.0,1.0,3.0,0.0,2.0,2.0,9.0,3.0,2.0
424,2005-11-19,70832,31.0,3028.0,1.0,3.0,0.0,1.0,10.0,12.0,9.0,2.0
425,2005-11-19,6807,25.0,2523.0,,,0.0,0.0,4.0,2.0,8.0,3.0
426,2005-11-19,115867,25.0,2523.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,12.0
427,2005-11-19,51502,25.0,2713.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0
428,2005-11-19,79022,25.0,2713.0,,4.0,1.0,0.0,0.0,0.0,0.0,0.0
429,2005-11-19,105342,25.0,2678.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,2.0
430,2005-11-19,13687,25.0,2923.0,,0.0,0.0,2.0,0.0,0.0,0.0,0.0
431,2005-11-19,78727,,,,,0.0,0.0,1.0,0.0,5.0,0.0
432,2005-11-19,73387,25.0,2713.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
433,2005-11-19,10352,25.0,2763.0,,,0.0,2.0,1.0,2.0,0.0,0.0
434,2005-11-19,63117,7.0,653.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0
435,2005-11-19,47517,25.0,2533.0,,,0.0,1.0,1.0,6.0,0.0,2.0
436,2005-11-19,12917,1.0,1038.0,,0.0,0.0,1.0,0.0,4.0,0.0,0.0
437,2005-11-19,6077,64.0,4188.0,,4.0,0.0,0.0,0.0,0.0,1.0,0.0
438,2005-11-19,63167,7.0,653.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
439,2005-11-19,663742,25.0,2763.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
440,2005-11-19,10267,7.0,828.0,,1.0,0.0,1.0,0.0,0.0,2.0,1.0
441,2005-11-19,80457,31.0,3268.0,,0.0,0.0,1.0,2.0,4.0,1.0,5.0
442,2005-11-19,14842,13.0,1678.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0
443,2005-11-19,81117,19.0,2253.0,,0.0,0.0,2.0,6.0,9.0,10.0,3.0
444,2005-11-19,78962,25.0,2668.0,,0.0,0.0,2.0,2.0,2.0,6.0,1.0
445,2005-11-19,72467,31.0,3048.0,1.0,3.0,0.0,1.0,25.0,5.0,3.0,1.0
446,2005-11-19,114227,22.0,3658.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0
447,2005-11-19,907,7.0,548.0,,0.0,1.0,0.0,2.0,0.0,1.0,0.0
448,2005-11-19,6977,,,,,0.0,0.0,0.0,0.0,0.0,0.0
449,2005-11-19,25207,10.0,3708.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0
450,2005-11-19,76627,31.0,3028.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,0.0
451,2005-11-19,10447,25.0,2563.0,,,0.0,1.0,0.0,3.0,0.0,0.0
452,2005-11-19,7047,25.0,2713.0,,0.0,0.0,1.0,8.0,4.0,3.0,4.0
453,2005-11-19,95892,25.0,2523.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2005-11-19,39272,25.0,2713.0,,1.0,0.0,1.0,0.0,1.0,3.0,0.0
455,2005-11-19,73942,25.0,2728.0,1.0,2.0,1.0,1.0,5.0,14.0,3.0,5.0
456,2005-11-19,32822,25.0,2563.0,1.0,1.0,1.0,0.0,2.0,46.0,6.0,0.0
457,2005-11-19,102762,13.0,1528.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
458,2005-11-19,6117,79.0,188.0,,,1.0,0.0,0.0,0.0,0.0,0.0
459,2005-11-19,73772,1.0,1038.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0
460,2005-11-19,13682,34.0,1258.0,1.0,1.0,1.0,0.0,0.0,12.0,1.0,0.0
461,2005-11-19,80257,31.0,3198.0,,0.0,0.0,1.0,2.0,7.0,2.0,1.0
462,2005-11-19,80277,31.0,3198.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2005-11-19,9042,31.0,3198.0,1.0,4.0,2.0,0.0,6.0,13.0,2.0,1.0
464,2005-11-19,108162,1.0,1098.0,,0.0,1.0,1.0,1.0,4.0,0.0,1.0
465,2005-11-19,39457,31.0,3123.0,1.0,1.0,0.0,1.0,0.0,2.0,5.0,2.0
466,2005-11-19,500417,31.0,3028.0,1.0,1.0,3.0,0.0,2.0,6.0,0.0,0.0
467,2005-11-19,80167,31.0,3123.0,1.0,4.0,0.0,1.0,8.0,18.0,1.0,0.0
468,2005-11-19,33502,25.0,2533.0,,0.0,1.0,0.0,0.0,1.0,1.0,1.0
469,2005-11-19,11102,,,,,0.0,0.0,0.0,0.0,0.0,0.0
470,2005-11-19,265752,22.0,3658.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
471,2005-11-19,67502,25.0,2828.0,,2.0,0.0,0.0,0.0,3.0,5.0,0.0
472,2005-11-19,74432,25.0,2828.0,,,1.0,0.0,0.0,0.0,0.0,0.0
473,2005-11-19,3692,25.0,2828.0,,0.0,0.0,0.0,2.0,4.0,11.0,11.0
474,2005-11-19,80692,46.0,2298.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0
475,2005-11-19,7452,25.0,2628.0,,1.0,0.0,2.0,4.0,4.0,3.0,3.0
476,2005-11-19,71037,25.0,2853.0,1.0,3.0,2.0,0.0,5.0,1.0,2.0,1.0
477,2005-11-19,33167,25.0,2523.0,,0.0,0.0,2.0,8.0,3.0,1.0,2.0
478,2005-11-19,1937,19.0,2153.0,1.0,1.0,0.0,1.0,2.0,7.0,0.0,0.0
479,2005-11-19,27707,19.0,2153.0,1.0,1.0,1.0,0.0,5.0,1.0,0.0,1.0
480,2005-11-19,2367,19.0,2153.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
481,2005-11-19,74877,1.0,1033.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,0.0
482,2005-11-19,145367,25.0,2548.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0
483,2005-11-19,75662,25.0,2853.0,1.0,4.0,1.0,0.0,0.0,6.0,12.0,12.0
484,2005-11-19,54922,25.0,2678.0,,0.0,0.0,4.0,1.0,0.0,0.0,0.0
485,2005-11-19,93007,25.0,2628.0,,0.0,3.0,1.0,5.0,6.0,0.0,0.0
486,2005-11-19,81892,10.0,3708.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0
487,2005-11-19,25217,25.0,2563.0,1.0,1.0,2.0,0.0,9.0,7.0,4.0,1.0
488,2005-11-19,77182,31.0,3098.0,1.0,3.0,0.0,1.0,7.0,8.0,5.0,0.0
489,2005-11-19,7527,25.0,2883.0,,1.0,0.0,2.0,4.0,0.0,3.0,6.0
490,2005-11-19,16012,19.0,2103.0,1.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0
491,2005-11-19,65942,,,,,0.0,0.0,0.0,0.0,0.0,0.0
492,2005-11-19,73372,7.0,653.0,,0.0,1.0,0.0,1.0,1.0,0.0,0.0
493,2005-11-19,82892,19.0,2053.0,1.0,1.0,1.0,0.0,75.0,6.0,4.0,2.0
494,2005-11-19,5117,25.0,2553.0,1.0,2.0,0.0,1.0,8.0,22.0,6.0,0.0
495,2005-11-19,70647,,,,,0.0,0.0,22.0,2.0,3.0,3.0
496,2005-11-19,12527,25.0,2553.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2005-11-19,15927,1.0,1098.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
498,2005-11-19,75142,25.0,2523.0,,,0.0,0.0,0.0,0.0,0.0,0.0
499,2005-11-19,6942,,,,,0.0,0.0,0.0,0.0,0.0,1.0
500,2005-11-19,37302,25.0,2813.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
501,2005-11-19,31322,31.0,3028.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
502,2005-11-19,29512,31.0,3268.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0
503,2005-11-19,78587,,,,,0.0,0.0,3.0,7.0,9.0,0.0
504,2005-11-19,68902,34.0,1258.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
505,2005-11-19,3182,25.0,2523.0,1.0,2.0,0.0,0.0,0.0,6.0,16.0,9.0
506,2005-11-19,72987,25.0,2853.0,1.0,0.0,0.0,0.0,9.0,17.0,2.0,4.0
507,2005-11-19,5807,,,,,0.0,0.0,0.0,0.0,0.0,0.0
508,2005-11-19,69712,1.0,1033.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0
509,2005-11-19,91387,7.0,593.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
510,2005-11-19,90542,13.0,1528.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
511,2005-11-19,22297,25.0,2523.0,,0.0,0.0,2.0,0.0,7.0,13.0,10.0
512,2005-11-19,6332,25.0,2678.0,,1.0,1.0,0.0,2.0,3.0,4.0,1.0
513,2005-11-19,79632,25.0,2523.0,1.0,4.0,1.0,1.0,1.0,3.0,5.0,2.0
514,2005-11-19,22812,25.0,2523.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
515,2005-11-19,70602,25.0,2523.0,1.0,2.0,0.0,0.0,3.0,1.0,2.0,4.0
516,2005-11-19,30582,25.0,2578.0,,,0.0,1.0,0.0,0.0,0.0,0.0
517,2005-11-19,107862,25.0,2713.0,,1.0,2.0,0.0,0.0,0.0,0.0,0.0
518,2005-11-19,78822,25.0,2678.0,,0.0,1.0,0.0,0.0,1.0,8.0,1.0
519,2005-11-19,79142,25.0,2763.0,1.0,4.0,1.0,0.0,10.0,10.0,2.0,0.0
520,2005-11-19,51367,25.0,2653.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
521,2005-11-19,92172,25.0,2558.0,,1.0,0.0,2.0,0.0,0.0,0.0,0.0
522,2005-11-19,67657,25.0,2713.0,1.0,2.0,0.0,1.0,2.0,4.0,0.0,2.0
523,2005-11-19,144477,1.0,1033.0,1.0,1.0,1.0,1.0,0.0,8.0,6.0,1.0
524,2005-11-19,68732,25.0,2523.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
525,2005-11-19,20937,25.0,2763.0,1.0,2.0,0.0,2.0,3.0,2.0,1.0,0.0
526,2005-11-19,16642,25.0,2763.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
527,2005-11-19,34852,25.0,2763.0,,1.0,0.0,1.0,1.0,4.0,2.0,1.0
528,2005-11-19,14487,46.0,2298.0,,0.0,0.0,1.0,0.0,1.0,0.0,2.0
529,2005-11-19,80702,46.0,2298.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
530,2005-11-19,140307,1.0,1033.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
531,2005-11-19,63722,34.0,1258.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0
532,2005-11-19,117462,34.0,1258.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
533,2005-11-19,39202,25.0,2603.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
534,2005-11-19,74722,31.0,3048.0,1.0,3.0,1.0,0.0,11.0,4.0,8.0,3.0
535,2005-11-19,74917,25.0,2498.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2005-11-19,75377,19.0,2053.0,1.0,4.0,1.0,1.0,12.0,5.0,10.0,10.0
537,2005-11-19,87917,25.0,2653.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
538,2005-11-19,493697,19.0,2178.0,1.0,1.0,1.0,0.0,12.0,16.0,1.0,2.0
539,2005-11-19,592,31.0,3028.0,1.0,3.0,0.0,0.0,0.0,21.0,3.0,2.0
540,2005-11-19,670332,,,,,0.0,0.0,0.0,0.0,0.0,0.0
541,2005-11-19,682242,,,,,0.0,0.0,0.0,0.0,0.0,0.0
542,2005-11-19,680642,,,,,0.0,0.0,0.0,0.0,0.0,0.0
543,2005-11-19,82557,25.0,2668.0,,2.0,0.0,1.0,0.0,0.0,0.0,0.0
544,2005-11-19,28362,19.0,2153.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
545,2005-11-19,43612,25.0,2668.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
546,2005-11-19,11507,46.0,2298.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0
547,2005-11-19,615307,25.0,2768.0,,,0.0,0.0,1.0,8.0,5.0,1.0
