id,granted,sponsor,grant_category,grant_value,date
668,0,2B,10A,20000.0,19/11/05
669,1,69A,30B,5000.0,19/11/05
670,1,21A,50A,5000.0,19/11/05
671,0,89A,30B,5000.0,19/11/05
672,1,34B,30C,50000.0,19/11/05
673,0,24D,30B,40000.0,19/11/05
674,0,4D,10A,5000.0,19/11/05
675,1,4D,10A,10000.0,19/11/05
676,0,other,30B,5000.0,19/11/05
677,0,103C,30B,40000.0,19/11/05
678,0,59C,20C,50000.0,19/11/05
679,1,4D,10A,100000.0,19/11/05
680,0,2B,10A,10000.0,19/11/05
681,0,4D,10A,100000.0,19/11/05
682,0,60D,30D,500000.0,19/11/05
683,1,40D,30B,5000.0,19/11/05
684,0,47C,10B,20000.0,19/11/05
685,0,21A,10A,20000.0,19/11/05
686,0,other,10A,5000.0,19/11/05
687,1,21A,50A,5000.0,19/11/05
688,0,40D,10B,20000.0,19/11/05
689,0,4D,10A,40000.0,19/11/05
690,1,4D,10A,100000.0,19/11/05
691,1,4D,10A,30000.0,19/11/05
692,0,6B,30B,5000.0,19/11/05
693,1,4D,10A,5000.0,19/11/05
694,0,101A,30G,5000.0,19/11/05
695,1,36D,10A,5000.0,19/11/05
696,0,4D,20C,5000.0,19/11/05
697,0,2B,10A,30000.0,19/11/05
698,1,4D,10A,5000.0,19/11/05
699,1,4D,10A,10000.0,19/11/05
700,0,2B,10A,20000.0,19/11/05
701,1,other,30B,5000.0,19/11/05
702,0,4D,10A,40000.0,19/11/05
703,1,4D,10A,5000.0,19/11/05
704,0,60D,30D,5000.0,19/11/05
705,0,36D,10A,20000.0,19/11/05
706,1,2B,10A,20000.0,19/11/05
707,1,2B,10A,10000.0,19/11/05
708,1,36D,10A,100000.0,19/11/05
709,0,2B,50A,20000.0,19/11/05
710,0,7C,10A,100000.0,19/11/05
711,0,5A,30B,5000.0,19/11/05
712,1,4D,10A,50000.0,19/11/05
713,0,4D,20C,5000.0,19/11/05
714,0,83C,30B,50000.0,19/11/05
715,0,141A,30B,5000.0,19/11/05
716,0,59C,10A,5000.0,19/11/05
717,0,20D,10B,10000.0,19/11/05
718,0,59C,20C,5000.0,19/11/05
719,0,4D,20C,10000.0,19/11/05
720,1,47C,10B,5000.0,19/11/05
721,0,33A,20C,30000.0,19/11/05
722,0,33A,20C,5000.0,19/11/05
723,0,24D,30B,20000.0,19/11/05
724,1,2B,10A,5000.0,19/11/05
725,1,4D,10A,10000.0,19/11/05
726,0,4D,10A,100000.0,19/11/05
727,0,83C,30B,5000.0,19/11/05
728,1,2B,10A,200000.0,19/11/05
729,0,60D,30D,5000.0,19/11/05
730,1,4D,10A,5000.0,19/11/05
731,0,24D,30B,10000.0,19/11/05
732,1,2B,10A,100000.0,19/11/05
733,1,other,30C,5000.0,19/11/05
734,1,2B,10A,40000.0,19/11/05
735,0,24D,30B,5000.0,19/11/05
736,0,5A,30B,5000.0,19/11/05
737,1,4D,10A,5000.0,19/11/05
738,1,2B,10A,5000.0,19/11/05
739,1,2B,10A,100000.0,19/11/05
740,1,1A,10A,40000.0,19/11/05
741,0,21A,50A,20000.0,19/11/05
742,0,4D,10A,40000.0,19/11/05
743,0,42B,10A,5000.0,19/11/05
744,0,4D,20C,20000.0,19/11/05
745,0,4D,20C,20000.0,19/11/05
746,1,59C,20C,100000.0,19/11/05
747,0,33A,10A,20000.0,19/11/05
748,1,60D,30D,10000.0,19/11/05
749,1,4D,10A,5000.0,19/11/05
750,0,36D,10A,5000.0,19/11/05
751,0,60D,30D,10000.0,19/11/05
752,0,59C,10A,5000.0,19/11/05
753,0,4D,20C,20000.0,19/11/05
754,0,40D,10B,10000.0,19/11/05
755,0,33A,20C,20000.0,19/11/05
756,1,34B,30C,5000.0,19/11/05
757,1,2B,10A,5000.0,19/11/05
758,0,4D,10A,20000.0,19/11/05
759,1,59C,20C,200000.0,19/11/05
760,1,148D,30B,5000.0,19/11/05
761,0,90B,30G,5000.0,19/11/05
762,0,6B,30B,20000.0,19/11/05
763,0,62B,10B,10000.0,19/11/05
764,0,2B,10A,20000.0,19/11/05
765,1,2B,10A,5000.0,19/11/05
766,1,21A,50A,30000.0,19/11/05
767,0,4D,50A,20000.0,19/11/05
768,0,other,30G,5000.0,19/11/05
769,0,24D,30B,5000.0,19/11/05
770,0,4D,20C,30000.0,19/11/05
771,1,4D,10A,100000.0,19/11/05
772,0,12D,30B,100000.0,19/11/05
773,0,95C,30B,50000.0,19/11/05
774,1,2B,10A,200000.0,19/11/05
775,1,2B,10A,5000.0,19/11/05
776,0,4D,10A,30000.0,19/11/05
777,0,4D,10A,30000.0,19/11/05
778,1,47C,10B,10000.0,19/11/05
779,1,2B,10A,30000.0,19/11/05
780,0,2B,10A,10000.0,19/11/05
781,1,2B,10A,40000.0,19/11/05
782,1,34B,30C,5000.0,19/11/05
783,0,7C,10A,20000.0,19/11/05
784,1,4D,10A,5000.0,19/11/05
785,0,33A,10A,50000.0,19/11/05
786,1,18B,20A,10000.0,19/11/05
787,0,12D,30B,10000.0,19/11/05
788,1,2B,10A,200000.0,19/11/05
789,0,40D,30B,5000.0,19/11/05
790,0,other,30B,50000.0,19/11/05
791,0,77A,30B,5000.0,19/11/05
792,1,2B,10A,30000.0,19/11/05
793,1,4D,10A,50000.0,19/11/05
794,0,133A,30E,5000.0,19/11/05
795,1,163C,10A,5000.0,19/11/05
796,1,2B,10A,5000.0,19/11/05
797,0,other,20C,20000.0,19/11/05
798,1,2B,10A,5000.0,19/11/05
799,0,62B,10B,40000.0,19/11/05
800,0,other,10B,30000.0,19/11/05
801,0,77A,30B,5000.0,19/11/05
802,0,20D,30B,5000.0,19/11/05
803,0,29A,10A,5000.0,19/11/05
804,0,141A,30B,5000.0,19/11/05
805,1,21A,20C,20000.0,19/11/05
806,1,2B,10A,30000.0,19/11/05
807,0,59C,20C,10000.0,19/11/05
808,1,2B,10A,100000.0,19/11/05
809,1,21A,50A,5000.0,19/11/05
810,0,77A,30B,5000.0,19/11/05
811,0,other,30B,10000.0,19/11/05
812,1,40D,30B,5000.0,19/11/05
813,1,2B,10A,5000.0,19/11/05
814,0,65A,30B,20000.0,19/11/05
815,1,4D,20C,20000.0,19/11/05
816,1,2B,10A,100000.0,19/11/05
817,1,55C,30B,5000.0,19/11/05
818,0,4D,20C,5000.0,19/11/05
819,1,21A,50A,5000.0,19/11/05
820,1,4D,10A,20000.0,19/11/05
821,0,65A,10A,5000.0,19/11/05
822,0,21A,50A,5000.0,19/11/05
823,0,2B,10A,30000.0,19/11/05
824,0,113A,10B,50000.0,19/11/05
825,0,2B,10A,5000.0,19/11/05
826,0,40D,30B,20000.0,19/11/05
827,0,5A,50A,40000.0,19/11/05
828,1,36D,10A,5000.0,19/11/05
829,0,2B,10A,5000.0,19/11/05
830,1,2B,10A,200000.0,19/11/05
831,0,4D,30D,200000.0,19/11/05
832,1,40D,30B,5000.0,19/11/05
833,1,4D,10A,50000.0,19/11/05
834,1,34B,30C,200000.0,19/11/05
835,1,2B,10A,30000.0,19/11/05
836,0,100D,10B,5000.0,19/11/05
837,0,24D,30B,10000.0,19/11/05
838,1,2B,10A,5000.0,19/11/05
839,1,2B,10A,5000.0,19/11/05
840,0,21A,30B,20000.0,19/11/05
841,0,32D,10A,5000.0,19/11/05
842,0,69A,30B,10000.0,19/11/05
843,0,89A,30B,5000.0,19/11/05
844,1,2B,10A,5000.0,19/11/05
845,1,47C,10B,5000.0,19/11/05
846,0,166B,10A,10000.0,19/11/05
847,1,2B,10A,40000.0,19/11/05
848,0,24D,30B,10000.0,19/11/05
849,1,4D,10A,10000.0,19/11/05
850,0,63C,20A,40000.0,19/11/05
851,0,89A,30B,30000.0,19/11/05
852,1,2B,10A,5000.0,19/11/05
853,0,4D,10A,50000.0,19/11/05
854,1,4D,10A,5000.0,19/11/05
855,1,136D,30B,5000.0,19/11/05
856,1,2B,10A,5000.0,19/11/05
857,0,4D,20C,5000.0,19/11/05
858,1,4D,10A,30000.0,19/11/05
859,0,32D,30B,5000.0,19/11/05
860,0,20D,10B,10000.0,19/11/05
861,0,60D,30D,10000.0,19/11/05
862,1,4D,10A,50000.0,19/11/05
863,0,4D,20C,5000.0,19/11/05
864,0,51C,10A,10000.0,19/11/05
865,0,4D,10A,5000.0,19/11/05
866,0,89A,30B,20000.0,19/11/05
867,0,60D,30D,50000.0,19/11/05
868,0,2B,10A,5000.0,19/11/05
869,0,4D,10A,10000.0,19/11/05
870,1,2B,10A,100000.0,19/11/05
871,1,40D,50A,5000.0,19/11/05
872,0,24D,30B,20000.0,19/11/05
873,0,83C,30B,5000.0,19/11/05
874,1,2B,10A,5000.0,19/11/05
875,1,40D,30B,5000.0,19/11/05
876,1,4D,10B,20000.0,19/11/05
877,0,59C,10A,5000.0,19/11/05
878,1,21A,50A,5000.0,19/11/05
879,1,4D,10A,100000.0,19/11/05
880,1,2B,10A,40000.0,19/11/05
881,1,2B,10A,10000.0,19/11/05
882,0,77A,30B,5000.0,19/11/05
883,0,4D,20C,5000.0,19/11/05
884,0,4D,10A,5000.0,19/11/05
885,0,other,30B,5000.0,19/11/05
886,0,2B,10A,5000.0,19/11/05
887,0,228D,10A,10000.0,19/11/05
888,1,4D,10A,50000.0,19/11/05
889,1,29A,10B,5000.0,19/11/05
890,1,2B,10A,30000.0,19/11/05
891,1,2B,10A,5000.0,19/11/05
892,0,21A,20C,5000.0,19/11/05
893,0,65A,30B,50000.0,19/11/05
894,1,2B,10A,20000.0,19/11/05
895,1,2B,10A,10000.0,19/11/05
896,0,21A,10A,20000.0,19/11/05
897,0,24D,30B,5000.0,19/11/05
898,1,2B,10A,20000.0,19/11/05
899,1,126B,10A,30000.0,19/11/05
900,0,13A,20C,10000.0,19/11/05
901,0,34B,30C,5000.0,19/11/05
902,1,4D,10A,100000.0,19/11/05
903,0,65A,10A,10000.0,19/11/05
904,0,4D,20C,300000.0,19/11/05
905,1,75C,10B,5000.0,19/11/05
906,1,4D,10A,5000.0,19/11/05
907,0,21A,10A,5000.0,19/11/05
908,0,34B,30C,5000.0,19/11/05
909,1,84D,30B,5000.0,19/11/05
910,1,4D,10A,5000.0,19/11/05
911,0,20D,30B,100000.0,19/11/05
912,1,4D,10A,40000.0,19/11/05
913,1,24D,30B,5000.0,19/11/05
914,0,2B,10A,200000.0,19/11/05
915,1,2B,10A,5000.0,19/11/05
916,0,other,30B,100000.0,19/11/05
917,0,20D,10B,5000.0,19/11/05
918,0,103C,30B,10000.0,19/11/05
919,1,4D,20C,40000.0,19/11/05
920,0,166B,10A,5000.0,19/11/05
921,1,2B,10A,20000.0,19/11/05
922,1,53A,30B,5000.0,19/11/05
923,1,2B,10A,10000.0,19/11/05
924,1,29A,10B,5000.0,19/11/05
925,1,4D,10A,40000.0,19/11/05
926,0,166B,10A,50000.0,19/11/05
927,0,4D,20C,5000.0,19/11/05
928,1,148D,30B,5000.0,19/11/05
929,0,other,10A,10000.0,19/11/05
930,0,33A,20C,5000.0,19/11/05
931,1,1A,10A,10000.0,19/11/05
932,0,89A,30B,10000.0,19/11/05
933,0,24D,30B,5000.0,19/11/05
934,0,28D,30B,5000.0,19/11/05
935,0,63C,20A,5000.0,19/11/05
936,1,28D,30B,5000.0,19/11/05
937,0,other,30G,5000.0,19/11/05
938,1,2B,10A,50000.0,19/11/05
939,0,87C,30G,5000.0,19/11/05
940,0,other,20C,5000.0,19/11/05
941,0,141A,30B,5000.0,19/11/05
942,1,4D,10A,10000.0,19/11/05
943,0,4D,20C,5000.0,19/11/05
944,0,2B,10A,10000.0,19/11/05
945,1,2B,10A,10000.0,19/11/05
946,0,24D,30B,5000.0,19/11/05
947,1,2B,10A,40000.0,19/11/05
948,0,other,30B,5000.0,19/11/05
949,0,4D,10A,20000.0,19/11/05
950,0,6B,30B,5000.0,19/11/05
951,0,4D,10A,20000.0,19/11/05
952,0,other,30B,5000.0,19/11/05
953,1,2B,10A,20000.0,19/11/05
954,0,69A,30B,5000.0,19/11/05
955,1,4D,10A,10000.0,19/11/05
956,0,59C,20C,50000.0,19/11/05
957,0,42B,20A,5000.0,19/11/05
958,0,173A,30B,5000.0,19/11/05
959,1,5A,30B,5000.0,19/11/05
960,0,other,30E,5000.0,19/11/05
961,0,4D,10A,10000.0,19/11/05
962,1,47C,10B,5000.0,19/11/05
963,0,4D,10A,5000.0,19/11/05
964,0,24D,30B,5000.0,19/11/05
965,1,62B,10B,30000.0,19/11/05
966,0,91C,30B,10000.0,19/11/05
967,0,5A,30B,5000.0,19/11/05
968,0,135C,30G,30000.0,19/11/05
969,0,13A,10A,5000.0,19/11/05
970,0,65A,30B,10000.0,19/11/05
971,1,4D,10A,5000.0,19/11/05
972,0,24D,30B,5000.0,19/11/05
973,1,34B,30C,5000.0,19/11/05
974,0,24D,30B,100000.0,19/11/05
975,0,101A,30G,5000.0,19/11/05
976,0,87C,10A,40000.0,19/11/05
977,1,2B,10A,100000.0,19/11/05
978,0,other,30E,40000.0,19/11/05
979,1,4D,10A,50000.0,19/11/05
980,1,4D,10A,100000.0,19/11/05
981,1,5A,30B,5000.0,19/11/05
982,0,34B,30C,5000.0,19/11/05
983,0,97A,30B,5000.0,19/11/05
984,1,2B,10A,100000.0,19/11/05
985,0,other,30B,5000.0,19/11/05
986,0,59C,20C,5000.0,19/11/05
987,0,141A,30B,5000.0,19/11/05
988,0,4D,10B,20000.0,19/11/05
989,0,5A,10A,10000.0,19/11/05
990,0,40D,30B,5000.0,19/11/05
991,0,other,30G,20000.0,19/11/05
992,0,137A,20C,5000.0,19/11/05
993,1,2B,10A,5000.0,19/11/05
994,1,63C,20A,30000.0,19/11/05
995,0,4D,10A,5000.0,19/11/05
996,0,other,30G,30000.0,19/11/05
997,0,143C,30B,200000.0,19/11/05
998,0,4D,50A,50000.0,19/11/05
999,1,2B,10A,5000.0,19/11/05
1000,0,2B,50A,10000.0,19/11/05
1001,0,89A,30B,300000.0,19/11/05
1002,1,2B,10A,5000.0,19/11/05
1003,0,32D,30B,50000.0,19/11/05
1004,0,4D,20C,5000.0,19/11/05
1005,0,103C,30B,30000.0,19/11/05
1006,0,4D,20C,5000.0,19/11/05
1007,0,other,30B,5000.0,19/11/05
1008,0,2B,30B,5000.0,19/11/05
1009,0,4D,10A,10000.0,19/11/05
1010,0,4D,10A,30000.0,19/11/05
1011,0,4D,10A,100000.0,19/11/05
1012,1,69A,30B,100000.0,19/11/05
1013,0,83C,30B,5000.0,19/11/05
1014,0,172D,30B,20000.0,19/11/05
1015,0,59C,20C,100000.0,19/11/05
1016,0,other,10B,100000.0,19/11/05
1017,1,40D,10B,20000.0,19/11/05
1018,0,4D,10A,20000.0,19/11/05
1019,0,126B,10A,5000.0,19/11/05
1020,0,4D,10A,10000.0,19/11/05
1021,0,32D,30B,5000.0,19/11/05
1022,0,4D,10A,10000.0,19/11/05
1023,0,4D,10A,20000.0,19/11/05
1024,0,2B,10A,10000.0,19/11/05
1025,1,4D,10A,5000.0,19/11/05
1026,0,34B,30C,5000.0,19/11/05
1027,0,20D,10B,10000.0,19/11/05
1028,0,28D,30B,5000.0,19/11/05
1029,1,4D,10A,100000.0,19/11/05
1030,1,4D,10A,5000.0,19/11/05
1031,1,32D,30B,100000.0,19/11/05
1032,1,2B,10A,5000.0,19/11/05
1033,0,other,30B,5000.0,19/11/05
1034,1,2B,10A,30000.0,19/11/05
1035,0,21A,50A,50000.0,19/11/05
1036,1,4D,10A,100000.0,19/11/05
1037,1,4D,10A,5000.0,19/11/05
1038,1,4D,10A,50000.0,19/11/05
1039,0,other,10A,5000.0,19/11/05
1040,0,24D,30B,5000.0,19/11/05
1041,0,90B,30D,5000.0,19/11/05
1042,1,4D,10A,100000.0,19/11/05
1043,1,4D,10A,10000.0,19/11/05
1044,0,2B,10A,5000.0,19/11/05
1045,1,2B,10A,40000.0,19/11/05
1046,0,90B,30G,30000.0,19/11/05
1047,1,2B,10A,100000.0,19/11/05
1048,1,4D,30B,5000.0,19/11/05
1049,1,2B,10A,5000.0,19/11/05
1050,1,4D,10A,500000.0,19/11/05
1051,0,4D,10A,5000.0,19/11/05
1052,1,2B,10A,5000.0,19/11/05
1053,0,112D,30C,5000.0,19/11/05
1054,0,24D,30B,10000.0,19/11/05
1055,1,4D,10A,100000.0,19/11/05
1056,1,4D,10A,100000.0,19/11/05
1057,1,4D,10A,50000.0,19/11/05
1058,0,24D,30B,10000.0,19/11/05
1059,1,other,30B,20000.0,19/11/05
1060,0,95C,30B,5000.0,19/11/05
1061,0,75C,10B,20000.0,19/11/05
1062,0,62B,10B,5000.0,19/11/05
1063,1,4D,10A,100000.0,19/11/05
1064,0,137A,20C,5000.0,19/11/05
1065,0,other,30G,400000.0,19/11/05
1066,0,34B,10A,50000.0,19/11/05
1067,0,89A,30B,20000.0,19/11/05
1068,0,24D,30B,5000.0,19/11/05
1069,0,20D,10B,5000.0,19/11/05
1070,0,4D,10A,20000.0,19/11/05
1071,1,21A,50A,5000.0,19/11/05
1072,0,2B,10A,30000.0,19/11/05
1073,1,63C,20A,10000.0,19/11/05
1074,0,24D,30B,100000.0,19/11/05
1075,0,18B,30B,100000.0,19/11/05
1076,1,4D,10A,5000.0,19/11/05
1077,0,84D,30B,30000.0,19/11/05
1078,0,4D,10A,5000.0,19/11/05
1079,1,2B,10A,5000.0,19/11/05
1080,0,87C,30G,5000.0,19/11/05
1081,0,55C,30B,5000.0,19/11/05
1082,0,4D,10A,500000.0,19/11/05
1083,0,4D,10A,50000.0,19/11/05
1084,0,89A,30B,5000.0,19/11/05
1085,1,2B,10A,5000.0,22/11/05
1086,1,other,30B,5000.0,23/11/05
1087,1,21A,50A,5000.0,25/11/05
1088,1,21A,50A,5000.0,25/11/05
1089,1,21A,50A,5000.0,25/11/05
1090,1,21A,50A,5000.0,25/11/05
1091,1,21A,50A,5000.0,25/11/05
1092,1,21A,50A,5000.0,25/11/05
1093,0,21A,50A,5000.0,25/11/05
1094,1,21A,50A,5000.0,25/11/05
1095,1,21A,50A,5000.0,25/11/05
1096,1,21A,50A,5000.0,25/11/05
1097,1,21A,50A,5000.0,25/11/05
1098,1,21A,50A,5000.0,25/11/05
1099,1,21A,50A,5000.0,25/11/05
1100,1,21A,50A,5000.0,25/11/05
1101,1,21A,50A,5000.0,25/11/05
1102,0,36D,10A,10000.0,28/11/05
1103,1,4D,10A,100000.0,28/11/05
1104,0,21A,50A,5000.0,28/11/05
1105,1,21A,50A,5000.0,28/11/05
1106,1,21A,50A,5000.0,28/11/05
1107,1,21A,50A,5000.0,28/11/05
1108,1,21A,50A,5000.0,28/11/05
1109,0,21A,50A,5000.0,28/11/05
1110,1,21A,50A,5000.0,28/11/05
1111,1,21A,50A,5000.0,28/11/05
1112,1,112D,30C,5000.0,28/11/05
1113,1,21A,50A,5000.0,28/11/05
1114,1,21A,50A,5000.0,28/11/05
1115,1,21A,50A,5000.0,28/11/05
1116,1,21A,50A,5000.0,28/11/05
1117,1,21A,50A,5000.0,28/11/05
1118,1,21A,50A,10000.0,28/11/05
1119,1,21A,50A,5000.0,28/11/05
1120,1,21A,50A,5000.0,28/11/05
1121,0,21A,50A,5000.0,29/11/05
1122,0,21A,50A,5000.0,29/11/05
1123,0,other,30B,10000.0,29/11/05
1124,1,4D,20C,10000.0,29/11/05
1125,0,59C,10A,30000.0,29/11/05
1126,0,21A,50A,5000.0,29/11/05
1127,1,4D,10A,10000.0,29/11/05
1128,1,21A,50A,5000.0,29/11/05
1129,1,113A,10B,20000.0,29/11/05
1130,0,21A,50A,5000.0,29/11/05
1131,0,183C,20C,30000.0,29/11/05
1132,1,21A,50A,5000.0,29/11/05
1133,1,21A,50A,5000.0,29/11/05
1134,0,60D,10A,30000.0,29/11/05
1135,0,21A,50A,5000.0,29/11/05
1136,1,113A,10B,20000.0,29/11/05
1137,1,21A,50A,5000.0,29/11/05
1138,1,21A,50A,5000.0,29/11/05
1139,1,21A,50A,5000.0,29/11/05
1140,1,2B,10A,5000.0,30/11/05
1141,1,21A,50A,5000.0,30/11/05
1142,1,21A,50A,5000.0,30/11/05
1143,1,21A,50A,5000.0,30/11/05
1144,1,21A,50A,5000.0,30/11/05
1145,1,21A,50A,5000.0,30/11/05
1146,1,21A,50A,5000.0,30/11/05
1147,1,21A,50A,5000.0,30/11/05
1148,1,21A,50A,5000.0,30/11/05
1149,0,21A,50A,5000.0,30/11/05
1150,1,21A,50A,5000.0,30/11/05
1151,1,21A,50A,5000.0,30/11/05
1152,1,52D,20A,500000.0,30/11/05
1153,1,21A,50A,5000.0,30/11/05
1154,1,21A,50A,5000.0,30/11/05
1155,1,21A,50A,5000.0,30/11/05
1156,1,21A,50A,5000.0,30/11/05
1157,1,21A,50A,5000.0,30/11/05
1158,1,21A,50A,5000.0,30/11/05
1159,0,21A,50A,5000.0,30/11/05
1160,1,21A,50A,10000.0,30/11/05
1161,1,21A,50A,5000.0,30/11/05
1162,1,21A,50A,5000.0,30/11/05
1163,1,21A,50A,5000.0,30/11/05
1164,1,21A,50A,5000.0,30/11/05
1165,1,21A,50A,5000.0,30/11/05
1166,1,21A,50A,5000.0,30/11/05
1167,1,2B,10A,40000.0,1/12/05
1168,1,4D,30E,100000.0,1/12/05
1169,1,34B,30C,5000.0,1/12/05
1170,1,21A,50A,5000.0,1/12/05
1171,0,21A,50A,5000.0,1/12/05
1172,1,34B,30C,5000.0,1/12/05
1173,1,21A,50A,5000.0,1/12/05
1174,1,2B,10A,40000.0,1/12/05
1175,0,21A,50A,5000.0,1/12/05
1176,0,21A,50A,5000.0,1/12/05
1177,1,21A,50A,5000.0,1/12/05
1178,0,21A,50A,5000.0,1/12/05
1179,0,21A,50A,5000.0,1/12/05
1180,0,21A,50A,5000.0,1/12/05
1181,1,21A,50A,5000.0,1/12/05
1182,1,21A,50A,5000.0,1/12/05
1183,0,21A,50A,5000.0,1/12/05
1184,0,21A,50A,5000.0,1/12/05
1185,0,21A,50A,5000.0,1/12/05
1186,0,21A,50A,5000.0,1/12/05
1187,1,21A,50A,5000.0,1/12/05
1188,1,34B,30C,5000.0,1/12/05
1189,1,other,10A,20000.0,1/12/05
1190,0,21A,50A,5000.0,1/12/05
1191,0,21A,50A,5000.0,1/12/05
1192,1,2B,10A,40000.0,1/12/05
1193,0,21A,50A,5000.0,1/12/05
1194,1,34B,30C,5000.0,1/12/05
1195,0,21A,50A,5000.0,2/12/05
1196,0,21A,50A,5000.0,2/12/05
1197,0,21A,50A,5000.0,2/12/05
1198,0,21A,50A,5000.0,2/12/05
1199,0,21A,50A,5000.0,2/12/05
1200,0,21A,50A,5000.0,2/12/05
1201,0,21A,50A,5000.0,2/12/05
1202,0,21A,50A,5000.0,2/12/05
1203,0,21A,50A,5000.0,2/12/05
1204,0,21A,50A,5000.0,2/12/05
1205,0,21A,50A,5000.0,2/12/05
1206,0,21A,50A,5000.0,2/12/05
1207,0,21A,50A,5000.0,2/12/05
1208,0,21A,50A,5000.0,2/12/05
1209,0,21A,50A,5000.0,2/12/05
1210,0,21A,50A,5000.0,2/12/05
1211,0,21A,50A,5000.0,2/12/05
1212,0,21A,50A,5000.0,2/12/05
1213,0,21A,50A,5000.0,2/12/05
1214,0,21A,50A,5000.0,2/12/05
1215,0,21A,50A,5000.0,2/12/05
1216,0,21A,50A,5000.0,2/12/05
1217,0,21A,50A,5000.0,2/12/05
1218,0,21A,50A,5000.0,2/12/05
1219,0,21A,50A,5000.0,2/12/05
1220,0,21A,50A,5000.0,2/12/05
1221,0,21A,50A,5000.0,2/12/05
1222,0,21A,50A,5000.0,2/12/05
1223,0,21A,50A,5000.0,2/12/05
1224,0,21A,50A,5000.0,2/12/05
1225,1,2B,10A,5000.0,5/12/05
1226,1,2B,10A,5000.0,5/12/05
1227,1,2B,10A,5000.0,6/12/05
1228,1,18B,50A,10000.0,7/12/05
1229,1,29A,10B,5000.0,7/12/05
1230,1,34B,30C,5000.0,9/12/05
1231,0,4D,30B,40000.0,9/12/05
1232,1,2B,10A,5000.0,9/12/05
1233,1,34B,30C,5000.0,9/12/05
1234,0,188D,10A,5000.0,9/12/05
1235,0,89A,10A,10000.0,20/12/05
1236,1,21A,50A,500000.0,20/12/05
1237,0,21A,50A,5000.0,20/12/05
1238,1,2B,30B,5000.0,20/12/05
1239,1,21A,50A,10000.0,21/12/05
1240,1,21A,50A,30000.0,21/12/05
1241,1,21A,50A,100000.0,21/12/05
1242,1,21A,50A,10000.0,21/12/05
1243,1,21A,50A,5000.0,21/12/05
1244,1,21A,50A,5000.0,21/12/05
1245,1,21A,50A,100000.0,21/12/05
1246,1,21A,50A,5000.0,21/12/05
1247,1,21A,50A,10000.0,21/12/05
1248,1,21A,50A,30000.0,21/12/05
1249,1,21A,50A,20000.0,21/12/05
1250,1,21A,50A,5000.0,21/12/05
1251,1,21A,50A,5000.0,21/12/05
1252,1,21A,50A,5000.0,21/12/05
1253,1,166B,10A,20000.0,21/12/05
1254,1,21A,50A,5000.0,21/12/05
1255,1,21A,50A,5000.0,21/12/05
1256,1,21A,50A,5000.0,21/12/05
1257,1,21A,50A,10000.0,21/12/05
1258,1,21A,50A,30000.0,21/12/05
1259,1,21A,50A,10000.0,21/12/05
1260,1,21A,50A,10000.0,21/12/05
1261,1,21A,50A,20000.0,21/12/05
1262,1,21A,50A,5000.0,21/12/05
1263,1,21A,50A,100000.0,21/12/05
1264,1,21A,50A,10000.0,21/12/05
1265,1,21A,50A,40000.0,21/12/05
1266,1,21A,50A,10000.0,21/12/05
1267,1,21A,50A,30000.0,21/12/05
1268,1,21A,50A,5000.0,21/12/05
1269,1,21A,50A,5000.0,21/12/05
1270,1,21A,50A,10000.0,21/12/05
1271,1,21A,50A,5000.0,21/12/05
1272,1,51C,20C,5000.0,21/12/05
1273,1,21A,50A,40000.0,21/12/05
1274,1,1A,10A,5000.0,21/12/05
1275,1,21A,50A,30000.0,21/12/05
1276,1,21A,50A,30000.0,21/12/05
1277,0,21A,50A,5000.0,21/12/05
1278,1,1A,10A,5000.0,22/12/05
1279,1,24D,50A,5000.0,23/12/05
1280,1,77A,30B,5000.0,1/01/06
1281,1,4D,10A,50000.0,1/01/06
1282,1,4D,20C,5000.0,1/01/06
1283,1,32D,10A,200000.0,1/01/06
1284,1,4D,10A,20000.0,1/01/06
1285,1,2B,10A,50000.0,1/01/06
1286,1,2B,30C,40000.0,1/01/06
1287,1,4D,10A,20000.0,1/01/06
1288,1,2B,10A,30000.0,1/01/06
1289,1,2B,10A,30000.0,1/01/06
1290,1,4D,10A,20000.0,1/01/06
1291,1,4D,10A,5000.0,1/01/06
1292,1,4D,20C,5000.0,1/01/06
1293,1,2B,10A,10000.0,1/01/06
1294,1,2B,10A,10000.0,1/01/06
1295,1,2B,10A,20000.0,1/01/06
1296,1,4D,20C,5000.0,1/01/06
1297,1,75C,10B,5000.0,1/01/06
1298,1,40D,10B,20000.0,1/01/06
1299,1,132D,40C,10000.0,1/01/06
1300,1,4D,10A,100000.0,1/01/06
1301,1,4D,10A,50000.0,1/01/06
1302,1,4D,10A,50000.0,1/01/06
1303,1,4D,10A,50000.0,1/01/06
1304,1,4D,10A,50000.0,1/01/06
1305,1,4D,20C,5000.0,1/01/06
1306,1,2B,20C,100000.0,1/01/06
1307,1,4D,20C,10000.0,1/01/06
1308,1,34B,30C,5000.0,1/01/06
1309,1,4D,20C,5000.0,1/01/06
1310,1,other,30A,20000.0,1/01/06
1311,1,32D,10A,100000.0,1/01/06
1312,1,4D,10A,100000.0,1/01/06
1313,1,2B,10A,20000.0,1/01/06
1314,1,2B,10A,40000.0,1/01/06
1315,1,4D,10A,40000.0,1/01/06
1316,1,149A,30B,5000.0,1/01/06
1317,1,6B,10A,5000.0,1/01/06
1318,1,4D,50A,10000.0,1/01/06
