,Grant.Application.ID,SEO.Code,variable,value
581,358,670107.0,SEO.Percentage.3,30.0
582,358,640201.0,SEO.Percentage.2,30.0
583,358,650202.0,SEO.Percentage.1,40.0
584,359,751006.0,SEO.Percentage.2,50.0
585,359,750599.0,SEO.Percentage.1,50.0
586,360,730108.0,SEO.Percentage.1,100.0
587,361,730105.0,SEO.Percentage.1,100.0
588,362,770705.0,SEO.Percentage.1,100.0
589,363,750801.0,SEO.Percentage.2,30.0
590,363,750901.0,SEO.Percentage.1,70.0
591,365,730108.0,SEO.Percentage.1,100.0
592,366,620399.0,SEO.Percentage.1,100.0
593,367,730199.0,SEO.Percentage.2,30.0
594,367,730104.0,SEO.Percentage.3,30.0
595,367,730105.0,SEO.Percentage.1,40.0
596,368,729901.0,SEO.Percentage.1,100.0
597,369,730108.0,SEO.Percentage.1,100.0
598,370,730106.0,SEO.Percentage.1,100.0
599,371,730105.0,SEO.Percentage.1,100.0
600,372,730107.0,SEO.Percentage.3,5.0
601,372,730104.0,SEO.Percentage.1,75.0
602,372,730203.0,SEO.Percentage.2,20.0
603,373,730111.0,SEO.Percentage.1,90.0
604,373,730203.0,SEO.Percentage.2,10.0
605,374,750312.0,SEO.Percentage.2,35.0
606,374,730214.0,SEO.Percentage.3,35.0
607,374,730207.0,SEO.Percentage.1,30.0
608,375,730115.0,SEO.Percentage.2,30.0
609,375,730102.0,SEO.Percentage.1,70.0
610,376,780105.0,SEO.Percentage.1,100.0
611,377,730203.0,SEO.Percentage.1,100.0
612,378,730106.0,SEO.Percentage.1,100.0
613,379,730213.0,SEO.Percentage.1,50.0
614,379,730110.0,SEO.Percentage.2,50.0
615,380,730106.0,SEO.Percentage.1,100.0
616,381,730203.0,SEO.Percentage.3,20.0
617,381,730101.0,SEO.Percentage.1,40.0
618,381,730108.0,SEO.Percentage.2,40.0
619,382,730214.0,SEO.Percentage.1,100.0
620,383,730108.0,SEO.Percentage.1,50.0
621,383,730201.0,SEO.Percentage.2,50.0
622,384,730399.0,SEO.Percentage.1,70.0
623,384,700302.0,SEO.Percentage.2,30.0
624,385,750202.0,SEO.Percentage.1,100.0
625,386,730101.0,SEO.Percentage.1,40.0
626,386,730102.0,SEO.Percentage.2,40.0
627,386,730200.0,SEO.Percentage.3,20.0
628,387,740301.0,SEO.Percentage.2,30.0
629,387,780101.0,SEO.Percentage.1,70.0
630,388,751005.0,SEO.Percentage.2,30.0
631,388,750805.0,SEO.Percentage.1,50.0
632,388,749904.0,SEO.Percentage.3,20.0
633,389,730201.0,SEO.Percentage.2,50.0
634,389,730108.0,SEO.Percentage.1,50.0
635,390,730104.0,SEO.Percentage.1,100.0
636,391,671401.0,SEO.Percentage.2,10.0
637,391,780104.0,SEO.Percentage.1,90.0
638,392,780105.0,SEO.Percentage.1,100.0
639,393,780108.0,SEO.Percentage.2,20.0
640,393,730111.0,SEO.Percentage.1,80.0
641,394,730108.0,SEO.Percentage.1,80.0
642,394,780105.0,SEO.Percentage.2,20.0
643,395,750702.0,SEO.Percentage.2,30.0
644,395,750599.0,SEO.Percentage.1,40.0
645,395,751004.0,SEO.Percentage.3,30.0
646,396,730105.0,SEO.Percentage.1,100.0
647,397,730214.0,SEO.Percentage.1,100.0
648,398,730211.0,SEO.Percentage.1,100.0
649,399,730000.0,SEO.Percentage.1,100.0
650,400,751005.0,SEO.Percentage.3,34.0
651,400,751003.0,SEO.Percentage.1,33.0
652,400,751004.0,SEO.Percentage.2,33.0
653,401,620504.0,SEO.Percentage.1,60.0
654,401,700101.0,SEO.Percentage.2,40.0
655,402,779902.0,SEO.Percentage.1,50.0
656,402,760202.0,SEO.Percentage.2,50.0
657,403,730211.0,SEO.Percentage.3,25.0
658,403,730204.0,SEO.Percentage.2,25.0
659,403,730201.0,SEO.Percentage.1,25.0
660,403,730306.0,SEO.Percentage.4,25.0
661,404,770706.0,SEO.Percentage.2,20.0
662,404,780102.0,SEO.Percentage.1,80.0
663,405,770802.0,SEO.Percentage.2,50.0
664,405,630502.0,SEO.Percentage.1,50.0
665,406,730220.0,SEO.Percentage.3,10.0
666,406,730213.0,SEO.Percentage.2,40.0
667,406,730203.0,SEO.Percentage.1,50.0
668,409,730108.0,SEO.Percentage.1,50.0
669,409,730306.0,SEO.Percentage.2,50.0
670,410,730104.0,SEO.Percentage.1,100.0
671,411,730118.0,SEO.Percentage.1,33.0
672,411,730102.0,SEO.Percentage.3,34.0
673,411,730105.0,SEO.Percentage.2,33.0
674,412,730118.0,SEO.Percentage.1,50.0
675,412,730200.0,SEO.Percentage.2,50.0
676,413,730110.0,SEO.Percentage.1,100.0
677,414,730212.0,SEO.Percentage.1,100.0
678,415,730104.0,SEO.Percentage.1,100.0
679,416,750604.0,SEO.Percentage.1,40.0
680,416,750902.0,SEO.Percentage.2,40.0
681,416,751004.0,SEO.Percentage.3,20.0
682,417,730211.0,SEO.Percentage.1,100.0
683,418,730108.0,SEO.Percentage.1,100.0
684,419,730105.0,SEO.Percentage.1,50.0
685,419,730199.0,SEO.Percentage.2,50.0
686,420,620105.0,SEO.Percentage.2,50.0
687,420,620101.0,SEO.Percentage.1,50.0
688,421,780107.0,SEO.Percentage.3,20.0
689,421,700201.0,SEO.Percentage.1,50.0
690,421,759999.0,SEO.Percentage.2,30.0
691,422,730101.0,SEO.Percentage.1,70.0
692,422,730116.0,SEO.Percentage.2,30.0
693,424,730100.0,SEO.Percentage.1,100.0
694,427,750102.0,SEO.Percentage.2,30.0
695,427,750101.0,SEO.Percentage.1,50.0
696,427,720105.0,SEO.Percentage.3,20.0
697,428,730107.0,SEO.Percentage.1,100.0
698,429,750804.0,SEO.Percentage.2,30.0
699,429,700103.0,SEO.Percentage.1,50.0
700,429,760299.0,SEO.Percentage.3,20.0
701,430,730108.0,SEO.Percentage.1,100.0
702,431,730204.0,SEO.Percentage.2,50.0
703,431,730201.0,SEO.Percentage.1,50.0
704,432,730105.0,SEO.Percentage.1,100.0
705,433,730106.0,SEO.Percentage.1,100.0
706,434,780105.0,SEO.Percentage.3,40.0
707,434,780104.0,SEO.Percentage.2,10.0
708,434,780103.0,SEO.Percentage.1,50.0
709,435,730107.0,SEO.Percentage.1,100.0
710,436,770802.0,SEO.Percentage.2,50.0
711,436,770902.0,SEO.Percentage.1,50.0
712,437,730114.0,SEO.Percentage.1,80.0
713,437,730303.0,SEO.Percentage.3,10.0
714,437,730203.0,SEO.Percentage.2,10.0
715,438,750503.0,SEO.Percentage.1,100.0
716,439,780107.0,SEO.Percentage.2,50.0
717,439,751001.0,SEO.Percentage.1,50.0
718,441,770302.0,SEO.Percentage.2,10.0
719,441,710599.0,SEO.Percentage.3,10.0
720,441,780105.0,SEO.Percentage.1,80.0
721,442,730114.0,SEO.Percentage.1,50.0
722,442,730203.0,SEO.Percentage.2,50.0
723,443,730104.0,SEO.Percentage.1,100.0
724,444,730101.0,SEO.Percentage.1,100.0
725,446,730107.0,SEO.Percentage.1,100.0
726,447,730108.0,SEO.Percentage.2,50.0
727,447,730299.0,SEO.Percentage.1,50.0
728,448,730399.0,SEO.Percentage.2,30.0
729,448,730201.0,SEO.Percentage.1,70.0
730,449,730105.0,SEO.Percentage.1,100.0
731,450,730105.0,SEO.Percentage.2,50.0
732,450,730106.0,SEO.Percentage.1,50.0
733,451,730108.0,SEO.Percentage.1,70.0
734,451,730109.0,SEO.Percentage.2,30.0
735,452,730106.0,SEO.Percentage.1,100.0
736,453,730106.0,SEO.Percentage.1,100.0
737,454,730204.0,SEO.Percentage.1,40.0
738,454,730203.0,SEO.Percentage.4,10.0
739,454,730106.0,SEO.Percentage.2,30.0
740,454,730215.0,SEO.Percentage.3,20.0
741,455,779903.0,SEO.Percentage.1,50.0
742,455,780105.0,SEO.Percentage.2,50.0
743,456,730303.0,SEO.Percentage.1,50.0
744,456,730217.0,SEO.Percentage.2,25.0
745,456,730109.0,SEO.Percentage.3,25.0
746,457,730108.0,SEO.Percentage.1,60.0
747,457,730113.0,SEO.Percentage.2,40.0
748,459,730104.0,SEO.Percentage.1,100.0
749,460,730101.0,SEO.Percentage.2,50.0
750,460,730108.0,SEO.Percentage.1,50.0
751,461,729999.0,SEO.Percentage.1,100.0
752,462,730200.0,SEO.Percentage.2,50.0
753,462,730199.0,SEO.Percentage.1,50.0
754,463,750202.0,SEO.Percentage.1,100.0
755,464,730106.0,SEO.Percentage.1,100.0
756,465,730108.0,SEO.Percentage.1,50.0
757,465,730114.0,SEO.Percentage.2,50.0
758,468,750312.0,SEO.Percentage.1,60.0
759,468,750503.0,SEO.Percentage.3,20.0
760,468,750307.0,SEO.Percentage.2,20.0
761,469,670401.0,SEO.Percentage.1,40.0
762,469,670501.0,SEO.Percentage.2,30.0
763,469,671705.0,SEO.Percentage.3,30.0
764,470,730107.0,SEO.Percentage.1,100.0
765,471,780105.0,SEO.Percentage.1,100.0
766,472,780102.0,SEO.Percentage.1,100.0
767,473,620302.0,SEO.Percentage.2,30.0
768,473,620101.0,SEO.Percentage.1,40.0
769,473,620303.0,SEO.Percentage.3,30.0
770,474,730105.0,SEO.Percentage.1,100.0
771,475,740201.0,SEO.Percentage.1,100.0
772,476,770706.0,SEO.Percentage.3,20.0
773,476,770703.0,SEO.Percentage.1,50.0
774,476,770707.0,SEO.Percentage.2,30.0
775,477,780104.0,SEO.Percentage.1,100.0
776,478,730211.0,SEO.Percentage.1,100.0
777,479,730303.0,SEO.Percentage.1,100.0
778,480,730114.0,SEO.Percentage.2,40.0
779,480,730213.0,SEO.Percentage.1,60.0
780,481,730105.0,SEO.Percentage.1,100.0
781,482,750901.0,SEO.Percentage.3,30.0
782,482,750599.0,SEO.Percentage.2,30.0
783,482,750307.0,SEO.Percentage.1,40.0
784,483,730109.0,SEO.Percentage.2,50.0
785,483,730105.0,SEO.Percentage.1,50.0
786,484,780103.0,SEO.Percentage.1,100.0
787,485,671399.0,SEO.Percentage.2,30.0
788,485,671401.0,SEO.Percentage.3,20.0
789,485,671304.0,SEO.Percentage.1,50.0
790,486,730101.0,SEO.Percentage.1,100.0
791,487,730114.0,SEO.Percentage.1,100.0
792,488,730108.0,SEO.Percentage.1,100.0
793,489,610104.0,SEO.Percentage.1,70.0
794,489,700302.0,SEO.Percentage.2,30.0
795,490,770603.0,SEO.Percentage.1,100.0
796,491,620105.0,SEO.Percentage.1,100.0
797,492,730212.0,SEO.Percentage.2,20.0
798,492,730101.0,SEO.Percentage.1,80.0
799,493,730102.0,SEO.Percentage.2,50.0
800,493,730108.0,SEO.Percentage.1,50.0
801,494,730205.0,SEO.Percentage.3,20.0
802,494,730218.0,SEO.Percentage.1,40.0
803,494,730211.0,SEO.Percentage.2,40.0
804,495,730213.0,SEO.Percentage.2,50.0
805,495,730106.0,SEO.Percentage.1,50.0
806,496,730211.0,SEO.Percentage.2,50.0
807,496,730104.0,SEO.Percentage.1,50.0
808,498,730113.0,SEO.Percentage.1,60.0
809,498,730104.0,SEO.Percentage.2,40.0
810,499,730211.0,SEO.Percentage.2,25.0
811,499,730107.0,SEO.Percentage.3,15.0
812,499,730104.0,SEO.Percentage.1,60.0
813,500,730108.0,SEO.Percentage.1,100.0
814,501,750201.0,SEO.Percentage.1,70.0
815,501,749999.0,SEO.Percentage.2,30.0
816,502,730114.0,SEO.Percentage.1,50.0
817,502,730303.0,SEO.Percentage.2,50.0
818,503,780106.0,SEO.Percentage.1,100.0
819,504,620305.0,SEO.Percentage.1,25.0
820,504,630203.0,SEO.Percentage.2,25.0
821,504,770804.0,SEO.Percentage.3,50.0
822,505,671401.0,SEO.Percentage.2,30.0
823,505,680399.0,SEO.Percentage.3,40.0
824,505,670711.0,SEO.Percentage.1,30.0
825,506,730104.0,SEO.Percentage.1,100.0
826,507,730111.0,SEO.Percentage.1,80.0
827,507,780108.0,SEO.Percentage.2,20.0
828,508,750307.0,SEO.Percentage.3,30.0
829,508,730218.0,SEO.Percentage.1,40.0
830,508,750304.0,SEO.Percentage.2,30.0
831,510,730204.0,SEO.Percentage.3,10.0
832,510,730116.0,SEO.Percentage.1,50.0
833,510,730201.0,SEO.Percentage.2,40.0
834,511,750902.0,SEO.Percentage.1,100.0
835,512,730113.0,SEO.Percentage.3,30.0
836,512,670499.0,SEO.Percentage.2,10.0
837,512,670105.0,SEO.Percentage.1,60.0
838,513,780102.0,SEO.Percentage.2,40.0
839,513,780103.0,SEO.Percentage.1,40.0
840,513,680399.0,SEO.Percentage.3,20.0
841,514,740301.0,SEO.Percentage.2,50.0
842,514,730214.0,SEO.Percentage.1,50.0
843,515,730214.0,SEO.Percentage.1,100.0
844,516,770806.0,SEO.Percentage.1,30.0
845,516,770807.0,SEO.Percentage.2,30.0
846,516,770805.0,SEO.Percentage.3,40.0
847,517,730113.0,SEO.Percentage.2,20.0
848,517,730102.0,SEO.Percentage.1,80.0
849,518,730301.0,SEO.Percentage.3,40.0
850,518,730207.0,SEO.Percentage.1,25.0
851,518,730219.0,SEO.Percentage.2,35.0
852,519,730105.0,SEO.Percentage.1,100.0
853,520,730210.0,SEO.Percentage.3,30.0
854,520,730211.0,SEO.Percentage.1,40.0
855,520,730218.0,SEO.Percentage.2,30.0
856,521,770703.0,SEO.Percentage.1,50.0
857,521,770903.0,SEO.Percentage.2,50.0
858,522,770302.0,SEO.Percentage.1,100.0
859,524,700103.0,SEO.Percentage.1,100.0
860,525,730211.0,SEO.Percentage.1,70.0
861,525,730204.0,SEO.Percentage.2,30.0
862,526,750803.0,SEO.Percentage.2,30.0
863,526,750604.0,SEO.Percentage.3,30.0
864,526,730299.0,SEO.Percentage.1,40.0
865,527,750201.0,SEO.Percentage.2,40.0
866,527,751001.0,SEO.Percentage.1,40.0
867,527,751006.0,SEO.Percentage.3,20.0
868,528,730104.0,SEO.Percentage.1,60.0
869,528,730106.0,SEO.Percentage.2,40.0
870,529,700102.0,SEO.Percentage.1,40.0
871,529,780199.0,SEO.Percentage.2,60.0
872,530,750703.0,SEO.Percentage.2,50.0
873,530,750702.0,SEO.Percentage.1,50.0
874,532,750202.0,SEO.Percentage.2,40.0
875,532,740201.0,SEO.Percentage.1,60.0
876,533,730218.0,SEO.Percentage.2,20.0
877,533,730219.0,SEO.Percentage.3,20.0
878,533,730201.0,SEO.Percentage.1,60.0
879,534,730104.0,SEO.Percentage.1,50.0
880,534,730106.0,SEO.Percentage.2,50.0
881,535,730202.0,SEO.Percentage.2,40.0
882,535,730114.0,SEO.Percentage.1,60.0
883,536,750702.0,SEO.Percentage.1,50.0
884,536,750703.0,SEO.Percentage.2,50.0
885,537,730218.0,SEO.Percentage.1,20.0
886,537,730213.0,SEO.Percentage.2,40.0
887,537,730206.0,SEO.Percentage.3,40.0
888,538,730104.0,SEO.Percentage.1,100.0
889,539,730108.0,SEO.Percentage.1,100.0
890,540,680403.0,SEO.Percentage.3,10.0
891,540,680305.0,SEO.Percentage.2,10.0
892,540,680203.0,SEO.Percentage.1,80.0
893,541,730202.0,SEO.Percentage.2,40.0
894,541,730203.0,SEO.Percentage.3,20.0
895,541,730201.0,SEO.Percentage.1,40.0
896,542,700102.0,SEO.Percentage.1,40.0
897,542,730115.0,SEO.Percentage.2,40.0
898,542,700299.0,SEO.Percentage.3,20.0
899,543,730114.0,SEO.Percentage.1,100.0
900,544,730106.0,SEO.Percentage.1,100.0
901,545,750901.0,SEO.Percentage.2,40.0
902,545,750801.0,SEO.Percentage.1,60.0
903,546,730203.0,SEO.Percentage.1,100.0
904,547,730305.0,SEO.Percentage.3,30.0
905,547,730211.0,SEO.Percentage.2,30.0
906,547,730104.0,SEO.Percentage.1,40.0
907,548,730104.0,SEO.Percentage.1,50.0
908,548,730211.0,SEO.Percentage.2,50.0
909,549,730212.0,SEO.Percentage.2,25.0
910,549,730101.0,SEO.Percentage.1,75.0
911,550,730114.0,SEO.Percentage.1,100.0
912,552,730107.0,SEO.Percentage.2,50.0
913,552,730108.0,SEO.Percentage.1,50.0
914,553,770102.0,SEO.Percentage.3,10.0
915,553,750901.0,SEO.Percentage.2,20.0
916,553,760101.0,SEO.Percentage.1,70.0
917,554,760103.0,SEO.Percentage.2,50.0
918,554,770502.0,SEO.Percentage.3,25.0
919,554,710702.0,SEO.Percentage.1,25.0
920,555,730114.0,SEO.Percentage.1,100.0
921,556,730114.0,SEO.Percentage.1,100.0
922,557,740201.0,SEO.Percentage.1,60.0
923,557,749999.0,SEO.Percentage.2,40.0
924,558,770802.0,SEO.Percentage.1,100.0
925,559,780108.0,SEO.Percentage.1,70.0
926,559,751003.0,SEO.Percentage.2,20.0
927,559,780105.0,SEO.Percentage.3,10.0
928,560,750202.0,SEO.Percentage.1,50.0
929,560,740102.0,SEO.Percentage.2,50.0
930,561,730110.0,SEO.Percentage.1,50.0
931,561,730101.0,SEO.Percentage.2,50.0
932,562,730108.0,SEO.Percentage.1,60.0
933,562,780105.0,SEO.Percentage.2,20.0
934,562,730113.0,SEO.Percentage.3,20.0
935,563,780105.0,SEO.Percentage.2,75.0
936,563,730203.0,SEO.Percentage.1,25.0
937,564,670704.0,SEO.Percentage.3,20.0
938,564,780103.0,SEO.Percentage.2,30.0
939,564,670403.0,SEO.Percentage.1,50.0
940,565,720403.0,SEO.Percentage.1,60.0
941,565,750101.0,SEO.Percentage.2,40.0
942,566,670403.0,SEO.Percentage.1,100.0
943,567,730101.0,SEO.Percentage.1,50.0
944,567,730104.0,SEO.Percentage.2,10.0
945,567,730105.0,SEO.Percentage.3,40.0
946,569,770707.0,SEO.Percentage.3,30.0
947,569,770703.0,SEO.Percentage.2,30.0
948,569,770702.0,SEO.Percentage.1,40.0
949,570,730104.0,SEO.Percentage.1,100.0
950,571,730213.0,SEO.Percentage.3,10.0
951,571,730301.0,SEO.Percentage.1,80.0
952,571,730207.0,SEO.Percentage.2,10.0
953,572,780101.0,SEO.Percentage.2,30.0
954,572,730118.0,SEO.Percentage.3,10.0
955,572,780105.0,SEO.Percentage.1,60.0
956,574,780101.0,SEO.Percentage.1,100.0
957,575,730104.0,SEO.Percentage.1,100.0
958,577,730211.0,SEO.Percentage.1,50.0
959,577,740201.0,SEO.Percentage.3,25.0
960,577,730204.0,SEO.Percentage.2,25.0
961,578,730208.0,SEO.Percentage.1,50.0
962,578,730217.0,SEO.Percentage.2,50.0
963,579,730108.0,SEO.Percentage.1,100.0
964,580,730106.0,SEO.Percentage.1,100.0
965,581,730208.0,SEO.Percentage.1,100.0
966,582,700302.0,SEO.Percentage.1,50.0
967,582,700199.0,SEO.Percentage.2,50.0
968,583,750401.0,SEO.Percentage.1,100.0
969,584,780102.0,SEO.Percentage.1,100.0
970,586,730213.0,SEO.Percentage.1,100.0
971,587,730104.0,SEO.Percentage.1,100.0
972,588,730108.0,SEO.Percentage.2,50.0
973,588,730299.0,SEO.Percentage.1,50.0
974,589,620501.0,SEO.Percentage.1,100.0
975,590,780102.0,SEO.Percentage.1,70.0
976,590,740301.0,SEO.Percentage.2,30.0
977,591,730108.0,SEO.Percentage.2,40.0
978,591,730101.0,SEO.Percentage.1,40.0
979,591,730203.0,SEO.Percentage.3,20.0
980,592,730214.0,SEO.Percentage.1,100.0
981,593,760101.0,SEO.Percentage.1,100.0
982,594,750703.0,SEO.Percentage.2,50.0
983,594,750702.0,SEO.Percentage.1,50.0
984,595,730204.0,SEO.Percentage.2,50.0
985,595,730203.0,SEO.Percentage.1,50.0
986,596,730116.0,SEO.Percentage.1,80.0
987,596,730204.0,SEO.Percentage.2,20.0
988,597,730107.0,SEO.Percentage.1,100.0
989,598,730101.0,SEO.Percentage.2,50.0
990,598,730112.0,SEO.Percentage.1,50.0
991,599,780105.0,SEO.Percentage.1,100.0
992,600,730106.0,SEO.Percentage.1,100.0
993,601,730213.0,SEO.Percentage.2,50.0
994,601,730105.0,SEO.Percentage.1,50.0
995,602,730104.0,SEO.Percentage.1,75.0
996,602,730107.0,SEO.Percentage.3,5.0
997,602,730203.0,SEO.Percentage.2,20.0
998,603,700103.0,SEO.Percentage.1,40.0
999,603,610199.0,SEO.Percentage.3,30.0
1000,603,671201.0,SEO.Percentage.2,30.0
1001,604,730108.0,SEO.Percentage.1,80.0
1002,604,780105.0,SEO.Percentage.2,20.0
1003,606,671601.0,SEO.Percentage.1,50.0
1004,606,729999.0,SEO.Percentage.2,25.0
1005,606,730219.0,SEO.Percentage.3,25.0
1006,607,620199.0,SEO.Percentage.1,100.0
1007,609,660199.0,SEO.Percentage.1,60.0
1008,609,780103.0,SEO.Percentage.2,40.0
1009,610,780105.0,SEO.Percentage.2,50.0
1010,610,730111.0,SEO.Percentage.1,50.0
1011,612,730108.0,SEO.Percentage.1,75.0
1012,612,730202.0,SEO.Percentage.2,25.0
1013,614,730201.0,SEO.Percentage.1,10.0
1014,614,730106.0,SEO.Percentage.3,60.0
1015,614,730203.0,SEO.Percentage.2,10.0
1016,614,730000.0,SEO.Percentage.4,20.0
1017,615,730211.0,SEO.Percentage.2,20.0
1018,615,730104.0,SEO.Percentage.1,50.0
1019,615,780108.0,SEO.Percentage.3,30.0
1020,616,759999.0,SEO.Percentage.3,30.0
1021,616,740101.0,SEO.Percentage.1,35.0
1022,616,740102.0,SEO.Percentage.2,35.0
1023,617,730108.0,SEO.Percentage.1,100.0
1024,618,650202.0,SEO.Percentage.1,40.0
1025,618,640201.0,SEO.Percentage.2,30.0
1026,618,670107.0,SEO.Percentage.3,30.0
1027,619,730211.0,SEO.Percentage.1,50.0
1028,619,730306.0,SEO.Percentage.2,50.0
1029,620,730211.0,SEO.Percentage.3,15.0
1030,620,730199.0,SEO.Percentage.1,70.0
1031,620,730104.0,SEO.Percentage.2,15.0
1032,621,730203.0,SEO.Percentage.2,45.0
1033,621,730107.0,SEO.Percentage.3,10.0
1034,621,730104.0,SEO.Percentage.1,45.0
1035,622,671401.0,SEO.Percentage.2,20.0
1036,622,780102.0,SEO.Percentage.1,80.0
1037,623,730206.0,SEO.Percentage.1,100.0
1038,624,730108.0,SEO.Percentage.1,100.0
1039,625,750502.0,SEO.Percentage.1,100.0
1040,626,750902.0,SEO.Percentage.3,30.0
1041,626,750901.0,SEO.Percentage.1,40.0
1042,626,750802.0,SEO.Percentage.2,30.0
1043,627,620209.0,SEO.Percentage.1,100.0
1044,628,730100.0,SEO.Percentage.2,50.0
1045,628,730000.0,SEO.Percentage.1,50.0
1046,629,620303.0,SEO.Percentage.1,100.0
1047,630,730105.0,SEO.Percentage.1,90.0
1048,630,730199.0,SEO.Percentage.2,10.0
1049,631,730303.0,SEO.Percentage.1,100.0
1050,632,730305.0,SEO.Percentage.1,100.0
1051,634,729901.0,SEO.Percentage.1,60.0
1052,634,720404.0,SEO.Percentage.2,20.0
1053,634,720403.0,SEO.Percentage.3,20.0
1054,635,730102.0,SEO.Percentage.2,40.0
1055,635,730101.0,SEO.Percentage.1,60.0
1056,636,730118.0,SEO.Percentage.1,100.0
1057,637,730219.0,SEO.Percentage.3,25.0
1058,637,730114.0,SEO.Percentage.1,50.0
1059,637,730301.0,SEO.Percentage.2,25.0
1060,638,730203.0,SEO.Percentage.1,50.0
1061,638,730104.0,SEO.Percentage.2,35.0
1062,638,730215.0,SEO.Percentage.3,15.0
1063,639,730104.0,SEO.Percentage.1,100.0
1064,641,730114.0,SEO.Percentage.1,100.0
1065,642,730112.0,SEO.Percentage.1,100.0
1066,643,730303.0,SEO.Percentage.1,100.0
1067,644,730213.0,SEO.Percentage.2,50.0
1068,644,730209.0,SEO.Percentage.1,50.0
1069,645,730220.0,SEO.Percentage.2,30.0
1070,645,680199.0,SEO.Percentage.1,70.0
1071,647,730203.0,SEO.Percentage.1,25.0
1072,647,730213.0,SEO.Percentage.2,25.0
1073,647,730106.0,SEO.Percentage.3,50.0
1074,648,780101.0,SEO.Percentage.1,100.0
1075,649,730303.0,SEO.Percentage.2,50.0
1076,649,730104.0,SEO.Percentage.1,50.0
1077,650,730113.0,SEO.Percentage.2,25.0
1078,650,730110.0,SEO.Percentage.1,50.0
1079,650,730303.0,SEO.Percentage.3,25.0
1080,652,730000.0,SEO.Percentage.2,10.0
1081,652,730105.0,SEO.Percentage.1,90.0
1082,653,750309.0,SEO.Percentage.1,50.0
1083,653,750503.0,SEO.Percentage.2,50.0
1084,654,730214.0,SEO.Percentage.1,100.0
1085,655,730114.0,SEO.Percentage.1,100.0
1086,656,730104.0,SEO.Percentage.1,100.0
1087,657,730399.0,SEO.Percentage.3,15.0
1088,657,730203.0,SEO.Percentage.1,70.0
1089,657,730212.0,SEO.Percentage.2,15.0
1090,658,730212.0,SEO.Percentage.3,25.0
1091,658,730101.0,SEO.Percentage.1,50.0
1092,658,730206.0,SEO.Percentage.2,25.0
1093,659,730108.0,SEO.Percentage.1,100.0
1094,660,630102.0,SEO.Percentage.2,40.0
1095,660,630203.0,SEO.Percentage.3,20.0
1096,660,630101.0,SEO.Percentage.1,40.0
1097,661,730211.0,SEO.Percentage.1,100.0
1098,662,730114.0,SEO.Percentage.2,50.0
1099,662,730303.0,SEO.Percentage.1,50.0
1100,663,730108.0,SEO.Percentage.1,100.0
1101,664,780105.0,SEO.Percentage.2,20.0
1102,664,730101.0,SEO.Percentage.1,80.0
1103,666,730106.0,SEO.Percentage.1,100.0
1104,667,770902.0,SEO.Percentage.2,40.0
1105,667,770905.0,SEO.Percentage.1,40.0
1106,667,770906.0,SEO.Percentage.3,20.0
1107,668,720403.0,SEO.Percentage.1,100.0
1108,669,730203.0,SEO.Percentage.1,100.0
1109,670,670104.0,SEO.Percentage.1,20.0
1110,670,670199.0,SEO.Percentage.3,60.0
1111,670,670105.0,SEO.Percentage.2,20.0
1112,671,730115.0,SEO.Percentage.1,50.0
1113,671,730107.0,SEO.Percentage.2,50.0
1114,672,770703.0,SEO.Percentage.1,100.0
1115,673,730104.0,SEO.Percentage.1,100.0
1116,674,730000.0,SEO.Percentage.2,25.0
1117,674,730104.0,SEO.Percentage.1,50.0
1118,674,670403.0,SEO.Percentage.3,25.0
1119,675,730105.0,SEO.Percentage.2,20.0
1120,675,730102.0,SEO.Percentage.1,70.0
1121,675,670401.0,SEO.Percentage.3,10.0
1122,676,730105.0,SEO.Percentage.1,100.0
1123,678,770000.0,SEO.Percentage.2,30.0
1124,678,760000.0,SEO.Percentage.3,20.0
1125,678,620000.0,SEO.Percentage.1,50.0
1126,679,670403.0,SEO.Percentage.3,25.0
1127,679,730112.0,SEO.Percentage.1,50.0
1128,679,670401.0,SEO.Percentage.2,25.0
1129,680,750702.0,SEO.Percentage.3,20.0
1130,680,750504.0,SEO.Percentage.2,20.0
1131,680,610199.0,SEO.Percentage.1,60.0
1132,681,730213.0,SEO.Percentage.3,30.0
1133,681,730206.0,SEO.Percentage.1,50.0
1134,681,730202.0,SEO.Percentage.2,20.0
1135,682,730106.0,SEO.Percentage.1,100.0
1136,683,730106.0,SEO.Percentage.1,100.0
1137,684,730108.0,SEO.Percentage.1,100.0
1138,685,730113.0,SEO.Percentage.2,25.0
1139,685,730110.0,SEO.Percentage.1,50.0
1140,685,730303.0,SEO.Percentage.3,25.0
1141,686,660299.0,SEO.Percentage.2,50.0
1142,686,670702.0,SEO.Percentage.1,50.0
1143,687,730106.0,SEO.Percentage.1,100.0
1144,688,730106.0,SEO.Percentage.1,100.0
1145,689,730305.0,SEO.Percentage.1,50.0
1146,689,730106.0,SEO.Percentage.3,10.0
1147,689,730118.0,SEO.Percentage.4,20.0
1148,689,730117.0,SEO.Percentage.2,20.0
1149,690,730104.0,SEO.Percentage.1,100.0
