,id,RFCD.Code,variable,value
558,321,240101.0,RFCD.Percentage.1,100.0
559,322,270203.0,RFCD.Percentage.1,100.0
560,323,270401.0,RFCD.Percentage.1,80.0
561,323,270702.0,RFCD.Percentage.2,20.0
562,324,270199.0,RFCD.Percentage.2,50.0
563,324,270104.0,RFCD.Percentage.1,50.0
564,325,270304.0,RFCD.Percentage.1,40.0
565,325,270103.0,RFCD.Percentage.2,40.0
566,325,270804.0,RFCD.Percentage.3,20.0
567,326,270502.0,RFCD.Percentage.1,100.0
568,327,320502.0,RFCD.Percentage.1,100.0
569,328,321015.0,RFCD.Percentage.1,100.0
570,329,270707.0,RFCD.Percentage.1,75.0
571,329,270701.0,RFCD.Percentage.2,25.0
572,330,250503.0,RFCD.Percentage.3,30.0
573,330,250501.0,RFCD.Percentage.1,40.0
574,330,240204.0,RFCD.Percentage.2,30.0
575,331,321003.0,RFCD.Percentage.1,100.0
576,332,270210.0,RFCD.Percentage.2,50.0
577,332,210000.0,RFCD.Percentage.1,50.0
578,333,260301.0,RFCD.Percentage.1,50.0
579,333,260102.0,RFCD.Percentage.2,40.0
580,333,260106.0,RFCD.Percentage.3,10.0
581,334,321021.0,RFCD.Percentage.1,100.0
582,335,270599.0,RFCD.Percentage.2,50.0
583,335,339999.0,RFCD.Percentage.1,50.0
584,336,321016.0,RFCD.Percentage.2,50.0
585,336,321004.0,RFCD.Percentage.1,50.0
586,337,321005.0,RFCD.Percentage.1,100.0
587,338,270299.0,RFCD.Percentage.1,100.0
588,339,300406.0,RFCD.Percentage.1,100.0
589,340,240401.0,RFCD.Percentage.1,60.0
590,340,240301.0,RFCD.Percentage.3,20.0
591,340,240402.0,RFCD.Percentage.2,20.0
592,343,420217.0,RFCD.Percentage.2,40.0
593,343,420104.0,RFCD.Percentage.1,40.0
594,343,280305.0,RFCD.Percentage.3,20.0
595,344,321214.0,RFCD.Percentage.3,40.0
596,344,370105.0,RFCD.Percentage.1,30.0
597,344,321202.0,RFCD.Percentage.2,30.0
598,345,270199.0,RFCD.Percentage.2,30.0
599,345,270101.0,RFCD.Percentage.1,40.0
600,345,320705.0,RFCD.Percentage.3,30.0
601,346,321015.0,RFCD.Percentage.1,100.0
602,347,270108.0,RFCD.Percentage.1,100.0
603,348,380103.0,RFCD.Percentage.1,100.0
604,349,321004.0,RFCD.Percentage.1,100.0
605,351,321206.0,RFCD.Percentage.2,40.0
606,351,321208.0,RFCD.Percentage.1,60.0
607,352,320704.0,RFCD.Percentage.1,100.0
608,353,321021.0,RFCD.Percentage.1,40.0
609,353,380106.0,RFCD.Percentage.2,30.0
610,353,380304.0,RFCD.Percentage.3,30.0
611,354,320299.0,RFCD.Percentage.1,100.0
612,355,321021.0,RFCD.Percentage.1,100.0
613,356,321006.0,RFCD.Percentage.1,50.0
614,356,270106.0,RFCD.Percentage.2,50.0
615,357,321020.0,RFCD.Percentage.2,20.0
616,357,321015.0,RFCD.Percentage.1,80.0
617,358,290704.0,RFCD.Percentage.1,50.0
618,358,290805.0,RFCD.Percentage.2,30.0
619,358,290502.0,RFCD.Percentage.3,20.0
620,359,390305.0,RFCD.Percentage.2,40.0
621,359,419999.0,RFCD.Percentage.3,20.0
622,359,390114.0,RFCD.Percentage.1,40.0
623,360,320603.0,RFCD.Percentage.1,100.0
624,361,321004.0,RFCD.Percentage.1,100.0
625,362,300899.0,RFCD.Percentage.1,100.0
626,363,430101.0,RFCD.Percentage.1,100.0
627,365,321015.0,RFCD.Percentage.1,100.0
628,366,300605.0,RFCD.Percentage.1,100.0
629,367,321004.0,RFCD.Percentage.1,60.0
630,367,320603.0,RFCD.Percentage.2,40.0
631,368,370602.0,RFCD.Percentage.1,100.0
632,369,321015.0,RFCD.Percentage.1,100.0
633,370,321003.0,RFCD.Percentage.1,100.0
634,371,321016.0,RFCD.Percentage.1,100.0
635,372,320702.0,RFCD.Percentage.1,100.0
636,373,320999.0,RFCD.Percentage.2,10.0
637,373,321016.0,RFCD.Percentage.1,90.0
638,374,320899.0,RFCD.Percentage.2,35.0
639,374,420308.0,RFCD.Percentage.3,30.0
640,374,321216.0,RFCD.Percentage.1,35.0
641,375,321012.0,RFCD.Percentage.1,40.0
642,375,320202.0,RFCD.Percentage.2,40.0
643,375,320503.0,RFCD.Percentage.3,20.0
644,376,320702.0,RFCD.Percentage.1,100.0
645,377,320602.0,RFCD.Percentage.2,30.0
646,377,270602.0,RFCD.Percentage.3,30.0
647,377,320603.0,RFCD.Percentage.1,40.0
648,378,321003.0,RFCD.Percentage.2,50.0
649,378,320602.0,RFCD.Percentage.1,50.0
650,380,321004.0,RFCD.Percentage.2,10.0
651,380,321003.0,RFCD.Percentage.1,90.0
652,381,321008.0,RFCD.Percentage.1,30.0
653,381,270202.0,RFCD.Percentage.3,30.0
654,381,321015.0,RFCD.Percentage.2,40.0
655,382,320899.0,RFCD.Percentage.1,100.0
656,383,270105.0,RFCD.Percentage.2,25.0
657,383,321015.0,RFCD.Percentage.1,50.0
658,383,270108.0,RFCD.Percentage.3,25.0
659,384,370105.0,RFCD.Percentage.1,40.0
660,384,370602.0,RFCD.Percentage.2,40.0
661,384,380107.0,RFCD.Percentage.3,20.0
662,385,410202.0,RFCD.Percentage.1,100.0
663,386,210000.0,RFCD.Percentage.1,50.0
664,386,320202.0,RFCD.Percentage.2,50.0
665,387,230101.0,RFCD.Percentage.1,60.0
666,387,230113.0,RFCD.Percentage.3,20.0
667,387,230105.0,RFCD.Percentage.2,20.0
668,388,380208.0,RFCD.Percentage.1,80.0
669,388,380205.0,RFCD.Percentage.3,10.0
670,388,380207.0,RFCD.Percentage.2,10.0
671,389,270201.0,RFCD.Percentage.2,50.0
672,389,321015.0,RFCD.Percentage.1,50.0
673,390,320702.0,RFCD.Percentage.1,100.0
674,391,260199.0,RFCD.Percentage.2,30.0
675,391,269999.0,RFCD.Percentage.3,30.0
676,391,260399.0,RFCD.Percentage.1,40.0
677,392,270208.0,RFCD.Percentage.1,100.0
678,393,320705.0,RFCD.Percentage.1,100.0
679,394,270103.0,RFCD.Percentage.2,20.0
680,394,321015.0,RFCD.Percentage.1,80.0
681,395,390199.0,RFCD.Percentage.1,40.0
682,395,400199.0,RFCD.Percentage.3,30.0
683,395,390305.0,RFCD.Percentage.2,30.0
684,396,321016.0,RFCD.Percentage.1,100.0
685,397,270899.0,RFCD.Percentage.1,50.0
686,397,250503.0,RFCD.Percentage.2,50.0
687,398,321021.0,RFCD.Percentage.1,100.0
688,399,321214.0,RFCD.Percentage.2,80.0
689,399,380399.0,RFCD.Percentage.1,20.0
690,400,420302.0,RFCD.Percentage.1,100.0
691,401,280109.0,RFCD.Percentage.2,40.0
692,401,300901.0,RFCD.Percentage.1,60.0
693,402,300799.0,RFCD.Percentage.3,20.0
694,402,300803.0,RFCD.Percentage.1,50.0
695,402,300805.0,RFCD.Percentage.2,30.0
696,403,321204.0,RFCD.Percentage.2,40.0
697,403,321210.0,RFCD.Percentage.1,40.0
698,403,321216.0,RFCD.Percentage.3,20.0
699,404,270599.0,RFCD.Percentage.1,40.0
700,404,270707.0,RFCD.Percentage.2,20.0
701,404,270504.0,RFCD.Percentage.3,40.0
702,405,309902.0,RFCD.Percentage.3,10.0
703,405,300105.0,RFCD.Percentage.1,45.0
704,405,300299.0,RFCD.Percentage.2,45.0
705,406,321007.0,RFCD.Percentage.3,30.0
706,406,321004.0,RFCD.Percentage.1,40.0
707,406,321017.0,RFCD.Percentage.2,30.0
708,409,380107.0,RFCD.Percentage.1,100.0
709,410,320702.0,RFCD.Percentage.1,100.0
710,411,320207.0,RFCD.Percentage.1,33.0
711,411,320299.0,RFCD.Percentage.2,33.0
712,411,321004.0,RFCD.Percentage.3,34.0
713,413,321208.0,RFCD.Percentage.1,100.0
714,414,321010.0,RFCD.Percentage.1,100.0
715,415,320702.0,RFCD.Percentage.1,100.0
716,416,430104.0,RFCD.Percentage.1,100.0
717,417,321021.0,RFCD.Percentage.1,100.0
718,418,321015.0,RFCD.Percentage.1,100.0
719,419,320600.0,RFCD.Percentage.1,50.0
720,419,320305.0,RFCD.Percentage.2,50.0
721,420,300202.0,RFCD.Percentage.1,100.0
722,421,430101.0,RFCD.Percentage.1,40.0
723,421,280506.0,RFCD.Percentage.2,30.0
724,421,420303.0,RFCD.Percentage.3,30.0
725,422,320405.0,RFCD.Percentage.1,100.0
726,424,320800.0,RFCD.Percentage.1,100.0
727,427,370504.0,RFCD.Percentage.3,10.0
728,427,340405.0,RFCD.Percentage.2,30.0
729,427,340207.0,RFCD.Percentage.1,60.0
730,428,320699.0,RFCD.Percentage.1,100.0
731,429,291004.0,RFCD.Percentage.1,40.0
732,429,280210.0,RFCD.Percentage.3,30.0
733,429,300903.0,RFCD.Percentage.2,30.0
734,430,320206.0,RFCD.Percentage.2,30.0
735,430,320303.0,RFCD.Percentage.3,30.0
736,430,270101.0,RFCD.Percentage.1,40.0
737,431,270106.0,RFCD.Percentage.2,50.0
738,431,321014.0,RFCD.Percentage.1,50.0
739,432,321004.0,RFCD.Percentage.1,100.0
740,433,320503.0,RFCD.Percentage.1,100.0
741,434,250204.0,RFCD.Percentage.1,100.0
742,435,270100.0,RFCD.Percentage.1,100.0
743,436,260502.0,RFCD.Percentage.2,50.0
744,436,260501.0,RFCD.Percentage.1,50.0
745,437,321028.0,RFCD.Percentage.1,80.0
746,437,321024.0,RFCD.Percentage.3,10.0
747,437,321402.0,RFCD.Percentage.2,10.0
748,438,390201.0,RFCD.Percentage.3,20.0
749,438,360203.0,RFCD.Percentage.2,30.0
750,438,390114.0,RFCD.Percentage.1,50.0
751,439,420114.0,RFCD.Percentage.1,40.0
752,439,380206.0,RFCD.Percentage.2,30.0
753,439,380207.0,RFCD.Percentage.3,30.0
754,441,270208.0,RFCD.Percentage.1,40.0
755,441,270103.0,RFCD.Percentage.2,40.0
756,441,270102.0,RFCD.Percentage.3,20.0
757,442,321401.0,RFCD.Percentage.2,30.0
758,442,321024.0,RFCD.Percentage.1,60.0
759,442,321216.0,RFCD.Percentage.3,10.0
760,443,320702.0,RFCD.Percentage.1,100.0
761,444,321010.0,RFCD.Percentage.1,100.0
762,446,321013.0,RFCD.Percentage.1,100.0
763,447,270299.0,RFCD.Percentage.1,50.0
764,447,321011.0,RFCD.Percentage.2,50.0
765,448,321216.0,RFCD.Percentage.1,50.0
766,448,321299.0,RFCD.Percentage.2,50.0
767,449,321004.0,RFCD.Percentage.1,100.0
768,450,321004.0,RFCD.Percentage.2,50.0
769,450,321000.0,RFCD.Percentage.1,50.0
770,451,329903.0,RFCD.Percentage.2,50.0
771,451,321029.0,RFCD.Percentage.1,50.0
772,452,321003.0,RFCD.Percentage.1,100.0
773,453,320602.0,RFCD.Percentage.2,25.0
774,453,320603.0,RFCD.Percentage.1,75.0
775,454,321005.0,RFCD.Percentage.1,100.0
776,455,270708.0,RFCD.Percentage.2,40.0
777,455,270799.0,RFCD.Percentage.1,40.0
778,455,270701.0,RFCD.Percentage.3,20.0
779,456,321299.0,RFCD.Percentage.2,50.0
780,456,321024.0,RFCD.Percentage.1,50.0
781,457,270199.0,RFCD.Percentage.2,40.0
782,457,321006.0,RFCD.Percentage.1,60.0
783,459,321405.0,RFCD.Percentage.2,50.0
784,459,321013.0,RFCD.Percentage.1,50.0
785,460,320202.0,RFCD.Percentage.1,100.0
786,461,350101.0,RFCD.Percentage.1,100.0
787,462,321021.0,RFCD.Percentage.2,50.0
788,462,321000.0,RFCD.Percentage.1,50.0
789,463,410202.0,RFCD.Percentage.1,100.0
790,464,320502.0,RFCD.Percentage.1,100.0
791,465,321003.0,RFCD.Percentage.2,50.0
792,465,321028.0,RFCD.Percentage.1,50.0
793,468,380106.0,RFCD.Percentage.1,40.0
794,468,390108.0,RFCD.Percentage.2,30.0
795,468,390301.0,RFCD.Percentage.3,30.0
796,469,270105.0,RFCD.Percentage.2,30.0
797,469,270602.0,RFCD.Percentage.1,40.0
798,469,270304.0,RFCD.Percentage.3,30.0
799,470,270199.0,RFCD.Percentage.1,100.0
800,471,270203.0,RFCD.Percentage.1,100.0
801,472,240302.0,RFCD.Percentage.1,100.0
802,473,300602.0,RFCD.Percentage.3,30.0
803,473,270102.0,RFCD.Percentage.1,40.0
804,473,300203.0,RFCD.Percentage.2,30.0
805,474,321016.0,RFCD.Percentage.1,100.0
806,475,260199.0,RFCD.Percentage.3,20.0
807,475,240101.0,RFCD.Percentage.1,50.0
808,475,249903.0,RFCD.Percentage.2,30.0
809,476,230202.0,RFCD.Percentage.3,20.0
810,476,270704.0,RFCD.Percentage.1,40.0
811,476,300801.0,RFCD.Percentage.2,40.0
812,477,260102.0,RFCD.Percentage.1,100.0
813,478,321021.0,RFCD.Percentage.1,100.0
814,479,321405.0,RFCD.Percentage.1,100.0
815,480,321022.0,RFCD.Percentage.2,50.0
816,480,321017.0,RFCD.Percentage.1,50.0
817,481,321004.0,RFCD.Percentage.1,100.0
818,482,420303.0,RFCD.Percentage.3,30.0
819,482,430101.0,RFCD.Percentage.2,30.0
820,482,399901.0,RFCD.Percentage.1,40.0
821,483,321004.0,RFCD.Percentage.2,30.0
822,483,270105.0,RFCD.Percentage.1,40.0
823,483,321029.0,RFCD.Percentage.3,30.0
824,484,250102.0,RFCD.Percentage.2,20.0
825,484,250103.0,RFCD.Percentage.1,30.0
826,484,291404.0,RFCD.Percentage.3,50.0
827,485,330107.0,RFCD.Percentage.1,40.0
828,485,330103.0,RFCD.Percentage.2,30.0
829,485,330202.0,RFCD.Percentage.3,30.0
830,486,320402.0,RFCD.Percentage.1,100.0
831,487,321028.0,RFCD.Percentage.1,100.0
832,488,321015.0,RFCD.Percentage.1,100.0
833,489,289999.0,RFCD.Percentage.2,30.0
834,489,280110.0,RFCD.Percentage.1,70.0
835,490,270703.0,RFCD.Percentage.1,100.0
836,491,270403.0,RFCD.Percentage.1,50.0
837,491,300204.0,RFCD.Percentage.2,50.0
838,492,321009.0,RFCD.Percentage.2,20.0
839,492,321202.0,RFCD.Percentage.3,10.0
840,492,321010.0,RFCD.Percentage.1,70.0
841,493,320206.0,RFCD.Percentage.2,50.0
842,493,210000.0,RFCD.Percentage.1,50.0
843,494,380107.0,RFCD.Percentage.2,30.0
844,494,380106.0,RFCD.Percentage.1,50.0
845,494,321216.0,RFCD.Percentage.3,20.0
846,495,321206.0,RFCD.Percentage.1,33.0
847,495,320602.0,RFCD.Percentage.3,34.0
848,495,321003.0,RFCD.Percentage.2,33.0
849,496,320702.0,RFCD.Percentage.1,100.0
850,498,321013.0,RFCD.Percentage.2,40.0
851,498,321006.0,RFCD.Percentage.1,60.0
852,499,321021.0,RFCD.Percentage.1,40.0
853,499,320702.0,RFCD.Percentage.2,30.0
854,499,321011.0,RFCD.Percentage.3,30.0
855,500,321015.0,RFCD.Percentage.1,100.0
856,501,410402.0,RFCD.Percentage.3,20.0
857,501,320705.0,RFCD.Percentage.2,30.0
858,501,410101.0,RFCD.Percentage.1,50.0
859,502,321024.0,RFCD.Percentage.1,100.0
860,503,360102.0,RFCD.Percentage.1,100.0
861,504,300606.0,RFCD.Percentage.2,25.0
862,504,300901.0,RFCD.Percentage.3,25.0
863,504,270703.0,RFCD.Percentage.1,50.0
864,505,250103.0,RFCD.Percentage.3,30.0
865,505,250605.0,RFCD.Percentage.2,30.0
866,505,291804.0,RFCD.Percentage.1,40.0
867,506,320702.0,RFCD.Percentage.1,100.0
868,507,320705.0,RFCD.Percentage.1,20.0
869,507,329999.0,RFCD.Percentage.2,80.0
870,508,370501.0,RFCD.Percentage.2,30.0
871,508,370504.0,RFCD.Percentage.1,70.0
872,510,321206.0,RFCD.Percentage.2,20.0
873,510,321014.0,RFCD.Percentage.1,80.0
874,511,310201.0,RFCD.Percentage.2,30.0
875,511,430203.0,RFCD.Percentage.1,70.0
876,512,329999.0,RFCD.Percentage.3,30.0
877,512,290104.0,RFCD.Percentage.1,40.0
878,512,270899.0,RFCD.Percentage.2,30.0
879,513,291401.0,RFCD.Percentage.3,30.0
880,513,291804.0,RFCD.Percentage.1,40.0
881,513,250103.0,RFCD.Percentage.2,30.0
882,514,330109.0,RFCD.Percentage.1,100.0
883,515,320899.0,RFCD.Percentage.1,100.0
884,516,300606.0,RFCD.Percentage.1,50.0
885,516,300803.0,RFCD.Percentage.2,50.0
886,517,320200.0,RFCD.Percentage.1,100.0
887,518,321214.0,RFCD.Percentage.2,40.0
888,518,321216.0,RFCD.Percentage.3,50.0
889,518,321204.0,RFCD.Percentage.1,10.0
890,519,321012.0,RFCD.Percentage.1,100.0
891,520,321204.0,RFCD.Percentage.2,40.0
892,520,321202.0,RFCD.Percentage.1,30.0
893,520,321206.0,RFCD.Percentage.3,30.0
894,521,270401.0,RFCD.Percentage.1,100.0
895,522,270702.0,RFCD.Percentage.1,100.0
896,524,280104.0,RFCD.Percentage.1,40.0
897,524,280108.0,RFCD.Percentage.2,30.0
898,524,230118.0,RFCD.Percentage.3,30.0
899,525,321208.0,RFCD.Percentage.1,60.0
900,525,321102.0,RFCD.Percentage.2,40.0
901,526,420306.0,RFCD.Percentage.1,40.0
902,526,360299.0,RFCD.Percentage.3,30.0
903,526,410499.0,RFCD.Percentage.2,30.0
904,527,380206.0,RFCD.Percentage.2,40.0
905,527,410101.0,RFCD.Percentage.3,10.0
906,527,380201.0,RFCD.Percentage.1,50.0
907,528,270603.0,RFCD.Percentage.3,30.0
908,528,320702.0,RFCD.Percentage.1,40.0
909,528,320701.0,RFCD.Percentage.2,30.0
910,529,350103.0,RFCD.Percentage.1,60.0
911,529,280109.0,RFCD.Percentage.2,40.0
912,530,360105.0,RFCD.Percentage.1,70.0
913,530,360199.0,RFCD.Percentage.2,30.0
914,532,379999.0,RFCD.Percentage.3,20.0
915,532,410101.0,RFCD.Percentage.1,50.0
916,532,330199.0,RFCD.Percentage.2,30.0
917,533,321205.0,RFCD.Percentage.2,20.0
918,533,321216.0,RFCD.Percentage.3,20.0
919,533,321203.0,RFCD.Percentage.1,60.0
920,534,320702.0,RFCD.Percentage.1,100.0
921,535,321202.0,RFCD.Percentage.1,50.0
922,535,321007.0,RFCD.Percentage.3,30.0
923,535,321004.0,RFCD.Percentage.2,20.0
924,536,360199.0,RFCD.Percentage.2,30.0
925,536,360105.0,RFCD.Percentage.1,70.0
926,537,321207.0,RFCD.Percentage.2,40.0
927,537,321208.0,RFCD.Percentage.3,40.0
928,537,321214.0,RFCD.Percentage.1,20.0
929,538,320702.0,RFCD.Percentage.1,100.0
930,539,321015.0,RFCD.Percentage.1,100.0
931,540,290804.0,RFCD.Percentage.2,20.0
932,540,290801.0,RFCD.Percentage.1,80.0
933,541,320303.0,RFCD.Percentage.1,40.0
934,541,320502.0,RFCD.Percentage.2,60.0
935,542,280103.0,RFCD.Percentage.3,30.0
936,542,280399.0,RFCD.Percentage.1,40.0
937,542,270699.0,RFCD.Percentage.2,30.0
938,543,321028.0,RFCD.Percentage.1,100.0
939,544,321004.0,RFCD.Percentage.2,50.0
940,544,270603.0,RFCD.Percentage.1,50.0
941,545,310102.0,RFCD.Percentage.1,100.0
942,546,320305.0,RFCD.Percentage.1,70.0
943,546,320702.0,RFCD.Percentage.2,30.0
944,547,380000.0,RFCD.Percentage.2,50.0
945,547,380103.0,RFCD.Percentage.1,50.0
946,548,320702.0,RFCD.Percentage.1,100.0
947,549,320402.0,RFCD.Percentage.3,25.0
948,549,321010.0,RFCD.Percentage.2,25.0
949,549,320305.0,RFCD.Percentage.1,50.0
950,550,321028.0,RFCD.Percentage.1,100.0
951,552,270203.0,RFCD.Percentage.1,100.0
952,553,300803.0,RFCD.Percentage.2,30.0
953,553,260602.0,RFCD.Percentage.3,10.0
954,553,370499.0,RFCD.Percentage.1,60.0
955,554,291104.0,RFCD.Percentage.1,20.0
956,554,370106.0,RFCD.Percentage.3,30.0
957,554,300903.0,RFCD.Percentage.2,50.0
958,555,320299.0,RFCD.Percentage.1,100.0
959,556,321017.0,RFCD.Percentage.1,100.0
960,557,330303.0,RFCD.Percentage.2,30.0
961,557,330299.0,RFCD.Percentage.3,30.0
962,557,330107.0,RFCD.Percentage.1,40.0
963,558,300903.0,RFCD.Percentage.2,50.0
964,558,300901.0,RFCD.Percentage.1,50.0
965,559,380103.0,RFCD.Percentage.3,20.0
966,559,380102.0,RFCD.Percentage.1,50.0
967,559,380101.0,RFCD.Percentage.2,30.0
968,560,410301.0,RFCD.Percentage.1,100.0
969,561,320401.0,RFCD.Percentage.2,50.0
970,561,321027.0,RFCD.Percentage.1,50.0
971,562,321006.0,RFCD.Percentage.1,50.0
972,562,321015.0,RFCD.Percentage.2,50.0
973,563,320603.0,RFCD.Percentage.2,30.0
974,563,270603.0,RFCD.Percentage.3,30.0
975,563,320702.0,RFCD.Percentage.1,40.0
976,564,250301.0,RFCD.Percentage.1,40.0
977,564,250302.0,RFCD.Percentage.2,40.0
978,564,250399.0,RFCD.Percentage.3,20.0
979,565,380108.0,RFCD.Percentage.2,40.0
980,565,350201.0,RFCD.Percentage.1,60.0
981,566,290603.0,RFCD.Percentage.1,100.0
982,567,270802.0,RFCD.Percentage.2,40.0
983,567,320403.0,RFCD.Percentage.1,60.0
984,569,270704.0,RFCD.Percentage.1,40.0
985,569,300801.0,RFCD.Percentage.2,40.0
986,569,300802.0,RFCD.Percentage.3,20.0
987,570,320702.0,RFCD.Percentage.1,60.0
988,570,321204.0,RFCD.Percentage.3,10.0
989,570,321021.0,RFCD.Percentage.2,30.0
990,571,321214.0,RFCD.Percentage.1,34.0
991,571,321206.0,RFCD.Percentage.2,33.0
992,571,321216.0,RFCD.Percentage.3,33.0
993,572,239901.0,RFCD.Percentage.3,30.0
994,572,249901.0,RFCD.Percentage.2,20.0
995,572,320502.0,RFCD.Percentage.1,50.0
996,574,230119.0,RFCD.Percentage.2,50.0
997,574,280204.0,RFCD.Percentage.1,50.0
998,575,320702.0,RFCD.Percentage.1,100.0
999,577,321204.0,RFCD.Percentage.1,50.0
1000,577,321216.0,RFCD.Percentage.2,25.0
1001,577,330399.0,RFCD.Percentage.3,25.0
1002,578,321204.0,RFCD.Percentage.1,50.0
1003,578,321201.0,RFCD.Percentage.2,25.0
1004,578,321105.0,RFCD.Percentage.3,25.0
1005,579,320306.0,RFCD.Percentage.2,30.0
1006,579,320305.0,RFCD.Percentage.1,70.0
1007,580,321003.0,RFCD.Percentage.1,100.0
1008,581,321201.0,RFCD.Percentage.1,100.0
1009,582,280213.0,RFCD.Percentage.2,30.0
1010,582,230204.0,RFCD.Percentage.3,30.0
1011,582,291704.0,RFCD.Percentage.1,40.0
1012,583,440205.0,RFCD.Percentage.1,50.0
1013,583,420308.0,RFCD.Percentage.3,10.0
1014,583,440207.0,RFCD.Percentage.2,40.0
1015,584,240302.0,RFCD.Percentage.1,100.0
1016,586,270201.0,RFCD.Percentage.1,100.0
1017,587,321021.0,RFCD.Percentage.2,30.0
1018,587,321204.0,RFCD.Percentage.3,10.0
1019,587,320702.0,RFCD.Percentage.1,60.0
1020,588,321011.0,RFCD.Percentage.2,50.0
1021,588,270299.0,RFCD.Percentage.1,50.0
1022,589,300205.0,RFCD.Percentage.1,100.0
1023,590,240101.0,RFCD.Percentage.1,100.0
1024,591,321015.0,RFCD.Percentage.2,40.0
1025,591,321008.0,RFCD.Percentage.1,30.0
1026,591,270202.0,RFCD.Percentage.3,30.0
1027,592,320899.0,RFCD.Percentage.1,100.0
1028,593,360201.0,RFCD.Percentage.3,30.0
1029,593,370401.0,RFCD.Percentage.1,40.0
1030,593,300801.0,RFCD.Percentage.2,30.0
1031,594,360199.0,RFCD.Percentage.2,30.0
1032,594,360105.0,RFCD.Percentage.1,70.0
1033,595,321024.0,RFCD.Percentage.2,10.0
1034,595,321403.0,RFCD.Percentage.1,90.0
1035,596,321014.0,RFCD.Percentage.2,50.0
1036,596,321206.0,RFCD.Percentage.1,50.0
1037,597,321013.0,RFCD.Percentage.1,100.0
1038,598,270399.0,RFCD.Percentage.2,50.0
1039,598,320804.0,RFCD.Percentage.1,50.0
1040,599,279999.0,RFCD.Percentage.1,100.0
1041,600,270103.0,RFCD.Percentage.1,50.0
1042,600,270106.0,RFCD.Percentage.2,50.0
1043,601,270103.0,RFCD.Percentage.3,34.0
1044,601,321401.0,RFCD.Percentage.1,33.0
1045,601,320603.0,RFCD.Percentage.2,33.0
1046,602,320702.0,RFCD.Percentage.1,100.0
1047,603,240203.0,RFCD.Percentage.2,30.0
1048,603,291702.0,RFCD.Percentage.1,50.0
1049,603,240402.0,RFCD.Percentage.3,20.0
1050,604,270205.0,RFCD.Percentage.2,20.0
1051,604,321015.0,RFCD.Percentage.1,80.0
1052,606,390102.0,RFCD.Percentage.3,30.0
1053,606,390199.0,RFCD.Percentage.1,40.0
1054,606,390117.0,RFCD.Percentage.2,30.0
1055,607,300204.0,RFCD.Percentage.1,100.0
1056,609,291804.0,RFCD.Percentage.1,40.0
1057,609,250605.0,RFCD.Percentage.3,30.0
1058,609,250103.0,RFCD.Percentage.2,30.0
1059,610,270106.0,RFCD.Percentage.2,50.0
1060,610,321016.0,RFCD.Percentage.1,50.0
1061,612,270103.0,RFCD.Percentage.2,25.0
1062,612,321015.0,RFCD.Percentage.3,50.0
1063,612,320503.0,RFCD.Percentage.1,25.0
1064,614,320305.0,RFCD.Percentage.2,50.0
1065,614,210000.0,RFCD.Percentage.1,50.0
1066,615,380103.0,RFCD.Percentage.3,50.0
1067,615,321013.0,RFCD.Percentage.2,30.0
1068,615,320702.0,RFCD.Percentage.1,20.0
1069,616,330302.0,RFCD.Percentage.2,40.0
1070,616,370102.0,RFCD.Percentage.3,20.0
1071,616,330301.0,RFCD.Percentage.1,40.0
1072,617,270100.0,RFCD.Percentage.2,50.0
1073,617,210000.0,RFCD.Percentage.1,50.0
1074,618,290704.0,RFCD.Percentage.1,50.0
1075,618,290502.0,RFCD.Percentage.3,20.0
1076,618,290805.0,RFCD.Percentage.2,30.0
1077,619,370201.0,RFCD.Percentage.2,40.0
1078,619,380107.0,RFCD.Percentage.1,40.0
1079,619,321204.0,RFCD.Percentage.3,20.0
1080,620,320502.0,RFCD.Percentage.1,100.0
1081,621,270803.0,RFCD.Percentage.3,10.0
1082,621,270502.0,RFCD.Percentage.1,60.0
1083,621,320702.0,RFCD.Percentage.2,30.0
1084,622,240301.0,RFCD.Percentage.3,20.0
1085,622,240401.0,RFCD.Percentage.1,60.0
1086,622,240402.0,RFCD.Percentage.2,20.0
1087,623,321207.0,RFCD.Percentage.1,100.0
1088,624,321015.0,RFCD.Percentage.1,100.0
1089,625,380102.0,RFCD.Percentage.1,100.0
1090,626,419901.0,RFCD.Percentage.3,20.0
1091,626,250402.0,RFCD.Percentage.2,20.0
1092,626,400303.0,RFCD.Percentage.1,60.0
1093,627,300399.0,RFCD.Percentage.1,100.0
1094,628,321000.0,RFCD.Percentage.2,25.0
1095,628,321010.0,RFCD.Percentage.3,25.0
1096,628,320299.0,RFCD.Percentage.1,50.0
1097,629,300601.0,RFCD.Percentage.1,60.0
1098,629,300604.0,RFCD.Percentage.2,40.0
1099,630,320602.0,RFCD.Percentage.1,100.0
1100,631,321024.0,RFCD.Percentage.1,100.0
1101,632,321022.0,RFCD.Percentage.1,100.0
1102,634,280107.0,RFCD.Percentage.3,20.0
1103,634,280101.0,RFCD.Percentage.2,20.0
1104,634,280106.0,RFCD.Percentage.1,60.0
1105,635,320402.0,RFCD.Percentage.2,30.0
1106,635,320405.0,RFCD.Percentage.1,70.0
1107,636,320502.0,RFCD.Percentage.1,100.0
1108,637,321202.0,RFCD.Percentage.2,50.0
1109,637,321028.0,RFCD.Percentage.1,25.0
1110,637,321216.0,RFCD.Percentage.3,25.0
1111,638,270108.0,RFCD.Percentage.2,25.0
