Person.ID,Year.of.Birth,Country.of.Birth,Home.Language
148837,1960.0,North America,
139962,1970.0,Australia,English
43562,1975.0,Australia,
143357,1965.0,Asia Pacific,
149767,1975.0,Australia,
73512,1960.0,Australia,
10352,1975.0,Australia,
491312,1960.0,Australia,
289542,1970.0,Australia,
592662,1970.0,,
11507,1945.0,Australia,
537,1965.0,Australia,
85642,1955.0,Australia,
495207,1975.0,Great Britain,
126007,1970.0,Australia,English
81792,1950.0,Australia,
112562,1970.0,Australia,
11507,1945.0,Australia,
38882,1970.0,Australia,
14262,1960.0,Australia,
149107,1975.0,Australia,English
124932,1970.0,Australia,
588387,1970.0,,
135652,1965.0,Asia Pacific,
129622,1965.0,North America,
255582,1975.0,Australia,English
32257,1950.0,Australia,
500332,1970.0,Asia Pacific,
97072,1975.0,Australia,
148842,1965.0,Australia,
500417,1970.0,Australia,
85642,1955.0,Australia,
537,1965.0,Australia,
495867,1970.0,Australia,
30467,1955.0,Australia,
87087,1950.0,Asia Pacific,
595642,1975.0,,
81792,1950.0,Australia,
657802,1975.0,,
144472,1975.0,Asia Pacific,
117502,1975.0,Australia,
145367,1965.0,Australia,
54922,1970.0,Australia,
36832,1960.0,,
500472,1970.0,Western Europe,
500247,1970.0,Asia Pacific,Other
35357,1965.0,Australia,
116137,1960.0,Eastern Europe,
95047,1975.0,Western Europe,
94732,1960.0,Australia,
8532,1970.0,Australia,
135862,1975.0,New Zealand,
111402,1965.0,Australia,
494852,1965.0,Australia,
147382,1970.0,Western Europe,
43562,1975.0,Australia,
10052,1955.0,Australia,
102337,1970.0,Australia,English
500462,1975.0,,
124122,1975.0,Australia,
593492,1970.0,,
16062,1965.0,Eastern Europe,
497457,1975.0,Asia Pacific,
54487,1965.0,Australia,
147717,1965.0,Great Britain,
499667,1975.0,Western Europe,
75992,1965.0,Asia Pacific,
34447,1970.0,Australia,English
639457,1975.0,,
4902,1950.0,Australia,
64522,1955.0,Australia,
15777,1950.0,Australia,
89467,1960.0,New Zealand,
68472,1955.0,Australia,
72507,1945.0,,
66887,1955.0,Australia,
69482,1965.0,Australia,
51502,1975.0,Middle East and Africa,
34177,1960.0,North America,
78132,1970.0,Australia,
60517,1965.0,Australia,
68432,1955.0,Great Britain,
19997,1960.0,Australia,
74492,1950.0,Australia,
10402,1970.0,Australia,
68587,1955.0,Australia,
29512,1970.0,North America,English
63207,1945.0,Australia,
7347,1960.0,Australia,
120797,1970.0,Australia,
64077,1945.0,Asia Pacific,
7452,1960.0,North America,
131112,1970.0,Australia,
85862,1950.0,Western Europe,
24087,1955.0,Australia,
66092,1960.0,Australia,
23997,1965.0,Australia,
16227,1960.0,Great Britain,
79022,1945.0,Western Europe,
131502,1965.0,Asia Pacific,
85642,1955.0,Australia,
36187,1960.0,Australia,
27192,1970.0,Australia,
66877,1955.0,Australia,
19287,1950.0,Australia,
69222,1965.0,Australia,
111122,1970.0,Australia,
1797,1960.0,North America,
77067,1970.0,Australia,English
7842,1960.0,Asia Pacific,Other
64867,1945.0,Australia,
78602,1950.0,Great Britain,
77112,1960.0,Great Britain,
87917,1970.0,Great Britain,
4302,1965.0,Australia,
86672,1975.0,Australia,
90602,1965.0,Australia,
1952,1955.0,Australia,
81117,1950.0,Great Britain,English
4302,1965.0,Australia,
18567,1950.0,Australia,
71247,1945.0,Australia,
25217,1965.0,Great Britain,
10577,1960.0,Australia,
15777,1950.0,Australia,
95202,1970.0,Great Britain,
78752,1955.0,Western Europe,
135457,1975.0,Western Europe,
95202,1970.0,Great Britain,
6332,1945.0,Australia,
66672,1960.0,Australia,
28342,1960.0,Australia,
783297,1975.0,,
15767,1965.0,Australia,
19287,1950.0,Australia,
63962,1950.0,Australia,
25207,1970.0,Australia,
95202,1970.0,Great Britain,
488942,1975.0,Asia Pacific,
17342,1960.0,Australia,
12887,1960.0,Australia,
497907,1970.0,Australia,
67502,1960.0,Australia,
23442,1970.0,Australia,
82502,1960.0,Australia,
657727,1955.0,,
95202,1970.0,Great Britain,
63782,1950.0,Australia,
25217,1965.0,Great Britain,
49532,1970.0,Australia,
705382,1975.0,Australia,
67537,1955.0,Australia,
75972,1960.0,Australia,
70712,1955.0,Australia,
731667,1975.0,,
720017,1960.0,,
18377,1960.0,Australia,
80372,1955.0,Australia,
95202,1970.0,Great Britain,
13817,1965.0,Australia,
342122,1965.0,Australia,
40797,1960.0,Australia,
636257,1980.0,,
27527,1950.0,Australia,
95202,1970.0,Great Britain,
73917,1955.0,Australia,
537,1965.0,Australia,
3327,1950.0,Australia,
79567,1955.0,Australia,
46132,1975.0,Australia,
76352,1965.0,Australia,
1217,1960.0,Australia,English
98222,1965.0,Australia,
95202,1970.0,Great Britain,
79022,1945.0,Western Europe,
68817,1955.0,Australia,
67282,1965.0,Australia,
67282,1965.0,Australia,
89467,1960.0,New Zealand,
143992,1970.0,Australia,
4502,1955.0,Australia,
20497,1965.0,Middle East and Africa,Other
39562,1945.0,Great Britain,
1797,1960.0,North America,
82502,1960.0,Australia,
71037,1960.0,Australia,
95202,1970.0,Great Britain,
63117,1955.0,Australia,
71867,1945.0,Australia,
79712,1955.0,Australia,English
73882,1960.0,Great Britain,
67467,1955.0,Australia,
95202,1970.0,Great Britain,
98187,1950.0,Australia,
76432,1960.0,Australia,English
144462,1965.0,Australia,
35602,1965.0,Australia,
89487,1970.0,Australia,
95202,1970.0,Great Britain,
67842,1965.0,Australia,
44022,1965.0,Australia,
69337,1965.0,Australia,
39272,1965.0,Australia,
13682,1965.0,Western Europe,English
147502,1970.0,Great Britain,English
78782,1955.0,Australia,
9067,1960.0,Australia,
117462,1965.0,Great Britain,
8377,1955.0,Great Britain,English
80502,1950.0,Australia,English
78562,1955.0,Australia,
89467,1960.0,New Zealand,
10577,1960.0,Australia,
9042,1960.0,Australia,
147387,1965.0,Eastern Europe,
493767,1965.0,Australia,
44252,1960.0,Australia,
16137,1950.0,Australia,
449272,1960.0,Australia,
417,1940.0,Australia,
27757,1960.0,Australia,
699612,1965.0,,
113607,1970.0,Great Britain,
10577,1960.0,Australia,
9732,1960.0,Australia,
76352,1965.0,Australia,
78967,1955.0,Western Europe,
736497,1975.0,,
144462,1965.0,Australia,
9067,1960.0,Australia,
75377,1955.0,Australia,
575052,1965.0,,
80437,1955.0,Australia,English
40947,1965.0,Australia,English
12887,1960.0,Australia,
3167,1950.0,Australia,
705382,1975.0,Australia,
98212,1965.0,Australia,
95202,1970.0,Great Britain,
67932,1960.0,,
95202,1970.0,Great Britain,
34737,1970.0,North America,
1982,1960.0,Australia,
728002,1975.0,,
7597,1955.0,Eastern Europe,English
1757,1950.0,Asia Pacific,
39562,1945.0,Great Britain,
31707,1965.0,Australia,
39272,1965.0,Australia,
89472,1970.0,Australia,
1797,1960.0,North America,
1687,1960.0,Great Britain,
111122,1970.0,Australia,
730092,1975.0,,
78947,1960.0,Australia,
67467,1955.0,Australia,
3182,1965.0,Australia,
23442,1970.0,Australia,
22707,1965.0,,
95202,1970.0,Great Britain,
79032,1955.0,Australia,
80232,1960.0,Australia,
95202,1970.0,Great Britain,
638122,1970.0,,
63757,1960.0,Great Britain,
145857,1965.0,Eastern Europe,Other
9227,1970.0,Australia,
39562,1945.0,Great Britain,
730092,1975.0,,
10352,1975.0,Australia,
82497,1960.0,Australia,
95202,1970.0,Great Britain,
720017,1960.0,,
82837,1965.0,Western Europe,Other
76352,1965.0,Australia,
95202,1970.0,Great Britain,
9757,1960.0,Australia,
27757,1960.0,Australia,
73422,1960.0,Great Britain,
126162,1970.0,Asia Pacific,
132232,1975.0,Australia,
44252,1960.0,Australia,
79057,1955.0,Australia,
7597,1955.0,Eastern Europe,English
47257,1975.0,Australia,
36252,1960.0,Australia,
67842,1965.0,Australia,
74822,1950.0,Australia,
66007,1955.0,Australia,
95202,1970.0,Great Britain,
15767,1965.0,Australia,
95202,1970.0,Great Britain,
33312,1965.0,Australia,
95202,1970.0,Great Britain,
96717,1955.0,Australia,
71402,1960.0,Australia,
33752,1960.0,Australia,
63782,1950.0,Australia,
63552,1945.0,Australia,
89742,1975.0,Australia,English
32907,1965.0,Western Europe,Other
26107,1970.0,Australia,
72957,1960.0,New Zealand,
78132,1970.0,Australia,
500157,1970.0,Australia,English
19897,1970.0,Australia,
78962,1955.0,Australia,
14152,1975.0,Australia,
45997,1960.0,Australia,
80187,1945.0,Australia,
68232,1955.0,Great Britain,
85642,1955.0,Australia,
5702,1940.0,Australia,
323037,1970.0,Australia,
68587,1955.0,Australia,
15927,1960.0,Australia,
5222,1940.0,Australia,
79652,1950.0,Asia Pacific,
139852,1965.0,,
82007,1950.0,Great Britain,English
147722,1970.0,Great Britain,
75587,1940.0,Great Britain,
81117,1950.0,Great Britain,English
119312,1965.0,Australia,
8772,1965.0,Australia,
8772,1965.0,Australia,
55437,1940.0,Great Britain,
490262,1965.0,Western Europe,
108962,1950.0,Australia,
649042,1975.0,Australia,
69812,1960.0,Australia,
79022,1945.0,Western Europe,
89492,1945.0,Australia,
79032,1955.0,Australia,
79192,1950.0,Australia,
4302,1965.0,Australia,
67647,1965.0,Australia,
30017,1960.0,Australia,
102012,1975.0,Australia,
132247,1960.0,Australia,
99052,1970.0,Australia,
30017,1960.0,Australia,
30017,1960.0,Australia,
30017,1960.0,Australia,
726602,1970.0,,
9107,1965.0,Australia,
147722,1970.0,Great Britain,
8772,1965.0,Australia,
67842,1965.0,Australia,
68467,1950.0,Great Britain,
31707,1965.0,Australia,
3167,1950.0,Australia,
143357,1965.0,Asia Pacific,
557,1960.0,Australia,
98212,1965.0,Australia,
1797,1960.0,North America,
74162,1970.0,Australia,
107667,1955.0,Australia,
20357,1965.0,The Americas,English
65657,1955.0,,
64867,1945.0,Australia,
80077,1955.0,Australia,
13397,1960.0,Middle East and Africa,English
64867,1945.0,Australia,
71247,1945.0,Australia,
70322,1945.0,Eastern Europe,
89472,1970.0,Australia,
31672,1965.0,Australia,
77977,1965.0,Australia,
65027,1955.0,,
77622,1955.0,Australia,
76432,1960.0,Australia,English
735967,1965.0,Western Europe,
64927,1945.0,Australia,
74527,1950.0,Australia,
27192,1970.0,Australia,
103852,1950.0,Australia,
79562,1955.0,Australia,
13397,1960.0,Middle East and Africa,English
56317,1970.0,Australia,
159607,1955.0,The Americas,Other
5222,1940.0,Australia,
25762,1965.0,North America,
9712,1945.0,Australia,
647,1965.0,Australia,
67412,1960.0,Asia Pacific,English
95862,1975.0,Australia,
22292,1970.0,New Zealand,
19517,1965.0,Australia,
130502,1970.0,Australia,
4842,1970.0,Asia Pacific,
68902,1965.0,Australia,
29637,1960.0,Australia,
20472,1970.0,Australia,
47517,1970.0,Australia,English
43882,1975.0,Australia,
624752,1970.0,,
105342,1965.0,Australia,
89492,1945.0,Australia,
68232,1955.0,Great Britain,
30527,1960.0,Australia,
17367,1960.0,Asia Pacific,
74932,1960.0,Great Britain,
67647,1965.0,Australia,
78762,1960.0,Australia,
20122,1965.0,Great Britain,
1797,1960.0,North America,
28607,1965.0,Great Britain,
9602,1970.0,Australia,
5242,1945.0,Australia,
78947,1960.0,Australia,
5242,1945.0,Australia,
78782,1955.0,Australia,
3207,1970.0,Australia,
84627,1960.0,Australia,
72432,1955.0,Australia,
69517,1950.0,Australia,English
10512,1955.0,Australia,
102762,1970.0,Australia,
107842,1970.0,North America,
22917,1960.0,Australia,
45447,1970.0,Australia,
107842,1970.0,North America,
73942,1950.0,Australia,
1217,1960.0,Australia,English
7342,1965.0,Great Britain,
33752,1960.0,Australia,
70487,1955.0,Australia,
22987,1965.0,Australia,
49017,1970.0,Australia,
108962,1950.0,Australia,
89742,1975.0,Australia,English
30782,1960.0,Australia,
16987,1965.0,Australia,
108847,1945.0,Australia,
74162,1970.0,Australia,
6332,1945.0,Australia,
71037,1960.0,Australia,
73882,1960.0,Great Britain,
72987,1955.0,Australia,
74492,1950.0,Australia,
72432,1955.0,Australia,
67842,1965.0,Australia,
124577,1965.0,Australia,
107842,1970.0,North America,
98222,1965.0,Australia,
64867,1945.0,Australia,
612,1960.0,Australia,
78602,1950.0,Great Britain,
68437,1950.0,The Americas,
22767,1975.0,Australia,English
22767,1975.0,Australia,English
2052,1960.0,Australia,
147722,1970.0,Great Britain,
34617,1955.0,Australia,
78602,1950.0,Great Britain,
78562,1955.0,Australia,
80437,1955.0,Australia,English
74127,1950.0,Australia,
78962,1955.0,Australia,
75792,1970.0,Australia,
75792,1970.0,Australia,
28502,1970.0,New Zealand,
73882,1960.0,Great Britain,
16137,1950.0,Australia,
108962,1950.0,Australia,
75662,1950.0,Australia,
17342,1960.0,Australia,
148087,1950.0,Australia,
734322,1965.0,,
67037,1950.0,Eastern Europe,
67037,1950.0,Eastern Europe,
12892,1965.0,Australia,
36527,1955.0,Australia,
148087,1950.0,Australia,
623052,1980.0,,
148087,1950.0,Australia,
17342,1960.0,Australia,
67647,1965.0,Australia,
34737,1970.0,North America,
77242,1950.0,Australia,
73547,1940.0,Australia,
69812,1960.0,Australia,
20122,1965.0,Great Britain,
1797,1960.0,North America,
65387,1965.0,Australia,
636867,1950.0,Australia,
85642,1955.0,Australia,
12957,1965.0,Great Britain,
74822,1950.0,Australia,
103852,1950.0,Australia,
605207,1940.0,Great Britain,
69222,1965.0,Australia,
130082,1970.0,Australia,
15767,1965.0,Australia,
71872,1970.0,Australia,English
500252,1965.0,,Other
1387,1945.0,Australia,
705382,1975.0,Australia,
2982,1950.0,Eastern Europe,
28502,1970.0,New Zealand,
22857,1960.0,,
108962,1950.0,Australia,
81907,1945.0,Australia,
89467,1960.0,New Zealand,
14777,1970.0,Australia,
28572,1955.0,Australia,
66062,1950.0,Australia,
22917,1960.0,Australia,
68582,1955.0,,
143452,1965.0,Australia,
874432,1955.0,,
84622,1955.0,Australia,
143452,1965.0,Australia,
114202,1980.0,Australia,
488942,1975.0,Asia Pacific,
47257,1975.0,Australia,
148997,1940.0,Australia,
31672,1965.0,Australia,
6747,1955.0,Australia,English
82427,1955.0,Australia,
1797,1960.0,North America,
9712,1945.0,Australia,
649042,1975.0,Australia,
48892,1980.0,Australia,
89787,1970.0,Australia,
682342,1960.0,,
70272,1960.0,Australia,English
66322,1955.0,Australia,
66352,1950.0,Australia,
79122,1950.0,Australia,
11667,1950.0,Australia,
69482,1965.0,Australia,
77112,1960.0,Great Britain,
71442,1965.0,Australia,
29512,1970.0,North America,English
612,1960.0,Australia,
34737,1970.0,North America,
12282,1965.0,,
66897,1945.0,Australia,
13102,1975.0,Australia,
500332,1970.0,Asia Pacific,
70602,1965.0,Australia,
35867,1960.0,Australia,
75587,1940.0,Great Britain,
5382,1965.0,Asia Pacific,
28342,1960.0,Australia,
2022,1965.0,Australia,
12887,1960.0,Australia,
29512,1970.0,North America,English
80282,1950.0,,
66877,1955.0,Australia,
12917,1955.0,Australia,
24087,1955.0,Australia,
66192,1950.0,Australia,
651957,1970.0,,
66192,1950.0,Australia,
102602,1975.0,,
64807,1960.0,Australia,
79562,1955.0,Australia,
6747,1955.0,Australia,English
9857,1960.0,Asia Pacific,
64867,1945.0,Australia,
178232,1945.0,Great Britain,
32457,1975.0,Australia,English
104057,1975.0,Australia,
64867,1945.0,Australia,
69222,1965.0,Australia,
66977,1965.0,Australia,
11342,1965.0,Australia,
69657,1955.0,Great Britain,English
25947,1960.0,Australia,
69222,1965.0,Australia,
66197,1950.0,Australia,
80057,1950.0,Australia,English
80057,1950.0,Australia,English
69657,1955.0,Great Britain,English
39812,1950.0,Australia,
67932,1960.0,,
73522,1955.0,Australia,
165032,1960.0,Australia,
14777,1970.0,Australia,
11142,1955.0,,
78762,1960.0,Australia,
5382,1965.0,Asia Pacific,
3182,1965.0,Australia,
7947,1960.0,Asia Pacific,
103852,1950.0,Australia,
20122,1965.0,Great Britain,
14777,1970.0,Australia,
30772,1970.0,Australia,
659757,1960.0,Australia,
44252,1960.0,Australia,
17342,1960.0,Australia,
68692,1950.0,Great Britain,
17342,1960.0,Australia,
69222,1965.0,Australia,
65387,1965.0,Australia,
39212,1960.0,Australia,
76792,1970.0,Australia,
136607,1960.0,Australia,
79567,1955.0,Australia,
73512,1960.0,Australia,
66077,1960.0,Australia,
70767,1945.0,Australia,
30612,1955.0,Australia,
69032,1965.0,Australia,English
79192,1950.0,Australia,
4222,1960.0,Australia,
51842,1970.0,Australia,
23342,1960.0,Australia,
12527,1945.0,Great Britain,
27372,1960.0,Australia,
330592,1965.0,Australia,
63757,1960.0,Great Britain,
78962,1955.0,Australia,
17342,1960.0,Australia,
8772,1965.0,Australia,
405312,1965.0,Australia,
67152,1955.0,New Zealand,
36827,1970.0,,
17857,1970.0,Asia Pacific,
28797,1970.0,Australia,
64357,1965.0,Australia,
66887,1955.0,Australia,
50032,1965.0,Australia,
69812,1960.0,Australia,
46772,1970.0,Australia,
5812,1965.0,North America,English
33557,1955.0,Australia,
79867,1960.0,,
64517,1960.0,Australia,
32592,1975.0,Australia,
9067,1960.0,Australia,
70987,1965.0,Australia,
70212,1940.0,Australia,
134907,1975.0,Australia,English
734322,1965.0,,
12957,1965.0,Great Britain,
70212,1940.0,Australia,
741312,1950.0,Australia,
165032,1960.0,Australia,
17947,1975.0,Australia,
84622,1955.0,Australia,
76237,1960.0,Great Britain,English
84622,1955.0,Australia,
79242,1945.0,Australia,
72422,1960.0,Australia,
70602,1965.0,Australia,
1162,1970.0,Middle East and Africa,
4762,1950.0,Great Britain,
80057,1950.0,Australia,English
94537,1975.0,Great Britain,
69222,1965.0,Australia,
79712,1955.0,Australia,English
5812,1965.0,North America,English
62902,1950.0,North America,
63942,1950.0,Australia,
165032,1960.0,Australia,
46697,1980.0,Australia,English
24017,1970.0,Australia,
742402,1975.0,,
45462,1945.0,Australia,
115417,1965.0,Western Europe,Other
4302,1965.0,Australia,
39647,1970.0,Australia,
72447,1950.0,Australia,
32522,1970.0,Australia,
20472,1970.0,Australia,
20357,1965.0,The Americas,English
82072,1950.0,Australia,
64867,1945.0,Australia,
68472,1955.0,Australia,
73187,1955.0,Australia,
22292,1970.0,New Zealand,
69517,1950.0,Australia,English
79192,1950.0,Australia,
39562,1945.0,Great Britain,
126217,1970.0,Australia,English
64867,1945.0,Australia,
685762,1970.0,South Africa,
79802,1950.0,Australia,
74142,1970.0,Australia,
76022,1965.0,Australia,
39817,1955.0,Australia,
76022,1965.0,Australia,
76022,1965.0,Australia,
74142,1970.0,Australia,
65067,1945.0,,
82512,1955.0,Asia Pacific,
73717,1965.0,Australia,
39647,1970.0,Australia,
74142,1970.0,Australia,
74142,1970.0,Australia,
66192,1950.0,Australia,
76022,1965.0,Australia,
592,1955.0,Australia,
76022,1965.0,Australia,
67447,1970.0,Great Britain,
6377,1965.0,Great Britain,
76022,1965.0,Australia,
74142,1970.0,Australia,
74142,1970.0,Australia,
20657,1960.0,Australia,
69352,1945.0,Australia,
592,1955.0,Australia,
79632,1945.0,Australia,
71867,1945.0,Australia,
16987,1965.0,Australia,
9067,1960.0,Australia,
9657,1965.0,Australia,
659387,1950.0,North America,
64842,1960.0,Australia,
26502,1965.0,Australia,Other
67847,1955.0,Great Britain,
20012,1935.0,Australia,
69352,1945.0,Australia,
10987,1950.0,Australia,
66977,1965.0,Australia,
64517,1960.0,Australia,
71867,1945.0,Australia,
50032,1965.0,Australia,
8772,1965.0,Australia,
19082,1970.0,Australia,
11507,1945.0,Australia,
79787,1945.0,North America,
1217,1960.0,Australia,English
11507,1945.0,Australia,
20342,1940.0,Australia,
10387,1950.0,Australia,
27102,1955.0,Eastern Europe,English
66717,1960.0,Australia,
3182,1965.0,Australia,
69812,1960.0,Australia,
27502,1960.0,Great Britain,English
17747,1970.0,Australia,
75972,1960.0,Australia,
145367,1965.0,Australia,
657727,1955.0,,
80692,1950.0,Australia,
66932,1940.0,Australia,
72447,1950.0,Australia,
21877,1965.0,Australia,
15927,1960.0,Australia,
32522,1970.0,Australia,
140382,1940.0,Australia,English
76022,1965.0,Australia,
87087,1950.0,Asia Pacific,
107602,1970.0,Australia,
1617,1965.0,Australia,
47947,1955.0,Australia,
