id,RFCD.Code,RFCD.Percentage
5351,25,70.0
5352,33,100.0
5353,32,100.0
5354,38,30.0
5354,43,70.0
5355,25,40.0
5355,29,60.0
5356,36,100.0
5357,39,100.0
5358,28,100.0
5359,35,100.0
5360,29,100.0
5361,28,60.0
5361,29,20.0
5361,32,20.0
5362,28,30.0
5362,31,40.0
5362,41,30.0
5363,23,80.0
5363,28,20.0
5364,27,100.0
5365,38,100.0
5366,29,100.0
5367,36,30.0
5367,42,20.0
5367,43,50.0
5368,28,100.0
5369,25,100.0
5370,33,100.0
5371,23,60.0
5371,29,40.0
5372,27,80.0
5372,30,20.0
5373,32,20.0
5373,33,80.0
5374,42,50.0
5374,43,50.0
5375,27,70.0
5375,32,30.0
5376,25,100.0
5377,24,100.0
5378,42,80.0
5378,44,20.0
5379,39,60.0
5379,40,40.0
5380,25,30.0
5380,29,70.0
5381,24,70.0
5381,25,20.0
5381,28,10.0
5382,30,100.0
5383,28,100.0
5384,31,40.0
5384,37,60.0
5385,25,100.0
5386,36,100.0
5387,28,60.0
5387,38,40.0
5388,27,70.0
5388,30,30.0
5389,42,20.0
5389,43,40.0
5389,44,40.0
5390,41,50.0
5390,42,50.0
5391,24,100.0
5392,36,100.0
5393,24,100.0
5394,37,20.0
5394,40,30.0
5394,41,50.0
5395,23,100.0
5396,37,30.0
5396,42,70.0
5397,25,100.0
5398,38,70.0
5398,42,30.0
5399,27,30.0
5399,32,70.0
5400,25,20.0
5400,29,80.0
5401,24,100.0
5402,32,40.0
5402,38,60.0
5403,26,60.0
5403,27,40.0
5404,39,100.0
5405,29,100.0
5406,25,20.0
5406,27,80.0
5407,28,40.0
5407,31,30.0
5407,34,30.0
5408,42,70.0
5408,44,30.0
5409,28,70.0
5409,29,30.0
5410,34,10.0
5410,37,90.0
5411,23,30.0
5411,29,70.0
5412,24,100.0
5413,27,100.0
5414,27,80.0
5414,32,20.0
5415,23,60.0
5415,28,40.0
5416,36,40.0
5416,39,40.0
5416,44,20.0
5417,37,100.0
5418,31,80.0
5418,41,20.0
5419,29,100.0
5420,43,100.0
5421,33,100.0
5422,27,60.0
5422,30,40.0
5423,23,40.0
5423,29,60.0
5424,28,60.0
5424,35,40.0
5425,33,40.0
5425,38,60.0
5426,29,100.0
5427,25,100.0
5428,25,100.0
5429,23,30.0
5429,29,70.0
5430,27,40.0
5430,30,60.0
5431,39,60.0
5431,43,40.0
5432,26,100.0
5433,24,100.0
5434,27,100.0
5435,26,100.0
5436,42,100.0
5437,42,40.0
5437,43,60.0
5438,39,100.0
5439,24,100.0
5440,28,100.0
5441,28,20.0
5441,31,40.0
5441,43,40.0
5442,29,100.0
5443,28,100.0
5444,42,40.0
5444,43,60.0
5445,26,100.0
5446,42,60.0
5446,43,40.0
5447,34,100.0
5448,23,40.0
5448,29,60.0
5449,25,70.0
5449,27,30.0
5450,24,30.0
5450,29,70.0
5451,28,20.0
5451,38,80.0
5452,39,100.0
5453,27,50.0
5453,32,50.0
5454,27,100.0
5455,27,20.0
5455,37,20.0
5455,41,60.0
5456,25,30.0
5456,29,70.0
5457,25,100.0
5458,24,100.0
5459,37,20.0
5459,41,80.0
5460,44,100.0
5461,27,30.0
5461,32,70.0
5462,42,10.0
5462,43,90.0
5463,24,100.0
5464,38,20.0
5464,42,80.0
5465,25,20.0
5465,29,80.0
5466,27,100.0
5467,35,100.0
5468,27,100.0
5469,39,100.0
5470,24,80.0
5470,25,20.0
5471,29,50.0
5471,42,40.0
5471,44,10.0
5472,41,60.0
5472,44,40.0
5473,37,20.0
5473,40,80.0
5474,27,30.0
5474,32,70.0
5475,33,100.0
5476,41,100.0
5477,40,40.0
5477,42,30.0
5477,43,30.0
5478,25,30.0
5478,29,70.0
5479,27,100.0
5480,27,30.0
5480,32,70.0
5481,32,50.0
5481,38,50.0
5482,23,100.0
5483,24,100.0
5484,41,60.0
5484,43,40.0
5485,28,50.0
5485,29,50.0
5486,32,40.0
5486,37,60.0
5487,38,100.0
5488,24,100.0
5489,28,100.0
5490,27,100.0
5491,29,100.0
5492,24,30.0
5492,25,40.0
5492,27,30.0
5493,41,50.0
5493,42,50.0
5494,25,100.0
5495,23,100.0
5496,23,30.0
5496,29,40.0
5496,35,30.0
5497,40,40.0
5497,41,60.0
5498,28,100.0
5499,32,30.0
5499,38,70.0
5500,41,60.0
5500,43,20.0
5500,44,20.0
5501,27,100.0
5502,41,60.0
5502,42,40.0
5503,32,50.0
5503,37,50.0
5504,42,100.0
5505,44,100.0
5506,28,60.0
5506,29,40.0
5507,27,100.0
5508,41,20.0
5508,42,30.0
5508,43,50.0
5509,41,80.0
5509,43,20.0
5510,23,100.0
5511,27,30.0
5511,29,50.0
5511,32,20.0
5512,24,100.0
5513,27,100.0
5514,23,80.0
5514,27,10.0
5514,32,10.0
5515,23,40.0
5515,28,40.0
5515,38,20.0
5516,42,60.0
5516,43,40.0
5517,25,70.0
5517,27,30.0
5518,32,70.0
5518,37,30.0
5519,23,100.0
5520,39,80.0
5520,42,20.0
5521,27,40.0
5521,30,20.0
5521,38,40.0
5522,32,50.0
5522,33,40.0
5522,38,10.0
5523,25,20.0
5523,29,80.0
5524,38,100.0
5525,29,20.0
5525,30,80.0
5526,27,90.0
5526,32,10.0
5527,43,100.0
5528,43,100.0
5529,36,50.0
5529,37,50.0
5530,27,100.0
5531,34,80.0
5531,36,20.0
5532,43,100.0
5533,35,100.0
5534,28,100.0
5535,27,100.0
5536,23,100.0
5537,41,100.0
5538,42,10.0
5538,43,90.0
5539,38,70.0
5539,42,30.0
5540,31,80.0
5540,42,20.0
5541,40,20.0
5541,42,80.0
5542,24,90.0
5542,29,10.0
5543,31,40.0
5543,41,60.0
5544,28,100.0
5545,27,80.0
5545,30,20.0
5546,25,100.0
5547,33,100.0
5548,24,100.0
5549,39,100.0
5550,23,80.0
5550,24,20.0
5551,27,100.0
5552,42,100.0
5553,39,100.0
5554,41,100.0
5555,28,20.0
5555,38,80.0
5556,23,100.0
5557,31,10.0
5557,41,10.0
5557,43,80.0
5558,23,100.0
5559,27,100.0
5560,25,100.0
5561,30,70.0
5561,37,30.0
5562,24,100.0
5563,33,50.0
5563,36,50.0
5564,27,50.0
5564,30,50.0
5565,30,80.0
5565,31,20.0
5566,25,100.0
5567,27,100.0
5568,38,100.0
5569,27,70.0
5569,32,30.0
5570,28,100.0
5571,25,20.0
5571,40,80.0
5572,23,100.0
5573,33,100.0
5574,27,100.0
5575,32,50.0
5575,37,40.0
5575,38,10.0
5576,29,30.0
5576,32,70.0
5577,29,100.0
5578,32,100.0
5579,25,100.0
5580,34,100.0
5581,24,100.0
5582,26,10.0
5582,27,50.0
5582,43,40.0
5583,32,100.0
5584,28,100.0
5585,25,50.0
5585,29,50.0
5586,43,100.0
5587,26,100.0
5588,24,100.0
5589,24,40.0
5589,25,60.0
5590,33,80.0
5590,37,20.0
5591,28,10.0
5591,29,90.0
5592,44,100.0
5593,25,100.0
5594,27,70.0
5594,30,30.0
5595,29,90.0
5595,39,10.0
5596,28,100.0
5597,31,100.0
5598,24,50.0
5598,29,50.0
5599,23,100.0
5600,25,100.0
5601,23,40.0
5601,35,60.0
5602,27,50.0
5602,30,50.0
5603,27,100.0
5604,25,90.0
5604,27,10.0
5605,28,50.0
5605,29,50.0
5606,23,60.0
5606,28,40.0
5607,28,70.0
5607,35,30.0
5608,24,100.0
5609,28,100.0
5610,36,100.0
5611,28,20.0
5611,37,30.0
5611,40,50.0
5612,32,100.0
5613,27,70.0
5613,30,30.0
5614,27,100.0
5615,28,20.0
5615,29,80.0
5616,42,60.0
5616,43,40.0
5617,28,100.0
5618,23,100.0
5619,37,60.0
5619,44,40.0
5620,42,100.0
5621,24,90.0
5621,28,10.0
5622,43,100.0
5623,27,100.0
5624,28,100.0
5625,36,70.0
5625,39,30.0
5626,23,40.0
5626,29,60.0
5627,37,80.0
5627,42,20.0
5628,27,100.0
5629,28,70.0
5629,38,30.0
5630,27,70.0
5630,32,30.0
5631,28,80.0
5631,32,20.0
5632,34,50.0
5632,37,50.0
5633,27,30.0
5633,30,70.0
5634,37,30.0
5634,42,70.0
5635,27,80.0
5635,30,20.0
5636,23,60.0
5636,24,40.0
5637,31,100.0
5638,39,100.0
5639,28,20.0
5639,29,80.0
5640,23,50.0
5640,28,50.0
5641,33,100.0
5642,27,60.0
5642,32,40.0
5643,32,100.0
5644,32,60.0
5644,38,40.0
5645,27,40.0
5645,32,60.0
5646,32,100.0
5647,32,100.0
5648,32,100.0
5649,32,100.0
5650,32,100.0
5651,32,100.0
5652,32,100.0
5653,27,33.0
5653,32,67.0
5654,32,100.0
5656,32,50.0
5656,38,50.0
5657,32,100.0
5658,32,100.0
5659,32,100.0
5660,24,20.0
5660,25,70.0
5660,27,10.0
5661,24,100.0
5662,28,30.0
5662,30,30.0
5662,39,40.0
5663,24,100.0
5664,31,35.0
5664,37,65.0
5665,23,60.0
5665,28,20.0
5665,32,20.0
5666,32,100.0
5667,43,100.0
5668,33,100.0
5669,25,100.0
5670,23,30.0
5670,28,70.0
5671,24,100.0
5672,29,100.0
5673,27,100.0
5674,27,100.0
5675,31,100.0
5676,32,100.0
5677,32,100.0
5678,32,100.0
5679,32,100.0
5680,32,100.0
5681,32,50.0
5681,33,50.0
5682,32,100.0
5684,27,70.0
5684,30,30.0
5685,23,70.0
5685,30,30.0
5686,32,100.0
5687,25,40.0
5687,30,40.0
5688,32,100.0
5689,32,100.0
5690,32,100.0
5691,32,100.0
5692,39,50.0
5692,43,50.0
5693,32,100.0
5694,32,100.0
5695,32,65.0
5695,34,35.0
5696,30,100.0
5697,27,100.0
5698,33,100.0
5699,32,100.0
5700,32,100.0
5701,32,100.0
5702,32,100.0
5703,32,100.0
5704,27,80.0
5704,32,20.0
5706,27,25.0
5706,32,75.0
5707,29,70.0
5707,36,30.0
5708,32,100.0
5709,33,100.0
5710,29,100.0
5711,33,100.0
5712,32,40.0
5712,40,40.0
5712,44,20.0
5713,32,100.0
5714,36,100.0
5718,27,100.0
5719,32,100.0
5720,37,100.0
5721,27,100.0
5725,37,100.0
5726,32,100.0
5729,32,100.0
5730,32,100.0
5731,27,100.0
5732,32,100.0
5733,32,100.0
5734,32,100.0
5735,32,100.0
5736,32,100.0
5737,27,100.0
5738,24,25.0
5738,32,75.0
5739,32,100.0
5740,30,100.0
5741,27,50.0
5741,32,50.0
5742,39,100.0
5744,32,100.0
5745,32,100.0
5746,24,20.0
5746,25,20.0
5746,29,40.0
5747,29,100.0
5748,28,30.0
5748,29,70.0
5749,29,100.0
5751,27,100.0
5752,32,100.0
5753,32,100.0
5754,34,50.0
5754,35,50.0
5755,32,100.0
5756,29,100.0
5757,27,60.0
5757,30,40.0
5758,24,50.0
5758,25,25.0
5758,29,25.0
5760,27,100.0
5763,27,70.0
5763,30,30.0
5764,32,100.0
5765,32,100.0
5766,32,100.0
5767,27,100.0
5768,32,50.0
5768,37,50.0
5769,32,100.0
5770,32,100.0
5771,32,100.0
5772,32,100.0
5773,27,25.0
5773,32,75.0
5774,32,100.0
5775,32,100.0
5776,32,100.0
5777,27,50.0
5777,32,50.0
5779,32,70.0
5779,42,30.0
5780,27,100.0
5782,25,30.0
5782,40,40.0
5782,43,30.0
5783,29,80.0
5783,34,20.0
5784,32,60.0
5784,37,20.0
5784,42,20.0
5785,37,100.0
5786,24,40.0
5786,27,30.0
5786,28,30.0
5787,25,80.0
5787,29,20.0
5788,28,100.0
5789,39,100.0
5790,37,80.0
5790,41,20.0
5791,33,100.0
5792,24,30.0
5792,25,40.0
5792,27,30.0
5793,29,100.0
5794,33,100.0
5795,39,70.0
5795,43,30.0
5796,25,40.0
5796,27,40.0
5796,29,20.0
5797,23,70.0
5797,29,30.0
5798,30,100.0
5799,35,70.0
5799,38,30.0
5800,26,100.0
5801,23,70.0
5801,29,30.0
5802,32,100.0
5803,30,60.0
5803,31,40.0
5804,27,60.0
5804,30,40.0
5805,28,40.0
5805,42,20.0
5805,43,40.0
5806,29,20.0
5806,32,80.0
5807,28,100.0
5808,39,100.0
5809,27,40.0
5809,32,60.0
5810,32,50.0
5810,38,50.0
5811,33,30.0
5811,38,50.0
5811,42,20.0
5812,32,100.0
5813,33,60.0
5813,37,40.0
5814,41,40.0
5814,42,60.0
5815,27,70.0
5815,30,30.0
5816,28,20.0
5816,29,80.0
5817,27,100.0
5818,24,20.0
5818,32,80.0
5819,35,100.0
5820,29,100.0
5821,23,30.0
5821,29,30.0
5821,34,40.0
5822,24,100.0
5823,24,70.0
5823,26,10.0
5823,28,20.0
5824,26,50.0
5824,27,30.0
5824,29,20.0
5825,27,80.0
5825,30,20.0
5826,32,100.0
5827,27,90.0
5827,32,10.0
5828,31,60.0
5828,35,40.0
5829,32,100.0
5830,32,100.0
5831,32,100.0
5832,27,100.0
5833,32,100.0
5834,32,100.0
5835,27,100.0
5836,32,100.0
5837,32,100.0
5838,32,100.0
5839,32,100.0
5840,32,100.0
5841,38,100.0
5842,32,100.0
5843,32,100.0
5844,32,100.0
5845,32,100.0
5846,32,100.0
5847,32,100.0
5848,32,100.0
5849,32,100.0
5850,32,100.0
5851,32,100.0
5852,23,100.0
5853,32,100.0
5854,32,100.0
5855,32,100.0
5856,27,100.0
5857,32,100.0
5858,32,100.0
5859,32,100.0
5860,32,100.0
5861,32,100.0
5862,32,100.0
5863,32,100.0
5864,32,100.0
5865,32,100.0
5866,32,100.0
5867,32,100.0
5868,32,100.0
5869,32,100.0
5870,32,100.0
5871,32,100.0
5872,32,100.0
5873,32,100.0
5875,32,100.0
5876,32,100.0
5877,27,100.0
5878,32,100.0
5879,32,100.0
5880,32,100.0
5881,27,100.0
5882,27,100.0
5883,27,100.0
5884,32,100.0
5885,32,100.0
5886,32,100.0
5887,32,100.0
5888,32,100.0
5889,32,100.0
5890,32,100.0
5891,32,100.0
5892,32,100.0
5893,32,100.0
5894,27,100.0
5895,32,100.0
5896,27,100.0
5897,32,100.0
5898,32,100.0
5899,32,100.0
5900,32,100.0
5901,32,100.0
5902,32,100.0
5903,32,100.0
5904,32,100.0
5905,32,100.0
5906,32,100.0
5907,32,100.0
5908,32,100.0
5909,32,100.0
5910,32,100.0
5911,32,100.0
5912,32,100.0
5913,32,100.0
5914,32,100.0
5915,32,100.0
5916,32,100.0
5917,32,100.0
5918,32,100.0
5919,32,100.0
5920,32,100.0
5921,32,100.0
5922,32,100.0
5923,27,100.0
5924,32,100.0
5925,32,100.0
5926,32,100.0
5927,27,100.0
5928,27,100.0
5929,27,100.0
5930,32,100.0
5931,32,100.0
5932,27,100.0
5933,32,100.0
5934,32,100.0
5935,32,100.0
5936,32,100.0
5937,32,100.0
5938,32,100.0
5939,32,100.0
5940,32,100.0
5941,32,100.0
5942,32,100.0
5943,32,100.0
5944,32,100.0
5945,32,100.0
5946,32,100.0
5947,32,100.0
5948,32,100.0
5949,32,100.0
5950,32,100.0
5951,32,100.0
5952,32,100.0
5953,32,100.0
5954,32,100.0
5955,32,100.0
5956,32,100.0
5957,32,100.0
5958,32,100.0
5959,32,100.0
5960,32,100.0
5961,27,100.0
5962,32,100.0
5963,32,100.0
5964,32,100.0
5965,32,100.0
5966,32,100.0
5967,32,100.0
5968,32,100.0
5969,32,100.0
5970,32,100.0
5971,32,100.0
5972,32,100.0
5973,32,100.0
5974,32,100.0
5975,32,100.0
5976,32,100.0
5977,32,100.0
5978,32,100.0
5979,32,100.0
5980,32,100.0
5981,32,100.0
5982,32,100.0
5983,32,100.0
5984,32,100.0
5985,32,100.0
5986,32,100.0
5987,32,100.0
5988,27,100.0
5989,32,100.0
5990,32,100.0
5991,32,100.0
5992,32,100.0
5993,27,100.0
5994,27,100.0
5995,27,100.0
5996,27,100.0
5997,32,100.0
5998,32,100.0
5999,32,100.0
6000,32,100.0
6001,27,100.0
6002,32,100.0
6003,27,100.0
6004,32,100.0
6005,32,100.0
6006,32,100.0
6007,32,100.0
6008,32,100.0
6009,32,100.0
6010,32,100.0
6011,32,100.0
6012,32,100.0
6013,32,100.0
6014,32,100.0
6015,32,100.0
6016,32,100.0
6017,32,100.0
6018,32,100.0
6019,32,100.0
6020,27,100.0
6021,32,100.0
6022,32,100.0
6023,32,100.0
6024,38,100.0
6025,32,100.0
6026,32,100.0
6027,32,100.0
6028,32,100.0
6029,32,100.0
6030,32,100.0
6031,32,100.0
6032,32,100.0
6033,32,100.0
6034,32,100.0
6035,32,100.0
6036,27,100.0
6037,32,100.0
6038,32,100.0
6039,32,100.0
6040,32,100.0
6041,32,100.0
6042,32,100.0
6043,32,100.0
6044,27,100.0
6045,32,100.0
6046,32,100.0
6047,32,100.0
6048,32,100.0
6049,32,100.0
6050,32,100.0
6051,32,100.0
6052,32,100.0
6053,32,100.0
6054,32,100.0
6055,32,100.0
6056,32,100.0
6057,32,100.0
6058,27,100.0
6059,32,100.0
6060,32,100.0
6061,32,100.0
6062,32,100.0
6063,32,100.0
6064,32,100.0
6065,32,100.0
6066,32,100.0
6067,32,100.0
6068,32,100.0
6069,27,100.0
6070,27,100.0
6071,32,100.0
6072,32,100.0
6073,32,100.0
6074,32,100.0
6075,32,100.0
6076,32,100.0
6077,32,100.0
6078,32,100.0
6079,32,100.0
6080,32,100.0
6081,32,100.0
6082,32,100.0
6083,27,100.0
6084,32,100.0
6085,32,100.0
6086,32,100.0
6087,32,100.0
6088,32,100.0
6089,32,100.0
6090,32,100.0
6091,32,100.0
6092,32,100.0
6093,32,100.0
6094,32,100.0
6095,32,100.0
6096,27,100.0
6097,32,100.0
6098,32,100.0
6099,32,100.0
6100,32,100.0
6101,32,100.0
6102,32,100.0
6103,32,100.0
6104,32,100.0
6105,32,100.0
6106,32,100.0
6107,32,100.0
6108,32,100.0
6109,32,100.0
6110,32,100.0
6111,27,100.0
6112,32,100.0
6113,32,100.0
6114,32,100.0
6115,32,100.0
6116,32,100.0
6117,32,100.0
6118,32,100.0
6119,27,100.0
6120,32,100.0
6121,27,100.0
6122,32,100.0
6123,32,100.0
6124,32,100.0
6125,32,100.0
6126,32,100.0
6127,27,100.0
6128,32,100.0
6129,32,100.0
6130,32,100.0
6131,32,100.0
6132,32,100.0
6133,32,100.0
6134,32,100.0
6135,27,100.0
6136,32,100.0
6137,32,100.0
6138,32,100.0
6139,32,100.0
6140,27,100.0
6141,32,100.0
6142,32,100.0
6143,27,100.0
6144,32,100.0
6145,32,100.0
6146,32,100.0
6147,32,100.0
6148,32,100.0
6149,32,100.0
6150,32,100.0
6151,32,100.0
6152,32,100.0
6153,32,100.0
6154,32,100.0
6155,32,100.0
6156,32,100.0
6157,38,100.0
6158,32,100.0
6159,32,100.0
6160,32,100.0
6161,32,100.0
6162,32,100.0
6163,32,100.0
6164,32,100.0
6165,32,100.0
6166,27,100.0
6167,32,100.0
6168,32,100.0
6169,32,100.0
6170,32,100.0
6171,32,100.0
6172,32,100.0
6173,32,100.0
6174,32,100.0
6175,32,100.0
6176,32,100.0
6177,27,100.0
6178,32,100.0
6179,32,100.0
6180,32,100.0
6181,32,100.0
6182,32,100.0
6183,27,100.0
6184,32,100.0
6185,32,100.0
6186,32,100.0
6187,32,100.0
6188,32,100.0
6189,32,100.0
6190,32,100.0
6191,32,100.0
6192,32,100.0
6193,32,100.0
6194,32,100.0
6195,32,100.0
6196,32,100.0
6197,32,100.0
6198,32,100.0
6199,32,100.0
6200,32,100.0
6201,27,100.0
6202,32,100.0
6203,32,100.0
6204,32,100.0
6205,32,100.0
6206,27,100.0
6207,32,100.0
6208,32,100.0
6209,32,100.0
6210,32,100.0
6211,32,100.0
6212,32,100.0
6213,32,100.0
6214,32,100.0
6215,32,100.0
6216,32,100.0
6217,32,100.0
6218,32,100.0
6219,27,100.0
6220,32,100.0
6221,32,100.0
6222,32,100.0
6223,32,100.0
6224,27,100.0
6225,32,100.0
6226,32,100.0
6227,32,100.0
6229,24,80.0
6229,29,20.0
6230,32,100.0
6231,27,50.0
6231,32,50.0
6232,32,100.0
6233,32,100.0
6234,32,100.0
6235,32,100.0
6236,27,100.0
6237,27,100.0
6238,27,100.0
6239,43,100.0
6240,27,100.0
6241,43,100.0
6242,31,100.0
6243,27,50.0
6243,32,50.0
6244,32,40.0
6244,38,60.0
6245,27,100.0
6246,32,100.0
6247,27,100.0
6249,32,100.0
6250,32,100.0
6251,32,100.0
6252,32,100.0
6253,32,100.0
6254,32,100.0
6255,32,100.0
6256,27,100.0
6257,32,100.0
6258,32,100.0
6259,32,100.0
6260,32,100.0
6261,32,100.0
6262,32,100.0
6263,32,100.0
6264,32,100.0
6265,32,100.0
6266,32,100.0
6267,32,100.0
6268,32,100.0
6269,32,100.0
6270,32,100.0
6271,32,100.0
6272,32,100.0
6273,32,100.0
6274,32,100.0
6275,32,100.0
6276,32,100.0
6277,32,100.0
6278,32,100.0
6279,38,100.0
6280,32,100.0
6281,32,100.0
6282,27,100.0
6283,32,100.0
6284,32,100.0
6285,32,100.0
6286,27,100.0
6287,32,100.0
6288,27,100.0
6289,32,100.0
6290,32,100.0
6291,32,100.0
6292,32,100.0
6293,32,100.0
6294,32,100.0
6295,32,100.0
6296,29,100.0
6297,32,100.0
6298,32,100.0
6299,27,25.0
6299,32,75.0
6300,32,100.0
6301,32,100.0
6302,32,100.0
6303,32,100.0
6304,32,100.0
6305,32,100.0
6306,32,100.0
6307,32,100.0
6308,33,100.0
6309,32,100.0
6310,32,100.0
6311,32,100.0
6312,27,50.0
6312,32,50.0
6313,32,100.0
6314,32,100.0
6315,32,100.0
6316,32,100.0
6317,32,100.0
6318,32,100.0
6319,32,100.0
6320,32,100.0
6321,32,100.0
6322,32,100.0
6323,27,100.0
6324,32,100.0
6325,32,100.0
6326,27,100.0
6327,32,100.0
6328,32,100.0
6329,32,100.0
6330,27,100.0
6331,27,100.0
6332,32,100.0
6333,32,100.0
6334,32,100.0
6335,27,100.0
6336,32,100.0
6337,32,100.0
6338,32,100.0
6339,27,100.0
6340,32,100.0
6341,27,100.0
6342,27,100.0
6343,32,100.0
6344,32,100.0
6345,27,100.0
6346,32,100.0
6347,32,100.0
6348,27,100.0
6349,32,100.0
6350,32,100.0
6351,32,100.0
6352,32,100.0
6353,32,100.0
6354,32,100.0
6355,32,100.0
6356,32,100.0
6357,27,100.0
6358,32,100.0
6359,27,100.0
6360,32,100.0
6361,32,100.0
6362,38,100.0
6363,32,100.0
6364,32,100.0
6365,32,100.0
6366,32,100.0
6367,32,100.0
6368,32,100.0
6369,32,100.0
6370,32,100.0
6371,32,100.0
6372,32,100.0
6373,32,100.0
6374,32,100.0
6375,32,100.0
6376,32,100.0
6377,32,100.0
6378,32,100.0
6379,30,100.0
6381,32,100.0
6382,32,100.0
6383,32,100.0
6384,32,100.0
6385,27,40.0
6385,32,60.0
6386,32,100.0
6387,32,100.0
6388,27,100.0
6389,32,100.0
6390,32,100.0
6391,32,100.0
6392,32,100.0
6393,32,100.0
6394,32,100.0
6395,34,100.0
6396,32,100.0
6397,32,100.0
6398,32,100.0
6399,32,100.0
6400,32,100.0
6401,32,100.0
6402,32,100.0
6403,32,100.0
6404,27,20.0
6404,32,80.0
6405,27,100.0
6406,32,100.0
6407,29,100.0
6408,27,100.0
6409,32,100.0
6410,27,100.0
6411,32,100.0
6412,32,100.0
6413,32,100.0
6416,24,100.0
6417,32,100.0
6418,33,100.0
6419,32,50.0
6419,33,50.0
6420,43,100.0
6421,27,50.0
6421,30,50.0
6422,27,100.0
6423,41,70.0
6423,42,10.0
6423,43,20.0
6424,27,100.0
6425,27,70.0
6425,32,30.0
6426,27,40.0
6426,32,60.0
6427,32,100.0
6428,29,80.0
6428,34,20.0
6429,38,50.0
6429,41,50.0
6430,27,50.0
6430,32,50.0
6431,32,100.0
6432,32,100.0
6433,32,100.0
6434,27,100.0
6435,33,100.0
6436,38,100.0
6437,39,100.0
6438,32,100.0
6439,25,100.0
6440,25,100.0
6441,27,100.0
6442,25,100.0
6443,32,100.0
6444,27,100.0
6445,28,100.0
6446,33,100.0
6447,24,100.0
6448,32,60.0
6448,33,30.0
6448,38,10.0
6449,32,100.0
6450,32,100.0
6451,40,70.0
6451,41,30.0
6452,34,100.0
6454,32,100.0
6455,32,100.0
6456,30,100.0
6457,27,20.0
6457,30,80.0
6458,31,100.0
6459,30,100.0
6460,25,100.0
6461,26,100.0
6462,31,80.0
6462,43,20.0
6463,28,100.0
6464,44,100.0
6465,32,100.0
6466,32,100.0
6467,24,100.0
6468,32,100.0
6469,32,100.0
6470,32,100.0
6471,32,100.0
6472,32,100.0
6473,32,100.0
6475,32,100.0
6476,38,100.0
6477,32,100.0
6478,26,100.0
6479,32,100.0
6480,28,60.0
6480,38,40.0
6481,30,100.0
6482,32,100.0
6483,32,100.0
6484,42,100.0
6485,23,30.0
6485,27,30.0
6485,32,30.0
6486,27,100.0
6487,32,100.0
6488,27,100.0
6490,26,100.0
6492,27,100.0
6493,32,100.0
6494,27,20.0
6494,32,80.0
6495,32,100.0
6496,27,10.0
6496,32,90.0
6497,32,100.0
6498,32,100.0
6499,32,100.0
6500,32,100.0
6501,41,100.0
6502,32,100.0
6503,32,100.0
6504,32,100.0
6505,42,10.0
6505,43,90.0
6506,32,100.0
6507,32,100.0
6508,37,100.0
6509,23,40.0
6509,29,60.0
6510,26,100.0
6511,24,100.0
6512,32,100.0
6513,27,100.0
6514,32,100.0
6515,32,100.0
6516,32,70.0
6516,37,30.0
6517,29,30.0
6517,32,70.0
6518,42,10.0
6518,43,90.0
6519,23,80.0
6519,28,20.0
6520,32,100.0
6521,23,80.0
6521,28,20.0
6522,27,20.0
6522,32,80.0
6523,32,100.0
6524,29,65.0
6524,37,35.0
6525,29,100.0
6526,34,100.0
6527,27,100.0
6528,36,70.0
6528,39,30.0
6529,32,100.0
6530,32,100.0
6531,27,100.0
6532,23,30.0
6532,28,70.0
6533,38,100.0
6534,32,100.0
6535,32,100.0
6536,33,60.0
6536,38,40.0
6537,38,100.0
6538,31,20.0
6538,37,80.0
6539,27,100.0
6540,27,10.0
6540,30,40.0
6540,34,50.0
6541,38,100.0
6542,35,100.0
6543,30,100.0
6544,25,50.0
6544,30,50.0
6545,30,100.0
6546,35,100.0
6547,35,100.0
6548,30,100.0
6550,29,100.0
6552,33,100.0
6553,32,100.0
6554,32,100.0
6555,32,100.0
6556,26,100.0
6557,32,100.0
6558,32,100.0
6559,27,80.0
6559,32,20.0
6560,27,25.0
6560,32,75.0
6561,32,100.0
6563,30,100.0
6564,32,100.0
6565,30,100.0
6566,32,100.0
6567,32,100.0
6568,32,100.0
6569,33,100.0
6571,27,50.0
6571,32,50.0
6572,27,100.0
6573,27,100.0
6574,32,100.0
6575,32,100.0
6576,32,100.0
6577,27,100.0
6578,32,100.0
6579,32,100.0
6580,32,100.0
6581,32,100.0
6583,32,100.0
6584,32,100.0
6587,30,100.0
6588,27,50.0
6588,32,50.0
6589,29,100.0
6590,30,100.0
6591,30,100.0
6593,33,40.0
6593,37,60.0
6594,32,100.0
6595,33,100.0
6596,27,50.0
6596,30,50.0
6597,32,100.0
6598,28,40.0
6598,33,60.0
6599,23,100.0
6600,30,100.0
6601,24,100.0
6602,27,70.0
6602,30,30.0
6603,32,100.0
6604,32,100.0
6605,27,50.0
6605,30,50.0
6606,27,100.0
6607,32,90.0
6608,37,30.0
6608,41,40.0
6608,42,30.0
6609,32,100.0
6610,32,100.0
6611,32,100.0
6612,32,100.0
6613,25,100.0
6614,30,100.0
6616,30,100.0
6619,32,100.0
6626,27,100.0
6628,32,100.0
6629,32,100.0
6630,28,100.0
6631,29,70.0
6631,36,30.0
6633,41,100.0
6634,32,100.0
6635,27,100.0
6636,32,75.0
6636,33,25.0
6637,30,100.0
6638,32,100.0
6639,32,100.0
6640,32,100.0
6642,32,100.0
6643,32,100.0
6644,32,100.0
